SkipId	Origin	UiName	ParamId	Explain	IsRecord	ConditionId	FunctionalId	TimeId	StartTime	CloseTime	CustomParams	IsHideFunc	IsShowExplain	NotShowUI
5109	7	OnOpenMainLineStage		主线 - 第9章隐藏（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[11090101]	True		
5110	7	OnOpenMainLineStage		主线 - 第10章隐藏（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[11100101]	True		
5111	7	OnOpenMainLineStage		主线 - 第11章隐藏（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[11110100]	True		
5112	7	OnOpenMainLineStage		主线 - 第12章隐藏（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[11120101]	True		
5114	7	OnOpenMainLineStage		主线 - 第14章隐藏（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[11140101]	True		
5115	7	OnOpenMainLineStage		主线 - 第15章隐藏（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[11150101]	True		
5116	7	OnOpenMainLineStage		主线 - 第16章隐藏（查询Share-Fuben-Mainline-Chapter.tab，填写章节第一关Id）			10308				[11160101]	True		
5201	7	OnOpenUiPrequel		间章-深红之渊			1701				[1001002]	True		
5202	7	OnOpenUiPrequel		间章-鸦羽			1701				[1001003]	True		
5203	7	OnOpenUiPrequel		间章-极昼			1701				[1002002]	True		
5204	7	OnOpenUiPrequel		间章-夙星			1701				[1006002]	True		
5205	7	OnOpenUiPrequel		间章-真理			1701				[1007002]	True		
5206	7	OnOpenUiPrequel		间章-溢彩			1701				[1009001]	True		
5207	7	OnOpenUiPrequel		间章-银牙			1701				[1010001]	True		
5208	7	OnOpenUiPrequel		间章-弧光			1701				[1011001]	True		
5209	7	OnOpenUiPrequel		间章-荣光			1701				[1011002]	True		
5210	7	OnOpenUiPrequel		间章-瑰丽			1701				[1012001]	True		
5211	7	OnOpenUiPrequel		间章-绯耀			1701				[1012002]	True		
5212	7	OnOpenUiPrequel		间章-狂犬			1701				[1013001]	True		
5213	7	OnOpenUiPrequel		间章-凛冽			1701				[1014001]	True		
5214	7	OnOpenUiPrequel		间章-雀翎			1701				[1015001]	True		
5215	7	OnOpenUiPrequel		间章-游麟			1701				[1016001]	True		
5216	7	OnOpenUiPrequel		间章-银冕			1701				[1017001]	True		
5217	7	OnOpenUiPrequel		间章-岚音			1701				[1018001]	True		
5218	7	OnOpenUiPrequel		间章-幻奏			1701				[1018002]	True		
5219	7	OnOpenUiPrequel		间章-明觉			1701				[1019001]	True		
5220	7	OnOpenUiPrequel		间章-21号			1701				[1020001]	True		
5221	7	OnOpenUiPrequel		间章-戏炎			1701				[1021001]	True		
5222	7	OnOpenUiPrequel		间章-华钟			1701				[1022001]	True		
5301	7	ExtraChapter		外篇0章-极地暗流			10314				[2000]	True		
5302	7	ExtraChapter		外篇1章-湛蓝曙日			10314				[2001]	True		
5303	7	ExtraChapter		外篇1章-湛蓝曙日隐藏			10314				[2101]	True		
5304	7	ExtraChapter		外篇2章-重返极夜			10314				[2002]	True		
5305	7	ExtraChapter		外篇2章-重返极夜隐藏			10314				[2102]	True		
5306	7	ExtraChapter		外篇3章-古铭遗章			10314				[2003]	True		
5307	7	ExtraChapter		外篇3章-古铭遗章隐藏			10314				[2103]	True		
5308	7	ExtraChapter		外篇4章-咏叹回声			10314				[2004]	True		
5309	7	ExtraChapter		外篇4章-咏叹回声隐藏			10314				[2104]	True		
5310	7	ExtraChapter		外篇5章-迷境刻痕			10314				[2005]	True		
5311	7	ExtraChapter		外篇5章-迷境刻痕隐藏			10314				[2105]	True		
5401	7	ShortStoryChapter		浮点0章-游云鲸梦			10314				[2000]	True		
5402	7	ShortStoryChapter		浮点1章-遥岸方舟			10314				[2001]	True		
5403	7	ShortStoryChapter		浮点2章-枯朽为灯			10314				[2002]	True		
5404	7	ShortStoryChapter		浮点3章-未语庭言			10314				[2003]	True		
5405	7	ShortStoryChapter		浮点4章-浮英枕梦行			10314				[2004]	True		
6101	1	UiCharacterSystemV2P6		前往成员功能			101				[0]	True		
6102	1	UiCharacterSystemV2P6		前往成员功能-等级			101				[0]	True		
6103	1	UiCharacterSystemV2P6		前往成员功能-战力（其实跟上面一样）			101				[0]	True		
6104	7	UiCharacterSystemV2P6		前往意识共鸣			101				[0]	True		
7100	3	UiNewFuben	10010201	前往主线关卡								True		
7101	1	UiCharacterSystemV2P6		前往强化			301				[0]	True		
7102	1	UiCharacterSystemV2P6		前往升级成员			101				[0]	True		
7103	1	UiCharacterSystemV2P6		前往强化			301				[0]	True		
7104	7	OnOpenRepeatChallengeActivity		前往拟战场域	True		10309				[1]	True		
7105	6	UiFubenPractice		前往成员教学关（原赛利卡）	True		1800				[3, 1, 2]	True		
7106	1	UiCourseMain		前往考级界面	True		1802					True		
7107	6	UiPartnerTeachingBanner		前往辅助机教学试玩			1801					True		
7108	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第一章			1801				[1]	True		
7109	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第二章			1801				[2]	True		
7110	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第三章			1801				[3]	True		
7111	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第四章			1801				[4]	True		
7112	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第五章			1801				[5]	True		
7113	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第六章			1801				[6]	True		
7114	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第七章			1801				[7]	True		
7115	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第八章			1801				[8]	True		
7116	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第九章			1801				[9]	True		
7117	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第十章			1801				[10]	True		
7118	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第十一章			1801				[11]	True		
7119	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第十二章			1801				[12]	True		
7120	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第十三章			1801				[13]	True		
7121	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第十四章			1801				[14]	True		
7122	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第十五章			1801				[15]	True		
7123	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第十六章			1801				[16]	True		
7124	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第十七章			1801				[17]	True		
7125	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第十八章			1801				[18]	True		
7126	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第十九章			1801				[19]	True		
7127	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第二十章			1801				[20]	True		
7128	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第二十一章			1801				[21]	True		
7129	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第二十二章			1801				[22]	True		
7130	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第二十三章			1801				[23]	True		
7131	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第二十四章			1801				[24]	True		
7132	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第二十五章			1801				[25]	True		
7133	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第二十六章			1801				[26]	True		
7134	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第二十七章			1801				[27]	True		
7135	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第二十八章			1801				[28]	True		
7136	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第二十九章			1801				[29]	True		
7137	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第三十章			1801				[30]	True		
7138	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第三十一章			1801				[31]	True		
7139	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第三十二章			1801				[32]	True		
7140	7	SkipToPartnerTeachingChapter		前往辅助机教学试玩-第三十三章			1801				[33]	True		
7200	1	UiNewFuben		前往主线关卡								True		
7201	1	UiCharacterSystemV2P6		前往强化成员			101				[0]	True		
7202	1	UiCharacterSystemV2P6		前往升级成员			101				[0]	True		
7203	7	OnOpenUiPrequel		前往间章（红莲）			1701				[1001001]	True		
7204	1	UiTrial		前往意识营救战	True		1601				[22]	True		
7205	6	UiNewDrawMain		前往研发			401				[1, 1]	True		
7206	6	UiNewDrawMain		前往涂装卡池			401				[2, 2]	True		
7207	6	UiNewDrawMain		前往联动卡池			401				[1, 19]	True		
7208	6	UiNewDrawMain		前往降临卡池			401				[1, 12]	True		
7209	6	UiNewDrawMain		前往主题卡池			401				[1, 11]	True		
7210	6	UiNewDrawMain		前往SP卡池			401				[1, 16]	True		
7211	6	UiNewDrawMain		前往武器狙击			401				[1, 4]	True		
7212	6	UiNewDrawMain		前往随行支援单位研发			401		2021/4/15 11:00		[1, 22]	True		
7213	6	UiNewDrawMain		前往活动限定研发			401				[1, 23]	True		
7214	6	UiNewDrawMain		涂装研发			401				[2, 2]	True		
7215	6	UiNewDrawMain		周年限定研发			401	42723			[1, 17]	True		
7216	7	SkipToDrawAimWeapon		前往研发·狙击武器			401				[1, 4]	True		
7217	6	UiNewDrawMain		前往初夏限定研发			401				[1, 27]	True		
7300	1	UiNewFuben		前往主线关卡								True		
7301	7	OnOpenMainlineSubtab		前往间章			1701				[2]	True		
7302	7	OnOpenUiArena		前往战区	True		10204					True		
7303	1	UiFavorabilityNew		前往与成员交流			2001					True		
7304	7	OnOpenUiMoneyReward		赏金任务			1301					True		
7305	7	OnOpenRepeatChallengeActivity		前往拟战场域	True		10309				[1]	True		
7400	7	OnOpenUiFubenBossSingle		前往幻痛囚笼	True		10203					True		
7401	1	UiNewFuben		前往升级								True		
7402	7	OnOpenRepeatChallengeActivity		前往拟战场域	True		10309				[1]	True		
7403	1	UiCharacterSystemV2P6		前往培养成员			101				[0]	True		
7404	8	SkipDormFurnitureBuild		前往宿舍			902				[2]	True		
7500	1	UiTrial		前往意识营救战	True		1601					True		
7501	1	UiCharacterSystemV2P6		前往强化			301				[0]	True		
7502	1	UiNewFuben		前往升级								True		
7503	1	UiCharacterSystemV2P6		前往成员功能			101				[0]	True		
7600	1	UiNewFuben		前往主线关卡								True		
7601	1	UiTrial		前往意识营救战	True		1601					True		
7602	7	OnOpenUiPrequel		前往间章（异火）			1701				[1004001]	True		
7603	1	UiCharacterSystemV2P6		前往成员功能			101				[0]	True		
7700	4			累计登陆								True		
7701	1	UiNewFuben		前往升级								True		
7702	1	UiCharacterSystemV2P6		前往培养成员			101				[0]	True		
7801	7	OnOpenMainLineStage		主线 - 第9章							[10090101]	True		
7802	7	OnOpenMainLineStage		主线 - 第9章							[10090101]	True		
7803	6	UiFubenPractice		前往成员教学关（原赛利卡）	True		1800				[3, 1, 2]	True		
7804	6	UiNewDrawMain		前往研发（A成员）			401				[1, 1]	True		
7805	7	OnOpenRepeatChallengeActivity		前往拟战场域	True		10309				[1]	True		
7806	1	UiCharacterSystemV2P6		前往成员功能			101				[0]	True		
7807	6	UiBag		前往背包（武器）			301				[1, 0, 0]	True		
7808	1	UiCourseMain		前往考级界面	True		1802					True		
7811	1	UiNewFuben		前往主线关卡								True		
7812	7	OnOpenRepeatChallengeActivity		前往拟战场域	True		10309				[1]	True		
7813	1	UiNewFuben		前往主线关卡								True		
7814	1	UiTrial		前往意识营救战	True		1601					True		
7815	6	UiNewDrawMain		前往研发（A成员）			401				[1, 1]	True		
7816	1	UiCharacterSystemV2P6		前往成员功能			101				[0]	True		
7817	1	UiCharacterSystemV2P6		前往成员功能			101				[0]	True		
7818	6	UiBag		前往背包（武器）			301				[1, 0, 0]	True		
7819	1	UiCourseCombatlicense		前往考级考试界面	True		1802					True		
7821	1	UiNewFuben		前往主线关卡								True		
7822	7	OnOpenUiPrequel		前往间章（红莲）			1701				[1001001]	True		
7823	7	OnOpenUiArena		纷争战区	True		10204					True		
7824	7	OnOpenMaintainerAction		维系者行动	True		1302					True		
7825	1	UiFavorabilityNew		前往看板（信赖度）			2001					True		
7826	1	UiNewFuben		前往指挥官升级（新战斗面板）								True		
7827	1	UiCharacterSystemV2P6		前往成员功能			101				[0]	True		
7828	6	UiBag		前往背包(意识）			301				[2, 0, 0]	True		
7831	1	UiNewFuben		前往主线关卡								True		
7832	7	OnOpenMentorSystem		前往师徒系统	True		1303					True		
7833	7	OnOpenUiPrequel		前往间章（蚀暗）			1701				[1002001]	True		
7834	7	OnOpenGuild		前往公会	True		1901					True		
7835	1	UiNewFuben		前往指挥官升级（新战斗面板）								True		
7836	6	UiBag		前往背包（武器）			301				[1, 0, 0]	True		
7837	1	UiCharacterSystemV2P6		前往成员功能			101				[0]	True		
7838	1	UiCourseMain		前往考级界面	True		1802					True		
7841	1	UiNewFuben		前往主线关卡								True		
7842	7	OnOpenUiArena		纷争战区	True		10204					True		
7843	7	OnOpenUiFubenBossSingle		幻痛囚笼	True		10203					True		
7844	1	UiCharacterSystemV2P6		前往成员功能			101				[0]	True		
7845	1	UiNewFuben		前往指挥官升级（新战斗面板）								True		
7846	6	UiBag		前往背包(意识）			301				[2, 0, 0]	True		
7847	1	UiCharacterSystemV2P6		前往成员功能			101				[0]	True		
7848	1	UiTrial		前往意识营救战	True		1601					True		
7851	1	UiNewFuben		前往主线关卡								True		
7852	7	OnOpenMaintainerAction		维系者行动	True		1302					True		
7853	7	OnOpenUiFubenBossSingle		幻痛囚笼	True		10203					True		
7854	6	UiTask		前往任务（每日）			503				[4, 0, 0]	True		
7855	1	UiCharacterSystemV2P6		前往成员功能			101				[0]	True		
7856	1	UiCharacterSystemV2P6		前往成员功能			101				[0]	True		
7857	6	UiBag		前往背包（武器）			301				[1, 0, 0]	True		
7858	1	UiCourseMain		前往考级界面	True		1802					True		
7861	1	UiNewFuben		前往主线关卡								True		
7862	4	UiMain		前往主界面（登录7天）								True		
7863	1	UiNewFuben		前往指挥官升级（新战斗面板）								True		
7864	1	UiCharacterSystemV2P6		前往成员功能			101				[0]	True		
7865	6	UiBag		前往背包(意识）			301				[2, 0, 0]	True		
7866	1	UiCharacterSystemV2P6		前往成员功能			101				[0]	True		
7867	1	UiCourseCombatlicense		前往考级考试界面	True		1802					True		
7868	1	UiTrial		前往意识营救战	True		1601					True		
8005	7	SkipToCharacterGradeV2P6		前往晋升			102				[0]	True		
8006	6	UiBag		前往背包（武器）			301				[1, 0, 0]	True		
8007	1	UiNewFuben		前往主线关卡								True		
8008	7	OnOpenMainLineStage		主线第一章							[10010101]	True		
8009	6	UiNewDrawMain		前往研发			401				[1, 1]	True		
8010	7	OnOpenMainLineStage		主线第一章							[10010101]	True		
8011	6	UiTask		前往任务（入门）			10435				[1, 0, 0]	True		
8012	7	OnOpenMainLineStage		主线 - 第9章							[10090101]	True		
8013	7	SkipToWheelchairManualMainUi		通关手册中露西亚·深红囚影教学关							[0, 6]	True		
8014	7	SkipToCharacterV2P6		前往成员功能-深红囚影			101				[1021005]	True		
8015	1	UiCourseMain		前往考级课程界面	True		1802					True		
8016	7	OnOpenMainLineStage		主线 - 第9章							[10090101]	True		
8017	7	SkipToEquipGuideView		前往雷毛装备目标设定界面							[1021005]	True		
8018	7	SkipToCharacterV2P6		前往成员功能-深红囚影			101				[1021005]	True		
8019	8	SkipDormWork		前往打工			902					True		
8020	7	OnOpenGuild		前往公会	True		1901					True		
8021	7	OnOpenUiArena		纷争战区	True		10204					True		
8022	1	UiNewFuben		前往主线关卡								True		
8023	7	SkipToCharacterV2P6		前往成员功能-深红囚影			101				[1021005]	True		
8024	7	SkipToWheelchairManualMainUi		通关手册所有教学关							[0, 6]	True		
8025	1	UiTrial		前往意识营救战	True		1601				[22]	True		
8026	1	UiCourseCombatlicense		前往考级考试界面	True		1802					True		
8027	7	OnOpenUiFubenBossSingle		幻痛囚笼	True		10203					True		
8028	1	UiNewFuben		前往主线关卡								True		
8029	1	UiNewFuben		前往指挥官升级（新战斗面板）								True		
8030	4	UiMain		前往主界面（登录7天）								True		
8031	7	SkipToCharacterV2P6		前往成员功能-深红囚影			101				[1021005]	True		
8032	7	SkipUiNewFubenChapterBfrt	1	前往据点章节列表（索引最新章节）			10103					True		
8033	7	SkipToStrongholdMain		诺曼复兴战			10205					True		
8034	1	UiNewFuben		前往主线关卡								True		
8035	1	UiNewFuben		前往指挥官升级（新战斗面板）								True		
8036	7	SkipToCharacterV2P6		前往成员功能-深红囚影			101				[1021005]	True		
8037	1	UiTrial		前往意识营救战	True		1601				[22]	True		
8038	1	UiCourseCombatlicense		前往考级考试界面	True		1802					True		
8039	7	SkipToFubenAssign		前往边界公约			10311					True		
8040	1	UiNewFuben		前往指挥官升级（新战斗面板）								True		
8041	7	SkipToCharacterV2P6		前往成员功能-深红囚影			101				[1021005]	True		
8042	7	SkipToTransfinite		历战映射			10451							
8043	1	UiCourseCombatlicense		前往考级考试界面	True		1802					True		
8044	7	SkipToFubenAssign		前往边界公约			10311					True		
8045	7	SkipToCharacterV2P6		前往成员功能-森息			101				[1221003]	True		
8046	6	UiEquipPreviewV2P6		前往武器详情-森息专武			101				[2366001]	True		
90201	1	UiNewFuben		前往活动								True		
90202	1	UiNewFuben		前往活动								True		
90203	1	UiNewFuben		前往活动								True		
90204	1	UiNewFuben		前往活动								True		
90205	1	UiNewFuben		前往活动								True		
90206	1	UiNewFuben		前往活动								True		
12001	8	SkipDormWarehouse		分解家具			902				[1]	True		
12002	8	SkipDormFurnitureBuild		建造家具			902				[1]	True		
12003	8	SkipDormRoom		前往宿舍			902				[21001]	True		
12004	8	SkipDormWork		前往打工			902					True		
12005	8	SkipDormRoom		前往宿舍			902				[21001]	True		
14001	8	SkipDormMember		入住成员			902					True		
14002	8	SkipDormRoom		前往宿舍			902				[21001]	True		
14003	8	SkipDormFurnitureBuild		改装家具			902				[2]	True		
14004	8	SkipDormFurnitureBuild		建造家具			902				[1]	True		
