Id	Name	Desc	Title	EventType	ActiveConditionId	Mutex	EffectId	SubEventId	SubConditionId	AutoPopup	ForceFinish
2020400	较为平坦的山路	这条山路还算平坦，虽然遍布战痕和大大小小的沟壑，不再适合步行，但骑在马上仍能感到愉悦。道路四周也散落着不少可用的物资，甚至还有仍在保质期内的食物和药物。\n小队的所有人都对可以找到这些物资而感到十分高兴，只有阿布显得很忧心。他再次提醒我们搜寻一切可能帮得上忙的力量，做好充足的准备，再准备上山。	探索事件	1		True		[2020401]	[0]		True
2020401	收集资源	获得 150 木材、150 钢材、 60 药物、 60 食物		2			[2020401]				
2020500	山顶鸟瞰点	我们终于抵达了鸟瞰点。好消息是，这里的瞭望塔是几个幸存者的营地，坏消息是，这里已经被感染体包围了——小队付出了相当惨痛的代价，才得以救下山顶瞭望塔上的人。\n战斗结束时，阿布的左手已经没有知觉了。可从战场向下看，往下的山路还是布满星星点点、蠕动的红色。那是感染体在徘徊。\n我试图劝阿布先回营地修整，却被他拒绝了。\n“盖勒，我知道你想说什么。探索小队可以先带着资源回去，但一定要有人留在这里。我会留在这里。一旦所有人都向退到山下，我不保证下一次还能这么容易上到这个地方来。况且，”阿布的声音坚定又平和，“况且回家的路就在前面了，我不可能回头。”	探索事件	1		True		[2020501]	[0]		True
2020501	收集资源	获得 100 木材、 100 钢材、 70 药物、 70 食物、 2 幸存者		2			[2020501, 2020502]				
2020600	悬崖湖泊	小队和阿布汇合后，在穿越湖泊时遇到了袭击。枪声和惨叫引来了更多感染体，密密麻麻，比被腐肉吸引的苍蝇还要多。\n眼见着小队就要被感染体的海洋淹没了，阿布咬咬牙，松掉了乔伊身上的缰绳，最后一次吻了他的小马，然后在马背上重重一拍——乔伊吃痛地嘶鸣一声，长长马腿甩开，带着被惊动的感染体向北一路狂奔。小队趁机下水，很快就到了湖泊对岸。\n阿布平静地向我描述着，末了才轻轻地说：“盖勒，我的乔伊没有了……她还没有来得及生下小马驹，还没有来得及看到南方的海。可是我必须往前走。我们马上就可以回家了。”	探索事件	1		True		[2020601]	[0]		True
2020601	记录完毕	不要看着乔伊了，看看我吧，阿布。看看我吧。		2							
2020700	山间沟谷	我在小队到达沟谷的第二天才收到了小队发来的消息。这一次接通通讯的是诺亚。他告诉我，他们刚刚结束战斗，和南方的撤离点取得了联系。后者承诺，会在小队抵达撤离点、确认我们营地的准确坐标之后，着手建立一条更安全的撤离通道，到时候整个营地都可以随时撤离 。\n“另外，”诺亚说着咽了口唾沫。我已经预感到他将要说什么，下意识想挂掉通讯，可是诺亚的声音还是清晰无比地刺进我的耳朵：“阿布……阿布中弹了。他是在掩护其他人的时……”\n后面的内容听不清了。除了剧烈的耳鸣，我几乎听不到其他声音。整个世界突然好像一场噩梦。	探索事件	1		True		[2020701]	[0]		True
2020701	记录完毕	把阿布……把阿布带回来。		2							
2020710	山间沟谷	“但我们也有一个好消息。”诺亚的声音继续平稳地从通讯器里传出来，“北方营地的小子是在昨天下半夜赶到的，我们下半场打得顺利，他帮了大忙。关键是——”\n“他找到了乔伊。”\n“能听到吗？乔伊还在。北方营地的小子在山坳里找到了她，带着她和我们一起赢下了战斗……喂？为什么不说话？盖勒，能听到吗？喂？盖勒？”	探索事件	1	[2020710]	True		[2020711]	[0]		True
2020711	记录完毕	乔伊还在……乔伊还在。		2							
2020720	山间沟谷	“……我话还没有说完！”\n诺亚一声大吼把我拉回了现实：“阿布还活着！能不能听人把话说完！”\n“他确实是中弹了，我们当时都以为他没救了。但是你猜怎么着——有个自称是北方营地来的小子，突然带着乔伊和资源出现在了战场上！”\n“你不在现场真的可惜了！那小子带着乔伊战斗的样子真是！我这辈子没见过这么灵活的战士——阿布除外，要不是我们的阿布受伤了，一定吊打这小子。”\n“……盖勒，我说了好多，你怎么不说话？喂？能听见吗盖勒？喂？”\n……我这才发现自己在哭。失而复得的巨大喜悦把我整个人都淹没了。	探索事件	1	[2020720]	True		[2020721]	[0]		True
2020721	记录完毕	没事了，没事了……我们终于可以回家了。		2							
2020800	南山撤离点	小队终于抵达位于山南的撤离点。这里的通讯设备还在不知疲倦、不知悲喜地工作着。\n撤离点的幸存者们在获取我们营地的坐标之后，迅速召集人手，设定了更安全的撤离路线。\n我们终于可以回家了。	探索事件	1		True		[2020801]	[0]		True
2020801	记录完毕	我们终于可以回家了。		2							
2020900	资源转运点	小队几乎没遇到多少阻碍就到了转运点附近。可当大家打开大门，呛人的腥腐气息就立刻扑面而来。这里到处都是破碎的肢体和残骸，失去半边胸腔和全部下半身的机械还在徒劳地转动眼球。\n建筑最深处的安全屋被人从里反锁，但打开这扇门并不比咬一颗苹果困难多少。房间里散落着不少物资，中心的椅子上歪歪斜斜地坐着一个人。可他手里的枪和太阳穴干涸的孔洞无法诉说他的故事，唯一发声的只有一份断断续续的录音：“想……回家……”\n……转运站尚且如此，东部的资源站，还能留得下来吗？	探索事件	1		True		[2020901]	[0]		True
2020901	收集资源	获得 30 药物、30 食物		2			[2020901]				
2021000	东部资源站	这座建筑已经全然看不出曾经是个资源站的样子，更像是由钢筋和灰烬胡乱堆起来的巨大的墓穴。金属的大门在锈蚀和火焰的作用下变得酥脆，小队没有花太大力气就一路进入到深处，并在阿布的指挥下发现了被血泊浸润、由无法计数的肉体组成的阻挡物挡住的、地下室的入口——而地下室里居然真的还有人。\n天知道这几个半大的孩子是怎么活下来的。阿布发现他们的时候，他们全都挤作一团，看上去最大的女孩则挡在所有人前面，颤抖地将折断的金属棍举在胸前。\n阿布决定一边遮住他们的眼睛，一边把他们接出来。但是鞋子踩在血泊里的声音依旧震耳欲聋，而孩子们哭声隐忍，像是怕惊醒了什么。	探索事件	1		True		[2021001]	[0]		True
2021001	收集资源	获得 300 木材、 300 钢材、 60 药物、60 食物、 3 幸存者		2			[2021001, 2021002]				
2021100	落叶小径	虽然多数植物都已经枯萎，满地的落叶也都干瘪了，踩上去脆生生的，但这里还是很美。漫山遍野的花树，只要有风吹，就会落下来一地的黄金急雨——好吧，也没有到“漫山遍野”那么多，但已经非常美了。\n阿布看起来非常高兴，连连说如果盖勒——如果我也在就好了，最好还能带上乔伊一起。“乔伊一定会高兴坏的。”阿布说，“下次出来探索，一定要带上她一起。”\n……这里什么都好，要是有多点资源，就更好了。	探索事件	1		True		[2021101]	[0]		True
2021101	收集资源	获得 10 木材、10钢材		2			[2021101, 2021102]				
2021210	森林边缘	虽然距离森林还有一些距离，但还是能感觉到林间冰冷的风。岩石边零零散散地分布着药草和浆果丛，越往北数量越稀少，但多是小队成员没有见过的陌生植物，没有人敢随便去采摘。	探索事件	1	[2021210]	True		[2021211]	[0]		True
2021211	收集资源	获得 150 木材、 150 钢材、 15 药物、 15 食物		2			[2021211, 2021212]				
2021220	森林边缘	虽然距离森林还有一些距离，但还是能感觉到林间冰冷的风。岩石边零零散散地分布着药草和浆果丛，越往北数量越稀少，但多是小队成员没有见过的陌生植物，没有人敢随便去采摘。	探索事件	1	[2021220]	True		[2021221]	[0]		True
2021221	收集资源	获得 150 木材、 150 钢材、 15 药物、 15 食物		2			[2021221, 2021222]				
2021310	烧焦森林-A	这片区域应该是在很久之前就已经烧毁了，焦黑的植物尸体早已成为新生命的温床，几乎每一段黑色枝干上都长着五颜六色的菌类，低矮一些的地方，也有少量绿油油的药草；运气好一些的队员，甚至看到野生的小动物出来觅食——\n——小队成员无一不立刻对生命的顽强产生出强烈的敬畏，并迅速把能收集的资源都装进了自己的包里。	探索事件	1	[2021310]	True		[2021311]	[0]		True
2021311	收集资源	300 木材、 300 钢材、 30 药物、 30 食物		2			[2021311, 2021312]				
2021320	烧焦森林-B	这片区域应该是在很久之前就已经烧毁了，焦黑的植物尸体早已成为新生命的温床，几乎每一段黑色枝干上都长着五颜六色的菌类，低矮一些的地方，也有少量绿油油的药草；运气好一些的队员，甚至看到野生的小动物出来觅食——\n——小队成员无一不立刻对生命的顽强产生出强烈的敬畏，并迅速把能收集的资源都装进了自己的包里。	探索事件	1	[2021320]	True		[2021321]	[0]		True
2021321	收集资源	300 木材、 300 钢材、 30 药物、 30 食物		2			[2021321, 2021322]				
2021410	漆黑小路-A	小路被巨大的树冠遮蔽，哪怕在大白天也漆黑一片，走在路上总觉得空空荡荡的身后随时会有什么东西窜出来。\n森林还是在延伸，看不到头。可前面真的还有任何资源或幸存者吗？	探索事件	1	[2021410]	True		[2021411]	[0]		True
