Id	ConditionId	Name	Desc	Icon	Priority	Trigger	Duration	Overlay	Type	Params
58134		2级道具-累产<color=#a46800>石油</color>+生产	每累计生产100<color=#a46800>石油</color>，<color=#a46800>石油</color>生产效率+10%，最多叠加至50%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					8	[2, 3, 100, 2003, 1000, 5]
58135		2级道具-累销<color=#a46800>椰子</color>+生产	每累计销售500<color=#a46800>椰子</color>，<color=#a46800>椰子</color>售价+10%，最多叠加至50%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					8	[1, 1, 500, 1003, 1000, 5]
58136		2级道具-累销<color=#a46800>木材</color>+生产	每累计销售1000<color=#a46800>木材</color>，<color=#a46800>木材</color>售价+10%，最多叠加至50%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					8	[1, 2, 1000, 1003, 1000, 5]
58137		2级道具-累销<color=#a46800>石油</color>+生产	每累计销售100<color=#a46800>石油</color>，<color=#a46800>石油</color>售价+10%，最多叠加至50%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					8	[1, 3, 100, 1003, 1000, 5]
58201		3级道具-所有商品城邦星生产+	所有商品生产效率+(城邦星级总数*4)%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					26	[0, 400, 2003]
58202		3级道具-所有商品城邦星售价+	所有商品售价+(城邦星级总数*4)%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					26	[0, 400, 1003]
58203		3级道具-区域打折2	购买区域折扣-30%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					22	[0, 3000]
58204		3级道具-波动上限锁死-<color=#a46800>椰子</color>	所有商品的波动上限锁定为50%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					33	[1, 5000, 1]
58205		3级道具-波动上限锁死-<color=#a46800>木材</color>	所有商品的波动上限锁定为50%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					33	[1, 5000, 2]
58206		3级道具-波动上限锁死-<color=#a46800>石油</color>	所有商品的波动上限锁定为50%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					33	[1, 5000, 3]
58207		3级道具-生产效率额外+-<color=#a46800>椰子</color>	所有其他来源的商品生产率加成额外提升20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					9	[2, 1, 2003, 2, 2000]
58208		3级道具-生产效率额外+-<color=#a46800>木材</color>	所有其他来源的商品生产率加成额外提升20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					9	[2, 2, 2003, 2, 2000]
58209		3级道具-生产效率额外+-<color=#a46800>石油</color>	所有其他来源的商品生产率加成额外提升20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					9	[2, 3, 2003, 2, 2000]
58210		3级道具-售价额外+-<color=#a46800>椰子</color>	所有其他来源的商品售价加成额外提升20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					9	[2, 1, 1003, 2, 2000]
58211		3级道具-售价额外+-<color=#a46800>木材</color>	所有其他来源的商品售价加成额外提升20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					9	[2, 2, 1003, 2, 2000]
58212		3级道具-售价额外+-<color=#a46800>石油</color>	所有其他来源的商品售价加成额外提升20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					9	[2, 3, 1003, 2, 2000]
58213		3级道具-同销3种1种必爆	同时销售三种商品时，其中一种在本次销售结算时必定暴击（销售暴击+100%）	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					31	[3, 0, 1005, 10000]
58214		3级道具-上季度未生产商品必爆	生产上一回合未生产的商品时，必定生产暴击（生产暴击率+100%）	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					32	[1, 2005, 10000]
58215		3级道具-建造+生产	每建造一个建筑，所有商品的生产效率+3%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					28	[1, 0, 300, 2003, 0]
58216		3级道具-建造+售价	每建造一个建筑，所有商品的售价+3%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					28	[1, 0, 300, 1003, 0]
58217		3级道具-回合产点	每过2回合，获得1生产力	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					21	[0, 2, 58218]
58218		3级道具-回合产点-附属	附属上方	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					24	[1]
58219		3级道具-回合必爆	每过3回合，所有商品生产必定触发暴击	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					21	[0, 3, 58220]
58220		3级道具-回合必爆-附属	附属上方	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			1		7	[1, 2005, 10000, 2, 2005, 10000, 3, 2005, 10000]
58221	2004	2级道具-单季度收入爆米	季度收入超过5万金贝时，所有商品基础售价+1	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			1		21	[0, 1, 58117]
58222		3级道具-信念	生产力+3	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					24	[3]
58223		3级道具-友谊小船	<color=#a46800>石油</color>暴击效果+50%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[3, 2006, 5000]
58224		3级道具-友谊小船	<color=#a46800>椰子</color>和<color=#a46800>木材</color>暴击率+30%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2005, 3000, 2, 2005, 3000]
58225		3级道具-信念	生产力+1	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					24	[1]
58226		3级道具-吉他乐谱	商品生产效率+30%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2003, 5000, 2, 2003, 5000, 3, 2003, 5000]
58227		3级道具-生产效率额外+-<color=#a46800>椰子</color>	所有其他来源的商品生产率加成额外提升20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					9	[4, 1, 2003, 2, 2000]
58228		3级道具-生产效率额外+-<color=#a46800>木材</color>	所有其他来源的商品生产率加成额外提升20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					9	[4, 2, 2003, 2, 2000]
58229		3级道具-生产效率额外+-<color=#a46800>石油</color>	所有其他来源的商品生产率加成额外提升20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					9	[4, 3, 2003, 2, 2000]
58230		3级道具-生产效率额外+-<color=#a46800>椰子</color>	所有其他来源的商品生产率加成额外提升20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					9	[5, 1, 2003, 2, 2000]
58231		3级道具-生产效率额外+-<color=#a46800>木材</color>	所有其他来源的商品生产率加成额外提升20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					9	[5, 2, 2003, 2, 2000]
58232		3级道具-生产效率额外+-<color=#a46800>石油</color>	所有其他来源的商品生产率加成额外提升20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					9	[5, 3, 2003, 2, 2000]
58233		3级道具-生产效率额外+-<color=#a46800>椰子</color>	所有其他来源的商品生产率加成额外提升20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					9	[6, 1, 2003, 2, 2000]
58234		3级道具-生产效率额外+-<color=#a46800>木材</color>	所有其他来源的商品生产率加成额外提升20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					9	[6, 2, 2003, 2, 2000]
58235		3级道具-生产效率额外+-<color=#a46800>石油</color>	所有其他来源的商品生产率加成额外提升20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					9	[6, 3, 2003, 2, 2000]
58236		3级道具-售价额外+-<color=#a46800>椰子</color>	所有其他来源的商品售价加成额外提升20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					9	[4, 1, 1003, 2, 2000]
58237		3级道具-售价额外+-<color=#a46800>木材</color>	所有其他来源的商品售价加成额外提升20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					9	[4, 2, 1003, 2, 2000]
58238		3级道具-售价额外+-<color=#a46800>石油</color>	所有其他来源的商品售价加成额外提升20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					9	[4, 3, 1003, 2, 2000]
58239		3级道具-售价额外+-<color=#a46800>椰子</color>	所有其他来源的商品售价加成额外提升20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					9	[5, 1, 1003, 2, 2000]
58240		3级道具-售价额外+-<color=#a46800>木材</color>	所有其他来源的商品售价加成额外提升20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					9	[5, 2, 1003, 2, 2000]
58241		3级道具-售价额外+-<color=#a46800>石油</color>	所有其他来源的商品售价加成额外提升20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					9	[5, 3, 1003, 2, 2000]
58242		3级道具-售价额外+-<color=#a46800>椰子</color>	所有其他来源的商品售价加成额外提升20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					9	[6, 1, 1003, 2, 2000]
58243		3级道具-售价额外+-<color=#a46800>木材</color>	所有其他来源的商品售价加成额外提升20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					9	[6, 2, 1003, 2, 2000]
58244		3级道具-售价额外+-<color=#a46800>石油</color>	所有其他来源的商品售价加成额外提升20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					9	[6, 3, 1003, 2, 2000]
80011		售价	商品售价+20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 1003, 2000, 2, 1003, 2000, 3, 1003, 2000]
80012		生产	商品生产效率+30%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 2003, 3000, 2, 2003, 3000, 3, 2003, 3000]
80013		售价	商品售价-10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 1003, -1000, 2, 1003, -1000, 3, 1003, -1000]
80021		生产	商品生产效率+30%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			3		7	[1, 2003, 3000, 2, 2003, 3000, 3, 2003, 3000]
80022		生产	商品生产效率+15%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			3		7	[1, 2003, 1500, 2, 2003, 1500, 3, 2003, 1500]
80023		销售暴击	商品销售暴击率+20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 1005, 2000, 2, 1005, 2000, 3, 1005, 2000]
80024		生产	<color=#a46800>椰子</color>和<color=#a46800>木材</color>的生产效率+40%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 2003, 4000, 2, 2003, 4000]
80025		生产	商品生产效率-30%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			1		7	[1, 2003, -3000, 2, 2003, -3000, 3, 2003, -3000]
80026		售价	商品售价+30%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 1003, 3000, 2, 1003, 3000, 3, 1003, 3000]
80027		生产力	生产力+1	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		24	[1]
80028		生产力	生产力+1	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			3		24	[1]
80029		生产	<color=#a46800>石油</color>生产效率+20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[3, 2003, 2000]
80030		生产	商品生产效率+30%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					7	[1, 2003, 3000, 2, 2003, 3000, 3, 2003, 3000]
80031		生产	<color=#a46800>椰子</color>生产效率+30%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 2003, 3000]
80032		售价	商品售价+20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 1003, 2000, 2, 1003, 2000, 3, 1003, 2000]
80033		工程队	建筑生产的商品数量+20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png					20	[19, 2000]
80034		销售暴击效果	商品销售暴击效果+30%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			3		7	[1, 1006, 3000, 2, 1006, 3000, 3, 1006, 3000]
80035		销售暴击	商品销售暴击率+30%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 1005, 3000, 2, 1005, 3000, 3, 1005, 3000]
80036		销售暴击效果	商品销售暴击效果+50%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 1006, 5000, 2, 1006, 5000, 3, 1006, 5000]
80037		生产暴击	椰子和木材生产暴击率+20%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 2005, 2000, 2, 2005, 2000]
80038		生产暴击	椰子和木材生产暴击率+30%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			3		7	[1, 2005, 3000, 2, 2005, 3000]
80039		销售暴击	椰子和木材销售暴击率+30%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			3		7	[1, 1005, 3000, 2, 1005, 3000]
80040		销售暴击效果	石油销售暴击效果+40%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			3		7	[3, 1006, 4000]
80041		生产	商品生产效率+40%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 2003, 4000, 2, 2003, 4000, 3, 2003, 4000]
80042		售价	商品售价+30%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			3		7	[1, 1003, 3000, 2, 1003, 3000, 3, 1003, 3000]
80043		售价	商品售价+15%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			3		7	[1, 1003, 1500, 2, 1003, 1500, 3, 1003, 1500]
80044		售价	商品售价+30%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 1003, 3000, 2, 1003, 3000, 3, 1003, 3000]
80045		售价	商品售价-30%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 1003, -3000, 2, 1003, -3000, 3, 1003, -3000]
80046		生产	商品生产效率-10%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			2		7	[1, 2003, -1000, 2, 2003, -1000, 3, 2003, -1000]
80047		销售暴击	商品销售暴击率+30%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			3		7	[1, 1005, 3000, 2, 1005, 3000, 3, 1005, 3000]
80048		销售暴击效果	商品销售暴击效果+50%	Assets/Product/Texture/Image/UiRogueSim/IconRogueSimBuff0211.png			3		7	[1, 1006, 5000, 2, 1006, 5000, 3, 1006, 5000]
