Id	Type	NextEvent	NextEventGroup	OptionGroupId	FightId	RewardId	EffectGroupId	RoleIcon	RoleName	RoleContent	RoleEffect	ConfirmContent	IsEnd	IsForcePlay	BgAsset	StoryId	Name	Icon	BlockIcon	Title	TitleContent	Desc	UnOpenDesc
30452	1	30453						Assets/Product/Texture/Image/RoleStory/QishiqianzhuanNpc02.png	塔格	也真是巧遇，我带着“晚钟Ⅹ型”前来，就是为了对付这只机械蠕虫，结果没想到它却被你们提前引出来。		继续			Assets/Product/Texture/Image/BgStory/Bgstory3.jpg		机械蠕虫	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	机械蠕虫		众人胆战心惊，望向他单薄的身影和堆成小山的机械蠕虫遗骸。	“再会了！在下次再见吧！”
30453	3					[14002, 14028]		Assets/Product/Texture/Image/RoleStory/QishiqianzhuanNpc02.png	塔格	总之，多谢你们的相助。再会了朋友们，我要继续去关闭下一个堡垒的警报了。		道别			Assets/Product/Texture/Image/BgStory/Bgstory3.jpg		机械蠕虫	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	机械蠕虫		塔格跟众人挥了挥手道别，朝着另一片冰原的方向，和“晚钟Ⅹ型”再次一起踏上了旅途。	“再会了！在下次再见吧！”
30501	1	30502										继续			Assets/Product/Texture/Image/BgStory/Bgstory105.png		我们的故乡	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	我们的故乡		营地里最近出现了一批有计划地盗取边境公社物资的叛徒，那群人本身不事生产，仅靠盗取公社的食物生存，长期以来对公社的秩序产生了很大的伤害。	遥远的彼方。
30502	1	30503						Assets/Product/Texture/Image/RoleStory/TatianaNormal013.png	塔季扬娜	没办法，只能开打了，把他们都收拾一顿之后再问出原委吧！		准备战斗			Assets/Product/Texture/Image/BgStory/Bgstory105.png		我们的故乡	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	我们的故乡		为了追捕他们，巡逻队追溯着雪地上留下的马蹄印来到了此处。彼此一会面，还没有任何交流，对方便不由分说地向社员们袭击了过来，看来是铁了心拒绝沟通，誓要置追踪他们的人于死地。	遥远的彼方。
30503	4	30504			503			Assets/Product/Texture/Image/RoleStory/TatianaNormal013.png	塔季扬娜	没办法，只能开打了，把他们都收拾一顿之后再问出原委吧！		准备战斗			Assets/Product/Texture/Image/BgStory/Bgstory105.png		我们的故乡	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	我们的故乡		为了追捕他们，巡逻队追溯着雪地上留下的马蹄印来到了此处。彼此一会面，还没有任何交流，对方便不由分说地向社员们袭击了过来，看来是铁了心拒绝沟通，誓要置追踪他们的人于死地。	遥远的彼方。
30504	1	30505										静听		1	Assets/Product/Texture/Image/BgStory/Bgstory95.png		我们的故乡	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	我们的故乡		几个叛逃者战败后被捆了起来，还没开始审问，他们便愤怒地主动说出了叛逃的原因。	遥远的彼方。
30505	1	30506						Assets/Product/Texture/Image/RoleStory/TongyongrenleibingNomal01.png	叛逃者们	……		处置叛徒			Assets/Product/Texture/Image/BgStory/Bgstory95.png		我们的故乡	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	我们的故乡		叛逃者A:\n“呸！你们这些极地的叛徒，明明我们曾经这么信任你们，你们却为了吃上几口饱饭就选择与狼谋皮，事到如今你们又有什么资格来审判我们！”\n\n叛逃者B:\n“基亚兰塔的事情你们就这样忘了吗？本以为边境公社能为我们争取公义，算清那笔血海深仇……结果你们居然就这样全部接纳了他们，还把那些人带回我们的故乡…… 4”\n\n叛逃者C:\n“所以我们才选择和你们分道扬镳，用我们的方式去清算当年那笔血账……我们这么做又有什么错！”	遥远的彼方。
30506	2			30506								决定			Assets/Product/Texture/Image/BgStory/Bgstory95.png		我们的故乡	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	我们的故乡		社员们都同时无言地沉默了，他们的仇恨来自久远的从前，绝非短暂的几句安抚就能化解。除非时间倒流，朽木复苏，家人重新回到他们身边，一切都回到灾难尚未来临之前的年代……否则无论是谁，都无法抚平他们内心的伤痕。	遥远的彼方。
30507	1	30508						Assets/Product/Texture/Image/RoleStory/TatianaNormal014.png	塔季扬娜	……		释放			Assets/Product/Texture/Image/BgStory/Bgstory95.png		我们的故乡	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	我们的故乡		“我们并没遗忘那一切……但是像你们这样挥刀斩向自己的同胞，就能解决问题了吗！到头来，你们不也是自以为是地用着自认为正义的大道理，做着跟那些人一样的事情。”\n\n“如果不想回到边境公社，那就离开吧，你们从此之后的安危再也与我无关，我也不想再承认……你们是我的同胞了。滚吧，下次再被我抓到的话，我就不会对你们留情了。”	遥远的彼方。
30508	3					[14007]						离开			Assets/Product/Texture/Image/BgStory/Bgstory95.png		我们的故乡	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	我们的故乡		几个叛逃者都惊讶地愣住了，他们似乎从来没思考过如此简单浅显的道理。等塔季扬娜砍断他们身上的绳索后，就纷纷脚步踉跄地逃离了这里。	遥远的彼方。
30509	1	30510										继续			Assets/Product/Texture/Image/BgStory/Bgstory95.png		我们的故乡	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	我们的故乡		无论有什么原因，都不是对你们对同胞出手的理由。带他们回去吧，我无权审判你们，让营地里的全部人决定你们应该接受何种裁决吧。	遥远的彼方。
30510	3					[14008]		Assets/Product/Texture/Image/RoleStory/TatianaNormal014.png	塔季扬娜	……		回营			Assets/Product/Texture/Image/BgStory/Bgstory95.png		我们的故乡	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	我们的故乡		社员们将几个叛逃者带回了营地之中，让营地的全部成员一起决定他们的命运。	遥远的彼方。
30520	1	30521						Assets/Product/Texture/Image/RoleStory/IcesailorNomal.png	叛军头目	哟，边境公社的软蛋，新苏菲亚的墙头草，北极航线联合的走狗们，前几天我的兄弟们接受了你们的照顾，这笔人情就让我来还给你们吧！		谈判			Assets/Product/Texture/Image/BgStory/Bgstory103.png		我们的故乡Ⅱ	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	我们的故乡Ⅱ		一伙草寇叛军突然从雪林中窜出，拦住了路过的公社巡逻队一行，看来是早有预谋的埋伏。为首的那个流民看上去语调轻佻，神色倨傲，但在场的全部叛军都臣服地团结在他的指令之下，分工明确。看来哪怕是依靠盗窃而生的“寄生虫”，也有着一套自己内部严密的管理法则。	遥远的彼方。
30521	1	30522						Assets/Product/Texture/Image/RoleStory/TatianaNormal013.png	塔季扬娜	冷静点。		继续			Assets/Product/Texture/Image/BgStory/Bgstory103.png		我们的故乡Ⅱ	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	我们的故乡Ⅱ		面对成群的叛军，塔季扬娜尝试进行劝降：\n\n“没必要开战，我们之间的矛盾还没到不得不靠兵刃相见解决问题的地步。”\n\n“而且，你们不可能永远依靠盗窃维生，等到凛冬来临，你们的暂居处都会被冻成冰洞，到时候即使我不出手，你们也只有死路一条。”	遥远的彼方。
30522	2			30522				Assets/Product/Texture/Image/RoleStory/IcesailorNomal.png	叛军头目	……		决定			Assets/Product/Texture/Image/BgStory/Bgstory103.png		我们的故乡Ⅱ	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	我们的故乡Ⅱ		叛军头目轻蔑的笑道：\n“你确实一直在为这块营地尽心尽力……但是你也忽略了，我们能活着从来就不是靠着敌人的施舍，忘记所有仇恨只为苟延残喘！”\n“但是既然那帮小伙沉不住气，行踪也已经暴露了，那就无需再躲藏了，今天就由我送你们这帮叛徒上路！”	遥远的彼方。
30523	1	30524						Assets/Product/Texture/Image/RoleStory/TatianaNormal014.png	塔季扬娜	……		继续			Assets/Product/Texture/Image/BgStory/Bgstory103.png		我们的故乡Ⅱ	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	我们的故乡Ⅱ		既然如此，那我也没必要对你这个叛徒手下留情了。	遥远的彼方。
30524	1	30525						Assets/Product/Texture/Image/RoleStory/IcesailorNomal.png	叛军头目	……		继续			Assets/Product/Texture/Image/BgStory/Bgstory103.png		我们的故乡Ⅱ	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	我们的故乡Ⅱ		对我们说这些狠话可没用，从我们的立场上看来，你又何尝不是一个叛徒！	遥远的彼方。
30525	4	30526			504							继续			Assets/Product/Texture/Image/BgStory/Bgstory103.png		我们的故乡Ⅱ	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	我们的故乡Ⅱ		对我们说这些狠话可没用，从我们的立场上看来，你又何尝不是一个叛徒！	遥远的彼方。
30526	3					[14010]						离开		1	Assets/Product/Texture/Image/BgStory/Bgstory217.png		我们的故乡Ⅱ	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	我们的故乡Ⅱ		虽然这是一场艰苦的战斗，但是在一场大混战后，边境公社还是胜利了。叛军头目眼见大势已去，便主动跳下了山崖，自行结束了自己的生命。战后，众人从他们的临时据点中取回了失窃的物资，在清点数目的时候，发现了一张夹在日记本里的残旧信纸。“我永远不会原谅他们的，这场悲剧需要有人来一直铭记，即使在最后我也会化作跟他们无异的恶鬼。伊莎，我已经走进了地狱，不求你在天堂等待我，只求你能一直注视着我直到末路。”	遥远的彼方。
30527	1	30528						Assets/Product/Texture/Image/RoleStory/TatianaNormal014.png	塔季扬娜	谨慎迎战，他们也许还留有后手！		准备战斗			Assets/Product/Texture/Image/BgStory/Bgstory103.png		我们的故乡Ⅱ	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	我们的故乡Ⅱ		在塔季扬娜一声令下后，公社成员开始调整阵型，准备迎战。	遥远的彼方。
30528	4	30529			504			Assets/Product/Texture/Image/RoleStory/TatianaNormal014.png	塔季扬娜	谨慎迎战，他们也许还留有后手！		准备战斗			Assets/Product/Texture/Image/BgStory/Bgstory103.png		我们的故乡Ⅱ	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	我们的故乡Ⅱ		在塔季扬娜一声令下后，公社成员开始调整阵型，准备迎战。	遥远的彼方。
30529	1	30530										说服		1	Assets/Product/Texture/Image/BgStory/Bgstory217.png		我们的故乡Ⅱ	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	我们的故乡Ⅱ		一场激烈的交战后，叛军首领看出公社成员下手似有保留，便命令手下停止攻击，转为高声质问边境公社到底想做什么。塔季扬娜表示她并不想跨过那条自相残杀的界线，她还是希望能靠其他方式解决问题。	遥远的彼方。
30530	1	30531										继续			Assets/Product/Texture/Image/BgStory/Bgstory217.png		我们的故乡Ⅱ	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	我们的故乡Ⅱ		听到塔季扬娜这番发言，叛军头目停顿片刻后便高声喊道：\n“明明是这么生死攸关的关头，却还在考虑这种无谓的事情吗……也罢，像你这样的人也总比基亚兰塔那群麻木不仁的混蛋要好。”\n“……我选择最后相信你们一次。接着，这是我身上所有的武器了，不用怀疑，这不是个陷阱，我们本身就没从营地里偷到多少物资，这场突袭对我们来说本身也是一场豪赌。”	遥远的彼方。
30531	1	30532						Assets/Product/Texture/Image/RoleStory/TatianaNormal019.png	塔季扬娜	……谢谢你们选择相信我们。		收缴武器			Assets/Product/Texture/Image/BgStory/Bgstory217.png		我们的故乡Ⅱ	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	我们的故乡Ⅱ		叛军一行人犹豫了片刻，但是最终都是选择听从头目的命令，举起双手，放下了武器。	遥远的彼方。
30532	3					[14009]						离开			Assets/Product/Texture/Image/BgStory/Bgstory217.png		我们的故乡Ⅱ	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	我们的故乡Ⅱ		在手腕被扣上锁铐带走的时候，他路过塔季扬娜的身边，轻声地对她说了一句话。\n“别误会，我只是选择了让最多人活下去的方法罢了。希望你在日后，不会跟我一样，在以后某天后悔当初的决定。”	遥远的彼方。
31001	1	31002										继续调查			Assets/Product/Texture/Image/BgStory/Bgstory352.jpg		无上之戒	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	无上之戒		巡视途中，众人发现了一个废弃的老旧村庄。\n\n这座村庄看起来废弃于在帕弥什爆发前的年代，物资贮备很充裕，但不知为何居民突然都消失了，甚至连很多贵重物品都直接丢弃在了家里不管不顾。	“我的宝贝！”
31002	2			31002								决定			Assets/Product/Texture/Image/BgStory/Bgstory352.jpg		无上之戒	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	无上之戒		村内的物资上面都积了一层厚厚的灰尘，看起来已经至少弃置了数十年。有人提出不如拿走一部分必须的工具，很快就得到了其他人的一致支持。\n\n在搜集物资的时候，发现一枚精美的金戒指，它历经了几十年的风尘表面依旧光洁如新，让人在看到的那瞬间就忍不住想将它握进手中。	“我的宝贝！”
31003	3					[12016, 12017, 12018]						离开			Assets/Product/Texture/Image/BgStory/Bgstory352.jpg		无上之戒	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	无上之戒		金银宝物在这片荒土毫无意义，带上它还不如多带走一些生产工具，人们把那枚神秘的戒指重新放回了抽屉里面。	“我的宝贝！”
31004	1	31011										？？？			Assets/Product/Texture/Image/BgStory/Bgstory352.jpg		无上之戒	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	无上之戒		仿佛被神秘的魔力劝诱，塔季扬娜伸手拿走了这枚戒指，并将它戴到了自己的手指上。\n\n在戴上戒指的瞬间，她的心里隐隐约约感到了一股言语无法形容的满足感，仿佛这枚戒指天生是属于自己的。	“我的宝贝！”
31011	3					[12049]						离开			Assets/Product/Texture/Image/BgStory/Bgstory352.jpg		无上之戒	Assets/Product/Texture/Atlas/UiBabelTower/UiBabelTowerIconDetails.png	7	无上之戒		但是马上，塔季扬娜就意识到了这种想法的危险之处，荒谬的独占欲可能会在团队里埋下斗争的种子。\n\n于是她取下了这枚戒指，将其塞进了布袋里。	“我的宝贝！”
