Id	SkillKey	Name	Desc	ShortDesc	DescParams	Icon	ComboList	BuildTags	Level	Magics	Type	IsOutPool	SaveScore	Character	BuyPrice	SellPrice	IsOutWiki	WikiPriority	CostTL	CSMag	TLDam	Quality	KeyWordIds
10252074	1025207	龙息复蓄	每造成{0}次攻击伤害时触发：\n· 每有{1}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>（当前：{Attr:3}），扣除{2}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>，造成{3}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。	造成多次伤害后，造成伤害并消耗<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>造成<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>	['12', '40', '10', '1']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025211]	[25, 12]	4	[10251603]	4		8000	3	40	20				15000	1	3	
10252075	1025207	龙息复蓄	每造成{0}次攻击伤害时触发：\n· 每有{1}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>（当前：{Attr:3}），扣除{2}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>，造成{3}层<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>。	造成多次伤害后，造成伤害并消耗<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>造成<color=#B96716><Icon=IconBurning|45|45|0.5/>灼烧</color>	['12', '40', '10', '1']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025211]	[25, 12]	5	[10251603]	4		8000	3	40	20				15000	1	3	
10252081	1025208	裂空瞬锐	每使用{0}次技能后触发：\n· 必定<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>。\n· 获得{1}层<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>。	多次使用技能后，造成<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>伤害并获得<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>	['10', '1']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025212]	[16]	1	[10251605]	4		2000	3	40	20				10000	1	3	
10252082	1025208	裂空瞬锐	每使用{0}次技能后触发：\n· 必定<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>。\n· 获得{1}层<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>。	多次使用技能后，造成<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>伤害并获得<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>	['8', '1']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025212]	[16]	2	[10251605]	4		4000	3	40	20				10000	1	3	
10252083	1025208	裂空瞬锐	每使用{0}次技能后触发：\n· 必定<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>。\n· 获得{1}层<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>。	多次使用技能后，造成<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>伤害并获得<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>	['6', '1']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025212]	[16]	3	[10251605]	4		6000	3	40	20				10000	1	3	
10252084	1025208	裂空瞬锐	每使用{0}次技能后触发：\n· 必定<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>。\n· 获得{1}层<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>。	多次使用技能后，造成<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>伤害并获得<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>	['6', '1']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025212]	[16]	4	[10251605]	4		8000	3	40	20				10000	1	3	
10252085	1025208	裂空瞬锐	每使用{0}次技能后触发：\n· 必定<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>。\n· 获得{1}层<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>。	多次使用技能后，造成<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>伤害并获得<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>	['6', '1']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025212]	[16]	5	[10251605]	4		8000	3	40	20				10000	1	3	
10252091	1025209	振翼贯云	每造成{0}次<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>技能时触发：\n· 造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>；\n· 扣除对手{1}点<color=#516797><Icon=IconOverClock|45|45|0.5/>超序值</color>。	多次造成<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>时，造成伤害与<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>	['3', '10']	Assets/Product/Texture/Image/IconSkill/QTE1.png	[1025213, 1025214]	[13, 16]	1	[10252150]	4		2000	3	40	20				6000	1	3	
10252092	1025209	振翼贯云	每造成{0}次<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>技能时触发：\n· 造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>；\n· 扣除对手{1}点<color=#516797><Icon=IconOverClock|45|45|0.5/>超序值</color>。	多次造成<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>时，造成伤害与<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>	['3', '10']	Assets/Product/Texture/Image/IconSkill/QTE1.png	[1025213, 1025214]	[13, 16]	2	[10252150]	4		4000	3	40	20				7500	1	3	
10252093	1025209	振翼贯云	每造成{0}次<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>技能时触发：\n· 造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>；\n· 扣除对手{1}点<color=#516797><Icon=IconOverClock|45|45|0.5/>超序值</color>。	多次造成<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>时，造成伤害与<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>	['3', '10']	Assets/Product/Texture/Image/IconSkill/QTE1.png	[1025213, 1025214]	[13, 16]	3	[10252150]	4		6000	3	40	20				9000	1	3	
10252094	1025209	振翼贯云	每造成{0}次<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>技能时触发：\n· 造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>；\n· 扣除对手{1}点<color=#516797><Icon=IconOverClock|45|45|0.5/>超序值</color>。	多次造成<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>时，造成伤害与<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>	['3', '10']	Assets/Product/Texture/Image/IconSkill/QTE1.png	[1025213, 1025214]	[13, 16]	4	[10252150]	4		8000	3	40	20				9000	1	3	
10252095	1025209	振翼贯云	每造成{0}次<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>技能时触发：\n· 造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>；\n· 扣除对手{1}点<color=#516797><Icon=IconOverClock|45|45|0.5/>超序值</color>。	多次造成<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>时，造成伤害与<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>	['3', '10']	Assets/Product/Texture/Image/IconSkill/QTE1.png	[1025213, 1025214]	[13, 16]	5	[10252150]	4		8000	3	40	20				9000	1	3	
10252101	1025210	扬空	<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>首次归零时触发：\n· 每造成过{0}次<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>，恢复{1}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>。	<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>归零后，造成伤害与<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>	['1', '4']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipTongyongFanyingzhuangjia.png	[1025215, 1025216]	[16]	1	[10252160]	4		2000	3	40	20				20000	1	3	
10252102	1025210	扬空	<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>首次归零时触发：\n· 每造成过{0}次<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>，恢复{1}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>。	<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>归零后，造成伤害与<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>	['1', '8']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipTongyongFanyingzhuangjia.png	[1025215, 1025216]	[16]	2	[10252160]	4		4000	3	40	20				20000	1	3	
10252103	1025210	扬空	<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>首次归零时触发：\n· 每造成过{0}次<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>，恢复{1}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>。	<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>归零后，造成伤害与<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>	['1', '12']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipTongyongFanyingzhuangjia.png	[1025215, 1025216]	[16]	3	[10252160]	4		6000	3	40	20				20000	1	3	
10252104	1025210	扬空	<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>首次归零时触发：\n· 每造成过{0}次<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>，恢复{1}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>。	<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>归零后，造成伤害与<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>	['1', '12']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipTongyongFanyingzhuangjia.png	[1025215, 1025216]	[16]	4	[10252160]	4		8000	3	40	20				20000	1	3	
10252105	1025210	扬空	<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>首次归零时触发：\n· 每造成过{0}次<color=#B96716><Icon=IconCrit|45|45|0.5/>暴击</color>，恢复{1}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>。	<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意值</color>归零后，造成伤害与<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>	['1', '12']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipTongyongFanyingzhuangjia.png	[1025215, 1025216]	[16]	5	[10252160]	4		8000	3	40	20				20000	1	3	
10252111	1025211	飞空腾逆	每造成{0}次<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>时触发：\n· <color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性提升{1}点；\n· 获得{2}层<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>。	多次造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>时，造成伤害、提升<color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性并获得<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>	['4', '30', '1']	Assets/Product/Texture/Image/IconSkill/QTE1.png	[1025217, 1025218]	[13, 16]	1	[10251606]	4		2000	3	40	20				10000	1	3	
10252112	1025211	飞空腾逆	每造成{0}次<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>时触发：\n· <color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性提升{1}点；\n· 获得{2}层<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>。	多次造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>时，造成伤害、提升<color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性并获得<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>	['4', '40', '1']	Assets/Product/Texture/Image/IconSkill/QTE1.png	[1025217, 1025218]	[13, 16]	2	[10251606]	4		4000	3	40	20				10000	1	3	
10252113	1025211	飞空腾逆	每造成{0}次<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>时触发：\n· <color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性提升{1}点；\n· 获得{2}层<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>。	多次造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>时，造成伤害、提升<color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性并获得<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>	['4', '50', '1']	Assets/Product/Texture/Image/IconSkill/QTE1.png	[1025217, 1025218]	[13, 16]	3	[10251606]	4		6000	3	40	20				10000	1	3	
10252114	1025211	飞空腾逆	每造成{0}次<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>时触发：\n· <color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性提升{1}点；\n· 获得{2}层<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>。	多次造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>时，造成伤害、提升<color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性并获得<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>	['4', '50', '1']	Assets/Product/Texture/Image/IconSkill/QTE1.png	[1025217, 1025218]	[13, 16]	4	[10251606]	4		8000	3	40	20				10000	1	3	
10252115	1025211	飞空腾逆	每造成{0}次<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>时触发：\n· <color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性提升{1}点；\n· 获得{2}层<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>。	多次造成<color=#487F3B><Icon=IconHitFly|45|45|0.5/>击飞</color>时，造成伤害、提升<color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性并获得<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>	['4', '50', '1']	Assets/Product/Texture/Image/IconSkill/QTE1.png	[1025217, 1025218]	[13, 16]	5	[10251606]	4		8000	3	40	20				10000	1	3	
10252121	1025212	守御为反	首次使用技能后触发：\n· 每损失{0}<color=#487F3B><Icon=IconLife|45|45|0.5/>生命值</color>，该技能伤害倍率提高{1}；\n· 每有{2}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性（当前：{Attr:3}），获得{3}层<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>。	首次使用技能后，造成基于已损<color=#487F3B><Icon=IconLife|45|45|0.5/>生命值</color>提高的伤害，然后根据<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性，获得<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>	['1%', '1%', '60', '1']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025219, 1025220]	[16]	1	[10251608]	4		2000	3	40	20				5000	1	3	
10252122	1025212	守御为反	首次使用技能后触发：\n· 每损失{0}<color=#487F3B><Icon=IconLife|45|45|0.5/>生命值</color>，该技能伤害倍率提高{1}；\n· 每有{2}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性（当前：{Attr:3}），获得{3}层<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>。	首次使用技能后，造成基于已损<color=#487F3B><Icon=IconLife|45|45|0.5/>生命值</color>提高的伤害，然后根据<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性，获得<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>	['1%', '1%', '60', '1']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025219, 1025220]	[16]	2	[10251608]	4		4000	3	40	20				5000	1	3	
10252123	1025212	守御为反	首次使用技能后触发：\n· 每损失{0}<color=#487F3B><Icon=IconLife|45|45|0.5/>生命值</color>，该技能伤害倍率提高{1}；\n· 每有{2}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性（当前：{Attr:3}），获得{3}层<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>。	首次使用技能后，造成基于已损<color=#487F3B><Icon=IconLife|45|45|0.5/>生命值</color>提高的伤害，然后根据<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性，获得<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>	['1%', '1%', '60', '1']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025219, 1025220]	[16]	3	[10251608]	4		6000	3	40	20				5000	1	3	
10252124	1025212	守御为反	首次使用技能后触发：\n· 每损失{0}<color=#487F3B><Icon=IconLife|45|45|0.5/>生命值</color>，该技能伤害倍率提高{1}；\n· 每有{2}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性（当前：{Attr:3}），获得{3}层<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>。	首次使用技能后，造成基于已损<color=#487F3B><Icon=IconLife|45|45|0.5/>生命值</color>提高的伤害，然后根据<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性，获得<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>	['1%', '1%', '60', '1']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025219, 1025220]	[16]	4	[10251608]	4		8000	3	40	20				5000	1	3	
10252125	1025212	守御为反	首次使用技能后触发：\n· 每损失{0}<color=#487F3B><Icon=IconLife|45|45|0.5/>生命值</color>，该技能伤害倍率提高{1}；\n· 每有{2}点<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性（当前：{Attr:3}），获得{3}层<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>。	首次使用技能后，造成基于已损<color=#487F3B><Icon=IconLife|45|45|0.5/>生命值</color>提高的伤害，然后根据<color=#6F4877><Icon=IconStamina|45|45|0.5/>战意</color>属性，获得<color=#B96716><<Icon=IconCrit|45|45|0.5/>暴击></color>	['1%', '1%', '60', '1']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipShuxingJingzhungongji.png	[1025219, 1025220]	[16]	5	[10251608]	4		8000	3	40	20				5000	1	3	
10252131	1025213	绝砺淬创	每受到{0}次技能时触发：\n· <color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性提升{1}点；\n· <color=#9B8015><Icon=IconAttack|45|45|0.5/>攻击</color>属性提升{2}点；	多次受到技能时，造成伤害并提升<color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性与<color=#9B8015><Icon=IconAttack|45|45|0.5/>攻击</color>属性	['5', '30', '20']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipTongyongFanyingzhuangjia.png	[1025221]		1	[10251613]	4		2000	3	40	20				30000	1	3	
10252132	1025213	绝砺淬创	每受到{0}次技能时触发：\n· <color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性提升{1}点；\n· <color=#9B8015><Icon=IconAttack|45|45|0.5/>攻击</color>属性提升{2}点；	多次受到技能时，造成伤害并提升<color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性与<color=#9B8015><Icon=IconAttack|45|45|0.5/>攻击</color>属性	['5', '60', '20']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipTongyongFanyingzhuangjia.png	[1025221]		2	[10251613]	4		4000	3	40	20				30000	1	3	
10252133	1025213	绝砺淬创	每受到{0}次技能时触发：\n· <color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性提升{1}点；\n· <color=#9B8015><Icon=IconAttack|45|45|0.5/>攻击</color>属性提升{2}点；	多次受到技能时，造成伤害并提升<color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性与<color=#9B8015><Icon=IconAttack|45|45|0.5/>攻击</color>属性	['5', '100', '20']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipTongyongFanyingzhuangjia.png	[1025221]		3	[10251613]	4		6000	3	40	20				30000	1	3	
10252134	1025213	绝砺淬创	每受到{0}次技能时触发：\n· <color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性提升{1}点；\n· <color=#9B8015><Icon=IconAttack|45|45|0.5/>攻击</color>属性提升{2}点；	多次受到技能时，造成伤害并提升<color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性与<color=#9B8015><Icon=IconAttack|45|45|0.5/>攻击</color>属性	['5', '100', '20']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipTongyongFanyingzhuangjia.png	[1025221]		4	[10251613]	4		8000	3	40	20				30000	1	3	
10252135	1025213	绝砺淬创	每受到{0}次技能时触发：\n· <color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性提升{1}点；\n· <color=#9B8015><Icon=IconAttack|45|45|0.5/>攻击</color>属性提升{2}点；	多次受到技能时，造成伤害并提升<color=#516797><Icon=IconOverClock|45|45|0.5/>超序</color>属性与<color=#9B8015><Icon=IconAttack|45|45|0.5/>攻击</color>属性	['5', '100', '20']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipTongyongFanyingzhuangjia.png	[1025221]		5	[10251613]	4		8000	3	40	20				30000	1	3	
10255011	1025501	掠尘绝意	· <color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性>{0}点时（当前：{Attr:4}），伤害倍率提高{1}。	造成伤害并根据<color=#B96716><Icon=IconWrestle|45|45|0.5/>先机</color>属性额外提升伤害	['230', '20%']	Assets/Product/Texture/Image/IconSkill/IconSkillEquipTongyongFanyingzhuangjia.png	[1025501]		1	[10255010]	1		1000	3	20	10			20	9000	1	1	
