Id	Disposeable	SingleDisposeable	RecordGroupId	Type	Param	Order	Name	Icon	IconR	MiniIcon	ConvertCardId	FightDes	QuickFightDes	ShowTag	MovieId
2022101				10		Out	离开	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7010Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7010.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze09.png					
2031011				1		Danger zone	危险地区	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1014Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1014.png						
2031012				1		Danger zone	危险地区	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1015Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1015.png						
2031021				2		Security zone	安全通路	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2011Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2011.png						
2031022				2		Security zone	安全通路	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2012Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2012.png						
2031031	1		3	3	['10130112']	Story	异合生物	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3013Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3013.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02.png	2031021	这些感染体看上去已经出现了生物化趋向，再叫它为感染体不太合适。		1	ZX01617BA
2031041	1		3	4	['ZX01616BA']	Story-01	搜查路线A	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02.png	2031021	文本剧情1-1		1	
2031042	1		3	4	['ZX01616BB']	Story-01	搜查路线B	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02.png	2031021	文本剧情1-2		1	
2031043	1		3	4	['ZX01616BC']	Story-01	搜查路线C	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02.png	2031021	文本剧情1-3		1	
2031044	1		3	4	['ZX01616BD']	Story-01	剿灭路线A	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02.png	2031021	文本剧情2-1		1	
2031045	1		3	4	['ZX01616BE']	Story-01	剿灭路线B	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02.png	2031021	文本剧情2-2		1	
2031046	1		3	4	['ZX01616BF']	Story-01	剿灭路线C	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02.png	2031021	文本剧情2-3		1	
2031051	1		2	5	['2031051', '1', '0']	Test-01	长路漫漫	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5012Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5012.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	2031021	检定剧情1			
2031052	1		2	5	['2031052', '1', '0']	Test-02	一封遗书	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5012Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5012.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	2031021	检定剧情2			
2031053	1		2	5	['2031053', '1', '0']	Test-01	狂信徒之音	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5012Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5012.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	2031021	检定剧情3			
2031054	1		2	5	['2031054', '1', '0']	Test-101	留言记录	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5012Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5012.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	2031021	封锁1-1			
2031055	1		2	5	['2031055', '1', '0']	Test-102	废弃	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5012Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5012.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	2031021	封锁1-2			
2031056	1		2	5	['2031056', '1', '0']	Test-103	废弃	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5012Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5012.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	2031021	封锁1-3			
2031057	1		2	5	['2031057', '1', '0']	Test-201	废弃	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5012Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5012.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	2031021	封锁2-1			
2031058	1		2	5	['2031058', '1', '0']	Test-202	废弃	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5012Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5012.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	2031021	封锁2-2			
2031059	1		2	5	['2031059', '1', '0']	Test-203	废弃	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5012Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5012.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	2031021	封锁2-3			
2031851	1		2	5	['2031851', '1', '0']	Test-101	最后的线索	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5012Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5012.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	2031021	封锁3-1			
2031852	1		2	5	['2031852', '1', '0']	Test-102	最后的线索	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5012Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5012.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	2031021	封锁3-2			
2031853	1		2	5	['2031853', '1', '0']	Test-103	最后的线索	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5012Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5012.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	2031021	封锁3-3			
2031854	1		2	5	['2031854', '1', '0']	Test-201	最后的线索	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5012Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5012.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	2031021	封锁4-1			
2031855	1		2	5	['2031855', '1', '0']	Test-202	最后的线索	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5012Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5012.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	2031021	封锁4-2			
2031856	1		2	5	['2031856', '1', '0']	Test-203	最后的线索	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5012Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5012.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	2031021	封锁4-3			
2031061	1		1	6	['400502']	Reward-01	残存物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	2031021	奖励（道具1）			
2031062	1		1	6	['400652']	Reward-02	贵重物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	2031021	奖励（道具2）			
2031063	1		1	6	['400613']	Reward-03	贵重物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	2031021	奖励（封锁3-1）			
2031064	1		1	6	['400614']	Reward-04	贵重物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	2031021	奖励（封锁3-2）			
2031065	1		1	6	['400615']	Reward-05	贵重物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	2031021	奖励（封锁3-3）			
2031066	1		1	6	['400613']	Reward-06	贵重物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	2031021	奖励（封锁4-1）			
2031067	1		1	6	['400614']	Reward-07	贵重物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	2031021	奖励（封锁4-2）			
2031068	1		1	6	['400615']	Reward-08	贵重物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	2031021	奖励（封锁4-3）			
2031071		1		7	['2031021', '200', '2031061', '50', '2031091', '50']	???-01	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		2031021				
2031072		1		7	['2031021', '200', '2031061', '50', '2031091', '50']	???-01	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		2031021				
2031073		1		7	['2031021', '200', '2031061', '50', '2031091', '50']	???-01	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		2031021				
2031074		1		7	['2031021', '200', '2031061', '50', '2031091', '50']	???-01	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		2031021				
2031075		1		7	['2031021', '200', '2031061', '50', '2031091', '50']	???-01	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		2031021				
2031076		1		7	['2031021', '200', '2031061', '50', '2031091', '50']	???-01	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		2031021				
2031077		1		7	['2031021', '200', '2031061', '50', '2031091', '50']	???-01	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		2031021				
2031078		1		7	['2031021', '200', '2031061', '50', '2031091', '50']	???-01	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		2031021				
2031079		1		7	['2031021', '200', '2031061', '50', '2031091', '50']	???-01	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		2031021				
2031081				8	['2032', '1', '4']	Go-01	第2区域	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7011Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7011.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze07.png					
2031091		1		9	['8', '30200017', '400530', '2031031']	Fight-01	感染体狂潮	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	2031021	在此地游荡的感染体发出了怪异的叫声，向你们扑来。	目前的实力可以迅速解决这场战斗。		
2031092		1		9	['8', '30200018', '400530', '2031031']	Fight-02	感染体狂潮	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	2031021	在此地游荡的感染体发出了怪异的叫声，向你们扑来。	目前的实力可以迅速解决这场战斗。		
2031093		1		9	['8', '30200017', '400530', '2031031']	Fight-03	感染体狂潮	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	2031021	在此地游荡的感染体发出了怪异的叫声，向你们扑来。	目前的实力可以迅速解决这场战斗。		
2031094		1		9	['8', '30200018', '400530', '2031031']	Fight-04	感染体狂潮	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	2031021	在此地游荡的感染体发出了怪异的叫声，向你们扑来。	目前的实力可以迅速解决这场战斗。		
2031095		1		9	['8', '30200017', '400530', '2031031']	Fight-05	感染体狂潮	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	2031021	在此地游荡的感染体发出了怪异的叫声，向你们扑来。	目前的实力可以迅速解决这场战斗。		
2031096		1		9	['8', '30200018', '400530', '2031031']	Fight-06	感染体狂潮	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	2031021	在此地游荡的感染体发出了怪异的叫声，向你们扑来。	目前的实力可以迅速解决这场战斗。		
2031097		1		9	['8', '30200017', '400530', '2031031']	Fight-07	感染体狂潮	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	2031021	在此地游荡的感染体发出了怪异的叫声，向你们扑来。	目前的实力可以迅速解决这场战斗。		
2031098		1		9	['8', '30200018', '400530', '2031031']	Fight-08	感染体狂潮	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	2031021	在此地游荡的感染体发出了怪异的叫声，向你们扑来。	目前的实力可以迅速解决这场战斗。		
2031099		1		9	['8', '30200017', '400530', '2031031']	Fight-09	感染体狂潮	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg9000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg9000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze01.png	2031021	在此地游荡的感染体发出了怪异的叫声，向你们扑来。	目前的实力可以迅速解决这场战斗。		
2031101				10		Out	离开	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg7011Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg7011.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze09.png					
2032011				1		Danger zone	危险地区	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1014Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1014.png						
2032012				1		Danger zone	危险地区	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg1015Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg1015.png						
2032021				2		Security zone	安全通路	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2011Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2011.png						
2032022				2		Security zone	安全通路	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg2012Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg2012.png						
2032041	1		3	4	['ZX01618BA']	Story-01	掠夺与牺牲	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3013Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3013.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02.png	2032021	文本剧情1		1	
2032042	1		3	4	['ZX01619BA']	Story-02	过去与未来	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg3013Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg3013.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze02.png	2032021	文本剧情2		1	
2032051	1		2	5	['2032051', '1', '400616']	Test-1	少年踪迹	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5012Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5012.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	2032021	检定1			
2032052	1		2	5	['2032052', '1', '0']	Test-2	拾光落影	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5012Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5012.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	2032021	检定2			
2032053	1		2	5	['2032053', '1', '0']	Test-1	残余数据	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5012Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5012.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	2032021	封锁1			
2032054	1		2	5	['2032054', '1', '0']	Test-2	墙角掠影	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg5012Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg5012.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze06.png	2032021	封锁2			
2032055		1		5	['2032055', '0', '0']	Trap-1	局部重灾区	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg8000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg8000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze05.png	2032021	陷阱牌1			
2032056		1		5	['2032056', '0', '0']	Trap-2	局部重灾区	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg8000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg8000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze05.png	2032021	陷阱牌2			
2032057		1		5	['2032057', '0', '0']	Trap-3	局部重灾区	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg8000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg8000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze05.png	2032021	陷阱牌3			
2032058		1		5	['2032058', '0', '0']	Trap-4	局部重灾区	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg8000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg8000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze05.png	2032021	陷阱牌4			
2032059		1		5	['2032059', '0', '0']	Trap-5	局部重灾区	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg8000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg8000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze05.png	2032021	陷阱牌5			
2032851		1		5	['2032851', '0', '0']	Trap-6	局部重灾区	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg8000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg8000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze05.png	2032021	陷阱牌6			
2032852		1		5	['2032852', '0', '0']	Trap-7	局部重灾区	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg8000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg8000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze05.png	2032021	陷阱牌7			
2032853		1		5	['2032853', '0', '0']	Trap-8	局部重灾区	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg8000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg8000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze05.png	2032021	陷阱牌8			
2032061	1		1	6	['400502']	Reward-01	残存物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6000Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6000.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	2032021	奖励（道具1）			
2032062	1		1	6	['400652']	Reward-02	贵重物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	2032021	奖励（道具2）			
2032063	1		1	6	['400617']	Reward-03	贵重物资	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg6001Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg6001.png	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGIconMaze04.png	2032021	奖励（封锁2）			
2032071		1		7	['2032021', '200', '2032061', '50', '2032091', '50']	???-01	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		2032021				
2032072		1		7	['2032021', '200', '2032061', '50', '2032091', '50']	???-01	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		2032021				
2032073		1		7	['2032021', '200', '2032061', '50', '2032091', '50']	???-01	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		2032021				
2032074		1		7	['2032021', '200', '2032061', '50', '2032091', '50']	???-01	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		2032021				
2032075		1		7	['2032021', '200', '2032061', '50', '2032091', '50']	???-01	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		2032021				
2032076		1		7	['2032021', '200', '2032061', '50', '2032091', '50']	???-01	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		2032021				
2032077		1		7	['2032021', '200', '2032061', '50', '2032091', '50']	???-01	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		2032021				
2032078		1		7	['2032021', '200', '2032061', '50', '2032091', '50']	???-01	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		2032021				
2032079		1		7	['2032021', '200', '2032061', '50', '2032091', '50']	???-01	随机事件	Assets/Product/Texture/Atlas/UiTRPG/UiTRPGStageBg00Sp.png	Assets/Product/Texture/Image/UiTRPG/UiTRPGStageBg00.png		2032021				
