Id	CvId	Cvs	Timing	Text
126020104	126020	1	19043	哈哈，这可真是，真是…… 真是，什么呢？
126021101	126021	1		构造体的感官都是借由装置来模拟的，或许我眼里的你，并不是你真正的样子
126021102	126021	1	10227	而是被什么程序美化的结果……
126021103	126021	1	14012	呵，无所谓，无论如何， 你真正的样子，我已看得清清楚楚。
126022101	126022	1		演员无力改变戏剧安排， 也不该对此抱有期待。
126022102	126022	1	5678	可现在有个演员，竟期盼着你能在舞台上待得更久一点，期盼得几乎要在此时此地，就让这部剧迎来结局。
126022103	126022	1	19473	不，玩笑，玩笑罢了。
126023101	126023	1		“若是早点遇到你该多好”
126023102	126023	1	4063	人类总是在各种故事里抱着这种幻想。
126023103	126023	1	8093	但只要碰上适合的场景， 这无谓的台词又很容易脱口而出啊……
126023104	126023	1	15169	就比如，这一刻。
126024101	126024	1		我看看，按照你们的规矩， 我这个时候该怎么说…
126024102	126024	1	4784	“感谢您的深厚心意，在下罗兰会为 未来的战斗鞠躬尽瘁，义不容辞！”
126024103	126024	1	15481	…如何，满意吗？
126027101	126027	1		我当然不会拒绝你的任何礼物，也能接受你的任何要求，只要你一声令下，我什么都可以干哦。
126027102	126027	1	8481	只要你，能接受那结果。
126032101	126032	1		嗯……为什么我一直盯着你看？
126032102	126032	1	5669	没什么，我只是想好好观察观察你，看看你到底想要什么。
126032103	126032	1	12531	结果？当然是失败啦。
126033101	126033	1		每当看到你拿出些什么的时候，我就会情不自禁地笑出来。
126033102	126033	1	4718	什么？我平时也一直在笑？
126033103	126033	1	8107	哈哈哈，说的也是。
126034101	126034	1		你听说过吗？
126034102	126034	1	1773	越是观察一个人， 就越容易把心思放在那人上。
126034103	126034	1	6960	当那个人不在的时候， 观察者可是会非常非常苦恼困扰的。
126034104	126034	1	13951	哎呀哎呀， 我还有多少时间，能待你身边呢？
126035101	126035	1		不管别人送来什么， 我本来都不应该有意见的。
126035102	126035	1	3782	但到底为什么，对你送的礼物我却开始挑剔起来了呢……
126035103	126035	1	10008	还是说，是期待起来了？
126038101	126038	1		你要是这么悠哉下去，小心最后可能会落得跟某个感染体一样的下场哟……
126038102	126038	1	6027	哈哈，不过那个感染体， 这一刻过得也没多坏。
126040101	126040	1		睡得真香啊。
126040102	126040	1	3071	如果你知道我现在紧握着你的手， 你在梦中该如何做想？
126040103	126040	1	10630	当你醒来时， 我又该用什么样的玩笑搪塞过去呢？
126040104	126040	1	18374	还是说
126040105	126040	1	20407	你能允许我一直握着这只手……？
126042101	126042	1		我知道有大概几十种方法，可以让人类在长时间缺乏睡眠的状态下保持精神，不间断工作，亲测有效，要不要试试？
126042102	126042	1	14225	但不管哪个， 都会对人体造成永久性损伤。
126045101	126045	1		好，你已经累得失去判断力了， 我怎么能失去这个机会呢。
126045102	126045	1	6943	来来，稍微靠在这休息一会。
126045103	126045	1	11227	对，就在我旁边
126045104	126045	1	14276	把我错认成谁都可以， 我能扮演好那个能让你安睡的人……
126046101	126046	1		“长官贵安，罗兰随时听您指令！”
126046102	126046	1	5735	…哈哈，吓到你了吗？ 我还以为你会喜欢这么演。
126048101	126048	1		你能来，真叫人开心。
126048102	126048	1	2468	那么作为今天见面的纪念， 就让我来跟你拍个纪念照吧——
126048103	126048	1	10010	但我的成像功能好像偏偏映不出你呢，真可惜。
126051101	126051	1		我可仔细考虑过， 为了能让你再多来见见我，我该做什么
126051102	126051	1	9528	但是，哎呀，除了像这样跟你对话来 挽留你，我居然没有别的武器。
126053101	126053	1		早安，你肯来这儿，那看来今天我也不会虚度。
126053102	126053	1	6587	所以，有什么需要我们一起实现的目标吗？
126053103	126053	1	10794	嗯，我们一起。
126054101	126054	1		你离开的时候，一切都是虚假的， 静止的…
126054102	126054	1	6600	所以，虚假的时间，虚度就是了
126054103	126054	1	12487	又能有多漫长呢？
126055101	126055	1		哎哟喂呀，我摔倒啦，接下来我机体就要瘫痪，除了等你救助以外什么都做不了咯……
126055102	126055	1	10468	别装了？唉，我还以为你就期待这种剧情呢。
126056101	126056	1		哈哈，要不要再用力点？
126056102	126056	1	3757	说不定晃得差不多的时候，我内里的零件会跟黄金时代的某种汽水一样，一下全都喷发出来。
126056103	126056	1	8568	那场面，戏剧效果一定很棒，不是吗？
126059101	126059	1		老实说，被这么做还真有点痒
126059102	126059	1	4997	如果不是想仔细看看你的表情， 我可能会一下倒在地上扭动吧。
126059103	126059	1	13202	嗯，肯定会… 嗯，好了好了， 我投降了，请快停手。
126094101	126094	1		我本以为一个虚像不该再为言语感动，可你完全打破了我的念想。
126094102	126094	1	9655	真是讽刺，这有了多余感情的虚像， 你又打算要怎么处理？
126095101	126095	1		你这么热情，我或许也该坦率点吧。
126095102	126095	1	6773	我想要的礼物，是爱，正义，与梦想…
126095103	126095	1	12159	哈哈哈，开玩笑的，我不需要那些， 因为我早就找到替代品了。
126096101	126096	1		既然我猜不透你的心思， 那么，你有没有兴趣来猜猜我的？
126096102	126096	1	9506	你说，一介小丑，仅仅见到有人向自己展露善意，就一厢情愿地把自己当成了向主效忠的骑士。
126096103	126096	1	18586	这会是，因为什么呢？
126097101	126097	1		我来说个谎吧。
126097102	126097	1	3835	曾经很受欢迎的我，收到过很多礼物
126097103	126097	1	8972	里面有平凡得乏味的， 也有猎奇到吓人的。
126097104	126097	1	15678	而你送的，不属于任何一种——
126097105	126097	1	22922	那么，来猜猜哪句是谎言吧。
126001201	126001	2		Hola　amigo！我是罗兰。
126001202	126001	2	2709	我出现在这里，你应该知道为什么吧?
126001203	126001	2	6323	哈哈，不，你当然不知道， 你什么都不知道。
126001204	126001	2	12647	无论如何，今天开始，我就随你使唤了
126001205	126001	2	17103	请多指教哦。
126003201	126003	2		晋升？
126003202	126003	2	2198	用等级来给人戴上镣铐， 人类的兴趣可真奇特。
126003203	126003	2	7709	那么，作为能被分到这副高级镣铐的玩物，就让我期待期待你之后的做法吧。
126007201	126007	2		好好好，你的命令我都会严格执行。
126007202	126007	2	4057	不过，你可能得多多注意我有什么 小动作哦？
126010201	126010	2		我话说得太多了？
126010202	126010	2	3613	没问题，以后会控制。
126010203	126010	2	6516	只不过，嗯……以前也有人对我这么说过呢， 但是他已经……怎么样了呢？
126011201	126011	2		忠诚，真是个好词汇。
126011202	126011	2	3942	抛弃掉思考，把什么都交给别人，自己只要读读公文，听从命令就行，多轻松
126011203	126011	2	12635	哎呀？为什么这个表情？
126011204	126011	2	16354	我只是在怀念我以前的一个“朋友”而已
126012201	126012	2		Hola——哈哈，不错的表情。
126012202	126012	2	5385	以前听我说出这话时候， 你可没什么好回忆吧？
126012203	126012	2	9575	不错，不错，从现在开始， 你可能会有更多关于这句话的回忆
126012204	126012	2	15865	还请期待哦。
126013201	126013	2		我在你面前可不会有隐瞒，有好奇的你大可问我，从升格网络的全部真相， 到我个人的诡怪兴趣都可以。
126013202	126013	2	11759	前提是，你真的能承担那个真相的代价
126013203	126013	2	18070	哈哈哈，开个玩笑。
126014201	126014	2		来玩个游戏如何？
126014202	126014	2	1985	想象一下这世界没有帕弥什，我们是被邪恶组织绑架欺骗的平民，现在休戚与共，约好了要一起逃出去。
126014203	126014	2	12897	想象完了吗？好，那现在就走出门外，重新面对现实吧。
126015201	126015	2		Hola　amigo！哈哈， 面具戴久了就容易长脸上。
126015202	126015	2	8537	以前用来伪装的口头禅， 现在一放松就会说出来了。
126015203	126015	2	13828	这样的弄臣，你会怎么看待呢？
126016201	126016	2		你听说过“诺尔莫团”吗？
126016202	126016	2	2688	黄金时代有一伙人，为了所谓理想， 罔顾他人甚至自己性命，造了不少乱。
126016203	126016	2	11236	你猜猜，我有没有参与其中呢——
126016204	126016	2	15167	哈哈，当然没有， 这只是我刚编的一个词。
126017201	126017	2		人类最擅长讲故事，我可读过不少。
126017202	126017	2	4383	明明是虚构的编纂，却因为寄托了作者的亲历或者妄想，就显得那么真实。
126017203	126017	2	11843	只要讲得够好，甚至能让别的人类把这虚构当做人生真理。不是吗？
126018201	126018	2		我说，空中花园这场收复地球的 滑稽戏，我也看了太久。
126018202	126018	2	6122	主角们挣扎，堕落，疯狂， 可真有意思，也真是漫长。
126018203	126018	2	13431	漫长到把置之身外的观众都拉进戏里，不舍离去了啊。
126019201	126019	2		拥有活着的理由，我的愿望从未变过。
126019202	126019	2	4998	别人给我的理由，曾是某次演出， 又曾是升格网络。
126019203	126019	2	12202	但现在， 你竟然说我可以为自己找个理由？
126019204	126019	2	19540	对一个弄臣，这是何等残酷，何等……光荣啊。
126020201	126020	2		我读过那么多故事， 其中乏味的多得是
126020202	126020	2	5170	但没有一个，能像我的人生这么无聊。
126020203	126020	2	10540	可是，有你参与， 这烂故事居然还有那么点可看了。
126020204	126020	2	17529	哈哈，这可真是，真是…… 真是，什么呢？
126021201	126021	2		构造体的感官都是借由装置来模拟的，或许我眼里的你，并不是你真正的样子
126021202	126021	2	8174	而是被什么程序美化的结果……
126021203	126021	2	11747	呵，无所谓，无论如何， 你真正的样子，我已看得清清楚楚。
126022201	126022	2		演员无力改变戏剧安排， 也不该对此抱有期待。
126022202	126022	2	5788	可现在有个演员，竟期盼着你能在舞台上待得更久一点，期盼得几乎要在此时此地，就让这部剧迎来结局。
126022203	126022	2	17632	不，玩笑，玩笑罢了。
126023201	126023	2		“若是早点遇到你该多好”
126023202	126023	2	4189	人类总是在各种故事里抱着这种幻想。
126023203	126023	2	8377	但只要碰上适合的场景， 这无谓的台词又很容易脱口而出啊……
126023204	126023	2	15255	就比如，这一刻。
126024201	126024	2		我看看，按照你们的规矩， 我这个时候该怎么说…
126024202	126024	2	5419	“感谢您的深厚心意，在下罗兰会为 未来的战斗鞠躬尽瘁，义不容辞！”
126024203	126024	2	12238	…如何，满意吗？
126027201	126027	2		我当然不会拒绝你的任何礼物，也能接受你的任何要求，只要你一声令下，我什么都可以干哦。
