Id	Name	Icon	SimpleDes	Des	StarLevel	AddScore	Condition	BuffIds	MutexId	TeamLimit	FightEventIds
106024303	黑洞I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760411]			
106024304	壁垒II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	基于生命值获得少量护盾，护盾存在期间免疫受击			100		[760282]			
107011101	辐射I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760291]			
107011102	复苏I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760231]			
107011103	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			60		[760671]			
107011104	庇护	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	每过一段时间给自身和周边友方单位添加护盾			80	97396	[772595]			
107011201	辐射I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760291]			
107011202	复苏I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760231]			
107011203	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			60		[760671]			
107011204	庇护	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	每过一段时间给自身和周边友方单位添加护盾			80		[772595]			
107011301	辐射I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760291]			
107011302	复苏I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760231]			
107011303	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			60		[760671]			
107011304	庇护	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	每过一段时间给自身和周边友方单位添加护盾			80		[772595]			
107012101	辐射I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760291]			
107012102	复苏I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760231]			
107012103	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			60		[760671]			
107012104	庇护	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	每过一段时间给自身和周边友方单位添加护盾			80		[772595]			
107012201	辐射I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760291]			
107012202	复苏I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760231]			
107012203	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			60		[760671]			
107012204	庇护	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	每过一段时间给自身和周边友方单位添加护盾			80		[772595]			
107012301	辐射I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760291]			
107012302	复苏I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760231]			
107012303	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			60		[760671]			
107012304	庇护	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	每过一段时间给自身和周边友方单位添加护盾			80		[772595]			
107013101	辐射I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760291]			
107013102	复苏I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760231]			
107013103	火焰III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带火伤，大概率点燃目标，造成持续伤害			60		[760433]			
107013104	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			80		[760671]			
107013201	辐射I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760291]			
107013202	复苏I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760231]			
107013203	火焰III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带火伤，大概率点燃目标，造成持续伤害			60		[760433]			
107013204	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			80		[760671]			
107013301	辐射I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760291]			
107013302	复苏I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760231]			
107013303	火焰III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带火伤，大概率点燃目标，造成持续伤害			60		[760433]			
107013304	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			80		[760671]			
107014101	辐射I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760291]			
107014102	复苏I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760231]			
107014103	火焰III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带火伤，大概率点燃目标，造成持续伤害			60		[760433]			
107014104	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			80		[760671]			
107014201	辐射I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760291]			
107014202	复苏I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760231]			
107014203	火焰III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带火伤，大概率点燃目标，造成持续伤害			60		[760433]			
107014204	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			80		[760671]			
107014301	辐射I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760291]			
107014302	复苏I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760231]			
107014303	火焰III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带火伤，大概率点燃目标，造成持续伤害			60		[760433]			
107014304	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			80		[760671]			
107021101	辐射I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760291]			
107021102	复苏I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760231]			
107021103	火焰III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带火伤，大概率点燃目标，造成持续伤害			75		[760433]			
107021104	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			150		[760671]			
107021201	辐射I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760291]			
107021202	复苏I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760231]			
107021203	火焰III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带火伤，大概率点燃目标，造成持续伤害			75		[760433]			
107021204	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			150		[760671]			
107021301	辐射I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760291]			
107021302	复苏I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760231]			
107021303	火焰III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带火伤，大概率点燃目标，造成持续伤害			75		[760433]			
107021304	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			150		[760671]			
107022101	辐射I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760291]			
107022102	复苏I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760231]			
107022103	火焰III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带火伤，大概率点燃目标，造成持续伤害			75		[760433]			
107022104	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			150		[760671]			
107022201	辐射I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760291]			
107022202	复苏I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760231]			
107022203	火焰III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带火伤，大概率点燃目标，造成持续伤害			75		[760433]			
107022204	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			150		[760671]			
107022301	辐射I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760291]			
107022302	复苏I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				75		[760231]			
107022303	火焰III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带火伤，大概率点燃目标，造成持续伤害			75		[760433]			
107022304	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			150		[760671]			
107023101	辐射I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760291]			
107023102	复苏I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760231]			
107023103	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			100		[760671]			
107023104	冻结III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带冰属性伤害和减速效果，大概率冻结目标			200		[760453]			
107023201	辐射I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760291]			
107023202	复苏I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760231]			
107023203	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			100		[760671]			
107023204	冻结III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带冰属性伤害和减速效果，大概率冻结目标			200		[760453]			
107023301	辐射I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				50		[760291]			
107023302	复苏I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				100		[760231]			
107023303	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			100		[760671]			
107023304	冻结III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带冰属性伤害和减速效果，大概率冻结目标			200		[760453]			
108011101	刚体I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760271]			
108011102	冻结III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带冰属性伤害和减速效果，大概率冻结目标			60		[760453]			
108011103	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			60		[760671]			
108011104	暴走II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				80	97397	[760252]			
108011201	刚体I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760271]			
108011202	冻结III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带冰属性伤害和减速效果，大概率冻结目标			60		[760453]			
108011203	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			60		[760671]			
108011204	暴走II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				80		[760252]			
108011301	刚体I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760271]			
108011302	冻结III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带冰属性伤害和减速效果，大概率冻结目标			60		[760453]			
108011303	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			60		[760671]			
108011304	暴走II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				80		[760252]			
108012101	刚体I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760271]			
108012102	冻结III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带冰属性伤害和减速效果，大概率冻结目标			60		[760453]			
108012103	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			60		[760671]			
108012104	暴走II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				80		[760252]			
108012201	刚体I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760271]			
108012202	冻结III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带冰属性伤害和减速效果，大概率冻结目标			60		[760453]			
108012203	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			60		[760671]			
108012204	暴走II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				80		[760252]			
108012301	刚体I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760271]			
108012302	冻结III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带冰属性伤害和减速效果，大概率冻结目标			60		[760453]			
108012303	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			60		[760671]			
108012304	暴走II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				80		[760252]			
108013101	冻结III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带冰属性伤害和减速效果，大概率冻结目标			40		[760453]			
108013102	统领III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760333]			
108013103	暴走II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760252]			
108013104	霜盾	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受到伤害降低，受到普通攻击时降低攻击者移速			80		[712004]			
108013201	冻结III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带冰属性伤害和减速效果，大概率冻结目标			40		[760453]			
108013202	统领III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760333]			
108013203	暴走II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760252]			
108013204	霜盾	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受到伤害降低，受到普通攻击时降低攻击者移速			80		[712004]			
108013301	冻结III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带冰属性伤害和减速效果，大概率冻结目标			40		[760453]			
108013302	统领III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760333]			
108013303	暴走II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				60		[760252]			
108013304	霜盾	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	受到伤害降低，受到普通攻击时降低攻击者移速			80		[712004]			
108021101	刚体I	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png				40		[760271]			
108021102	冻结III	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附带冰属性伤害和减速效果，大概率冻结目标			60		[760453]			
108021103	入侵II	Assets/Product/Texture/Image/IconAffix/AffixIconShanxian2.png	攻击附加持续伤害，伤害可触发其他伤害类型词缀			60		[760671]			
