Id	Note	TemplateId	StageId	Weight	Mode	ModeParams	TimeLimit	MonsterGroupId	GroupOrder	IsQubitStage	QubitMonsterGroup	QubitValue	QubitEquipBoxGroup	QubitItemBoxGroup	QubitGoldGroup	FightEventIds	SuggestAbility	ExtraWaveGroupId	ExtraWaveRate	ExtraWaveTime	BaseHp
956432	第五章-困难刷怪-后段-DLC-β线	95643	30062869	100	1	[0, 20, 40, 60]		[1564321, 1564322]	2	1	[564334, 564334]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]		1152		30	26434421
956433	第五章-困难刷怪-后段-DLC-β线	95643	30062870	100	1	[0, 20, 40, 60]		[1564331, 1564332]	2	1	[564334, 564334]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]		1151		30	19825816
957111	第五章-困难生存-前段-DLC-β线	95711	30062848	100	2	[60]		[1571111]	1	1	[571211, 571211]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404, 2251214]					63240240
957112	第五章-困难生存-前段-DLC-β线	95711	30062866	100	2	[60]		[1571121]	1	1	[571211, 571211]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404, 2251214]					63240240
957121	第五章-困难生存-中段-DLC-β线	95712	30062867	100	2	[60]		[1571211]	1	1	[571211, 571211]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404, 2251214]					63240240
957122	第五章-困难生存-中段-DLC-β线	95712	30062868	100	2	[60]		[1571221]	1	1	[571211, 571211]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404, 2251214]					63240240
957131	第五章-困难生存-后段-DLC-β线	95713	30062869	100	2	[60]		[1571311]	1	1	[571211, 571211]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404, 2251214]					63240240
957132	第五章-困难生存-后段-DLC-β线	95713	30062870	100	2	[60]		[1571321]	1	1	[571211, 571211]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404, 2251214]					63240240
958111	第五章-保卫萝卜-前段-DLC-β线	95811	30062848	100	7	[8000, 5000, 2000]		[1591323, 1581111]	2	1	[581311, 581311]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]		1151		30	10540040
958112	第五章-保卫萝卜-前段-DLC-β线	95811	30062866	100	7	[8000, 5000, 2000]		[1591323, 1581121]	2	1	[581311, 581311]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]		1152		30	10540040
958121	第五章-保卫萝卜-中段-DLC-β线	95812	30062867	100	7	[8000, 5000, 2000]		[1591323, 1581211]	2	1	[581311, 581311]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]		1151		30	10540040
958122	第五章-保卫萝卜-中段-DLC-β线	95812	30062868	100	7	[8000, 5000, 2000]		[1591323, 1581221]	2	1	[581311, 581311]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]		1152		30	10540040
958131	第五章-保卫萝卜-后段-DLC-β线	95813	30062869	100	7	[8000, 5000, 2000]		[1591323, 1581311]	2	1	[581311, 581311]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]		1151		30	10540040
958132	第五章-保卫萝卜-后段-DLC-β线	95813	30062870	100	7	[8000, 5000, 2000]		[1591323, 1581321]	2	1	[581311, 581311]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]		1152		30	10540040
959111	第五章-困难伤害-前段-DLC-β线	95911	30062848	100	9	[20, 18972072, 7000, 37944144, 4000]		[1591322, 1591111]	2	1	[591311, 591311]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]					24392664
959112	第五章-困难伤害-前段-DLC-β线	95911	30062866	100	9	[20, 18972072, 7000, 37944144, 4000]		[1591322, 1591121]	2	1	[591311, 591311]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]					24392664
959121	第五章-困难伤害-中段-DLC-β线	95912	30062867	100	9	[20, 18972072, 7000, 37944144, 4000]		[1591322, 1591211]	2	1	[591311, 591311]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]					24392664
959122	第五章-困难伤害-中段-DLC-β线	95912	30062868	100	9	[20, 18972072, 7000, 37944144, 4000]		[1591322, 1591221]	2	1	[591311, 591311]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]					24392664
959131	第五章-困难伤害-后段-DLC-β线	95913	30062869	100	9	[20, 18972072, 7000, 37944144, 4000]		[1591322, 1591311]	2	1	[591311, 591311]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]					24392664
959132	第五章-困难伤害-后段-DLC-β线	95913	30062870	100	9	[20, 18972072, 7000, 37944144, 4000]		[1591322, 1591321]	2	1	[591311, 591311]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]					24392664
956461	第五章-困难刷怪-前段-DLC-β线量子值保底	95646	30062848	100	1	[0, 20, 40, 60]		[1564111, 1564112]	2	1	[564334, 564334]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]		1152		30	19825816
956462	第五章-困难刷怪-前段-DLC-β线量子值保底	95646	30062848	100	1	[0, 20, 40, 60]		[1564121, 1564122]	2	1	[564334, 564334]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]		1151		30	19825816
956463	第五章-困难刷怪-前段-DLC-β线量子值保底	95646	30062866	100	1	[0, 20, 40, 60]		[1564131, 1564132]	2	1	[564334, 564334]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]		1152		30	19825816
956471	第五章-困难刷怪-中段-DLC-β线量子值保底	95647	30062866	100	1	[0, 20, 40, 60]		[1564211, 1564212]	2	1	[564334, 564334]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]		1151		30	19825816
956472	第五章-困难刷怪-中段-DLC-β线量子值保底	95647	30062867	100	1	[0, 20, 40, 60]		[1564221, 1564222]	2	1	[564334, 564334]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]		1152		30	19825816
956473	第五章-困难刷怪-中段-DLC-β线量子值保底	95647	30062867	100	1	[0, 20, 40, 60]		[1564231, 1564232]	2	1	[564334, 564334]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]		1151		30	19825816
956481	第五章-困难刷怪-后段-DLC-β线量子值保底	95648	30062868	100	1	[0, 20, 40, 60]		[1564311, 1564312]	2	1	[564334, 564334]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]		1151		30	19825816
956482	第五章-困难刷怪-后段-DLC-β线量子值保底	95648	30062869	100	1	[0, 20, 40, 60]		[1564321, 1564322]	2	1	[564334, 564334]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]		1152		30	26434421
956483	第五章-困难刷怪-后段-DLC-β线量子值保底	95648	30062870	100	1	[0, 20, 40, 60]		[1564331, 1564332]	2	1	[564334, 564334]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]		1151		30	19825816
957161	第五章-困难生存-前段-DLC-β线量子值保底	95716	30062848	100	2	[60]		[1571111]	1	1	[571211, 571211]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404, 2251214]					63240240
957162	第五章-困难生存-前段-DLC-β线量子值保底	95716	30062866	100	2	[60]		[1571121]	1	1	[571211, 571211]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404, 2251214]					63240240
957171	第五章-困难生存-中段-DLC-β线量子值保底	95717	30062867	100	2	[60]		[1571211]	1	1	[571211, 571211]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404, 2251214]					63240240
957172	第五章-困难生存-中段-DLC-β线量子值保底	95717	30062868	100	2	[60]		[1571221]	1	1	[571211, 571211]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404, 2251214]					63240240
957181	第五章-困难生存-后段-DLC-β线量子值保底	95718	30062869	100	2	[60]		[1571311]	1	1	[571211, 571211]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404, 2251214]					63240240
957182	第五章-困难生存-后段-DLC-β线量子值保底	95718	30062870	100	2	[60]		[1571321]	1	1	[571211, 571211]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404, 2251214]					63240240
958161	第五章-保卫萝卜-前段-DLC-β线量子值保底	95816	30062848	100	7	[8000, 5000, 2000]		[1591323, 1581111]	2	1	[581311, 581311]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]		1151		30	10540040
958162	第五章-保卫萝卜-前段-DLC-β线量子值保底	95816	30062866	100	7	[8000, 5000, 2000]		[1591323, 1581121]	2	1	[581311, 581311]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]		1152		30	10540040
958171	第五章-保卫萝卜-中段-DLC-β线量子值保底	95817	30062867	100	7	[8000, 5000, 2000]		[1591323, 1581211]	2	1	[581311, 581311]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]		1151		30	10540040
958172	第五章-保卫萝卜-中段-DLC-β线量子值保底	95817	30062868	100	7	[8000, 5000, 2000]		[1591323, 1581221]	2	1	[581311, 581311]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]		1152		30	10540040
958181	第五章-保卫萝卜-后段-DLC-β线量子值保底	95818	30062869	100	7	[8000, 5000, 2000]		[1591323, 1581311]	2	1	[581311, 581311]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]		1151		30	10540040
958182	第五章-保卫萝卜-后段-DLC-β线量子值保底	95818	30062870	100	7	[8000, 5000, 2000]		[1591323, 1581321]	2	1	[581311, 581311]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]		1152		30	10540040
959161	第五章-困难伤害-前段-DLC-β线量子值保底	95916	30062848	100	9	[20, 18972072, 7000, 37944144, 4000]		[1591322, 1591111]	2	1	[591311, 591311]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]					24392664
959162	第五章-困难伤害-前段-DLC-β线量子值保底	95916	30062866	100	9	[20, 18972072, 7000, 37944144, 4000]		[1591322, 1591121]	2	1	[591311, 591311]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]					24392664
959171	第五章-困难伤害-中段-DLC-β线量子值保底	95917	30062867	100	9	[20, 18972072, 7000, 37944144, 4000]		[1591322, 1591211]	2	1	[591311, 591311]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]					24392664
959172	第五章-困难伤害-中段-DLC-β线量子值保底	95917	30062868	100	9	[20, 18972072, 7000, 37944144, 4000]		[1591322, 1591221]	2	1	[591311, 591311]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]					24392664
959181	第五章-困难伤害-后段-DLC-β线量子值保底	95918	30062869	100	9	[20, 18972072, 7000, 37944144, 4000]		[1591322, 1591311]	2	1	[591311, 591311]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]					24392664
959182	第五章-困难伤害-后段-DLC-β线量子值保底	95918	30062870	100	9	[20, 18972072, 7000, 37944144, 4000]		[1591322, 1591321]	2	1	[591311, 591311]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251424, 2251404]					24392664
961411	第六章-普通刷怪-DLC-β线	96141	30062871	100	1	[0, 20, 40, 60]		[1614111, 1614112, 1614113, 1614114]	2	1	[664112, 664112]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251425]		1151		30	32965166
961421	第六章-普通刷怪-DLC-β线	96142	30062871	100	1	[0, 20, 40, 60]		[1614211, 1614212, 1614213, 1614214]	2	1	[664112, 664112]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251425]		1152		30	32965166
961431	第六章-普通刷怪-DLC-β线	96143	30062872	100	1	[0, 20, 40, 60]		[1614311, 1614312, 1614313, 1614314]	2	1	[664112, 664112]	['1|30', '1|60']	[1001, 1002]			[2251401, 2251425]		1151		30	32965166
961441	第六章-普通刷怪-DLC-β线	96144	30062872	100	1	[0, 20, 40, 60]		[1614411, 1614412, 1614413, 1614414]	2	1	[664112, 664112]	['1|30', '1|60']	[1002]		[101]	[2251401, 2251425]		1152		30	32965166
966411	第六章-困难刷怪-DLC-β线	96641	30062871	100	1	[0, 20, 40, 60]		[1664111, 1664112, 1664113, 1664114]	2	1	[664211, 664211]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251425]		1151		30	49447749
966421	第六章-困难刷怪-DLC-β线	96642	30062871	100	1	[0, 20, 40, 60]		[1664211, 1664212, 1664213, 1664214]	2	1	[664211, 664211]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251425]		1151		30	49447749
966431	第六章-困难刷怪-DLC-β线	96643	30062872	100	1	[0, 20, 40, 60]		[1664311, 1664312, 1664313, 1664314]	2	1	[664211, 664211]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251425]		1152		30	49447749
966441	第六章-困难刷怪-DLC-β线	96644	30062872	100	1	[0, 20, 40, 60]		[1664411, 1664412, 1664413, 1664414]	2	1	[664211, 664211]	['1|30', '1|60']	[1001, 1003]		[101, 102]	[2251401, 2251425]		1151		30	49447749
930711	第三章-boss战-莉莉丝改-结局3	93071	30062875	100	1	[0, 20, 40, 60]		[564111]								[2251426, 2251218]		152		30	1985025
930721	第三章-boss战-柯蕾多尔-结局4	93072	30062876	100	1	[0, 20, 40, 60]		[564121]								[2251426, 2251217]		151		30	1985025
930731	矩阵循生-结局5-道中boss-母体	93073	30062888	100	1	[0, 20, 40, 60]		[564121]								[2251426, 2251231]		151		30	1985025
930741	矩阵循生-结局6-道中boss-巴拉德	93074	30062891	100	1	[0, 20, 40, 60]		[564121]								[2251426, 2251232]		151		30	1985025
950711	第五章-boss战-结局3-麻鸡改	95071	30062874	100	1	[0, 20, 40, 60]		[564111]								[2251426, 2251219]		152		30	42160160
950721	第五章-boss战-结局4-奈捷尔	95072	30062873	100	1	[0, 20, 40, 60]		[564121]								[2251426, 2251220]		151		30	42160160
950731	矩阵循生-结局5-最终boss-未元一阶	95073	30062890	100	1	[0, 20, 40, 60]		[564121]								[2251426, 2251233]		151		30	42160160
950741	矩阵循生-结局6-表面最终boss-国王	95074	30062893	100	1	[0, 20, 40, 60]		[564121]								[2251426, 2251234]		151		30	42160160
950751	矩阵循生-结局6-最终boss-未元一阶	95075	30062894	100	1	[0, 20, 40, 60]		[564121]								[2251426, 2251235]		151		30	42160160
950761	矩阵循生-结局6-真最终boss-未元全阶	95076	30062895	100	1	[0, 20, 40, 60]		[564121]								[2251426, 2251236]		151		30	42160160
970001	β5事件boss-管家	97001	30062878	100	1	[0, 20, 40, 60]		[564121]								[2251426, 2251221]		151		30	798245
970002	β2事件boss-苦刑	97002	30062880	100	1	[0, 20, 40, 60]		[564121]								[2251426, 2251223]		151		30	798245
970003	β4事件boss-修女	97003	30062881	100	1	[0, 20, 40, 60]		[564121]								[2251426, 2251224]		151		30	798245
970004	β4事件boss-加百列	97004	30062882	100	1	[0, 20, 40, 60]		[564121]								[2251426, 2251225]		151		30	798245
970005	β5事件boss-异种	97005	30062883	100	1	[0, 20, 40, 60]		[564121]								[2251426, 2251226]		151		30	798245
970006	β3事件精英-心象	97006	30062884	100	1	[0, 20, 40, 60]		[564121]								[2251426, 2251227]		151		30	798245
970007	β5事件精英-异合巨象	97007	30062886	100	1	[0, 20, 40, 60]		[564121]								[2251426, 2251229]		151		30	798245
970008	β5事件boss-皮克曼	97008	30062887	100	1	[0, 20, 40, 60]		[564121]								[2251426, 2251230]		151		30	798245
970009	矩阵循生-结局5-4章boss-红华胥	97009	30062889	100	1	[0, 20, 40, 60]		[564121]								[2251426, 2251237]		151		30	798245
970010	矩阵循生-结局6-4章boss-绿华胥	97010	30062892	100	1	[0, 20, 40, 60]		[564121]								[2251426, 2251238]		151		30	798245
970011	矩阵循生-结局6-连战boss-幻影麻鸡	97011	30062896	100	1	[0, 20, 40, 60]		[564121]								[2251426, 2251239]		151		30	798245
970012	矩阵循生-结局6-连战boss-安博莉亚	97012	30062897	100	1	[0, 20, 40, 60]		[564121]								[2251426, 2251240]		151		30	798245
970013	矩阵循生-结局6-连战boss-芬里尔	97013	30062898	100	1	[0, 20, 40, 60]		[564121]								[2251426, 2251241]		151		30	798245
970014	矩阵循生-结局6-连战boss-幻影莉莉丝	97014	30062899	100	1	[0, 20, 40, 60]		[564121]								[2251426, 2251242]		151		30	798245
970015	矩阵循生-结局6-连战boss-新苦刑	97015	30062900	100	1	[0, 20, 40, 60]		[564121]								[2251426, 2251243]		151		30	798245
970016	矩阵循生-结局6-连战boss-奈捷尔	97016	30062901	100	1	[0, 20, 40, 60]		[564121]								[2251426, 2251244]		151		30	798245
970017	矩阵循生-结局6-连战boss-巴拉德	97017	30062902	100	1	[0, 20, 40, 60]		[564121]								[2251426, 2251245]		151		30	798245
970018	矩阵循生-结局6-连战boss-国王	97018	30062903	100	1	[0, 20, 40, 60]		[564121]								[2251426, 2251246]		151		30	798245
