Id	EventId	StepId	NextStepId	Type	FightNodeId	WorkShopId	EffectGroupId	StoryId	StepRewardItemType	StepRewardItemId	StepRewardItemCount	OptionGroupId	Title	TitleContent	RoleIcon	RoleName	RoleContent	RoleEffect	EventDesc	ConfirmContent	BgAsset
272	3014	301405	301406	3					4	{1: 4}	{1: 1}		失败造物	食人魔之谜		洁塔薇	仔细看是个美人呢，这个叫莉莉的家伙。		莉莉是主动与你打招呼的女孩，她穿着干净的连衣裙与松糕鞋，性格外向开朗，拥有没有半丝阴霾的笑颜。	继续	Assets/Product/Texture/Image/BgStory/BgStory648.jpg
273	3014	301406		1									失败造物	食人魔之谜					最后你还是没能看出破绽，告别三人后，与洁塔薇一起离开。	离开	Assets/Product/Texture/Image/BgStory/BgStory648.jpg
274	3015	301501	301502	1									旧日情谊	粉发的少女					在阴冷的建筑内前行时，你们再次遇见了粉发女孩莉莉，披着毛毯的她脸上带着幸福的红晕，看见你后，莉莉亲切地与你打了招呼。	上前招呼	Assets/Product/Texture/Image/BgStory/BgStory712.jpg
275	3015	301502		2								301502	旧日情谊	粉发的少女					莉莉再次见到你，表现得非常高兴。她毫不掩饰自己对你的好感，希望能和你一起踏上旅途。	决定	Assets/Product/Texture/Image/BgStory/BgStory712.jpg
276	3015	301503		3					4	{1: 5}	{1: 1}		旧日情谊	粉发的少女	Assets/Product/Texture/Image/RoleStory/V260qyNormal03.png	洁塔薇	这个女人看上你了呢。		考虑到旅途中可能遇到的危险，你拒绝了莉莉的请求。\n最后，她在你的脸颊上留下了一个吻，便离开了。	离开	Assets/Product/Texture/Image/BgStory/BgStory712.jpg
277	3015	301504	301505	1									旧日情谊	粉发的少女	Assets/Product/Texture/Image/RoleStory/V260qyNormal08.png	洁塔薇	你是笨蛋吗，天选者？		你接受莉莉入团的想法遭到洁塔薇的一票否决。\n「注意到那条带血的毛毯了吗？」	继续	Assets/Product/Texture/Image/BgStory/BgStory712.jpg
278	3015	301505		3					3	{1: 1}	{1: 1}		旧日情谊	粉发的少女					最后，莉莉临走前在你的脸颊上留下了一个吻，担心她安危的你，分给了她一些物资。	离开	Assets/Product/Texture/Image/BgStory/BgStory712.jpg
279	3016	301601	301602	1									禁忌验证	错误的实验					你们走进了一所生物研究所，里面到处是粘稠的血浆和可怕的抓痕。\n翻阅实验日志后，你了解到这里曾进行过一场非法实验，研究员通过给人类注射怪物的血清，企图制造出某种异人。\n\n——实验以失败告终，失败造物变成了食人魔。	检查四周	Assets/Product/Texture/Image/BgStory/BgStory776.jpg
280	3016	301602	301603	1									禁忌验证	错误的实验	Assets/Product/Texture/Image/RoleStory/V260qyNormal04.png	洁塔薇	是那个男孩吗……		在两个监视间的缝隙中，你找到了一张卡片，上面歪歪扭扭地写着某个实验体孩童留给同伴的话。\n\n「不获得力量我们就逃不出去，我会给自己注射……在我变成怪物前杀了我吧。」	收起卡片	Assets/Product/Texture/Image/BgStory/BgStory776.jpg
281	3016	301603		2								301603	禁忌验证	错误的实验					你听见身后传来一阵异响，转过头时才察觉到了危险，被关在禁闭区的怪物挣脱了锁链。	决定	Assets/Product/Texture/Image/BgStory/BgStory776.jpg
282	3016	301604		2								301604	禁忌验证	错误的实验					安全区的通关口需要扫描工作证才能进入，手忙脚乱之时，怪物已杀到身后……	决定	Assets/Product/Texture/Image/BgStory/BgStory697.jpg
283	3016	301605	301606	3					2	{1: 2016}	{1: 1}		禁忌验证	错误的实验					通过血清你获得了足以对抗怪物的强大力量，但你的身体也在被逐渐侵蚀。	准备战斗	Assets/Product/Texture/Image/BgStory/BgStory776.jpg
284	3016	301606		4	70006								禁忌验证	错误的实验						准备战斗	Assets/Product/Texture/Image/BgStory/BgStory776.jpg
285	3016	301607	301609	1									禁忌验证	错误的实验					进入安全区后，你在桌面上找到一张泛黄的纸片。\n\n“圣子吞下圣露，诞生于新世界。”\n\n                                                           ——《智械福音·IV》	收起纸条	Assets/Product/Texture/Image/BgStory/BgStory789.jpg
286	3016	301608		3					4	{1: 5}	{1: 1}		禁忌验证	错误的实验	Assets/Product/Texture/Image/RoleStory/CibeizheNormal01.png	？？？	又见面了呢。		就在你心跳加速时，狂暴的怪物突然停下了动静。\n透过缝隙，你注意到它身后出现了那个身披斗篷的神秘女人。她将一个精致的礼盒放在地上，随后便带着狰狞的怪物离开了这里。	离开	Assets/Product/Texture/Image/BgStory/BgStory697.jpg
287	3016	301609		3					2	{1: 2013}	{1: 1}		禁忌验证	错误的实验					你发现桌子下方有一条逃生密道，在洁塔薇确认内部安全后，你们进入密道离开了这里。	离开	Assets/Product/Texture/Image/BgStory/BgStory789.jpg
288	3017	301701	301702	1									蓝色裂痕	隐匿的空间					你和洁塔薇进入了研究所内一个失去电力的废弃通道。	继续	Assets/Product/Texture/Image/BgStory/Bgstory516.jpg
289	3017	301702		2								301702	蓝色裂痕	隐匿的空间	Assets/Product/Texture/Image/RoleStory/HexinNormal02.png				在黑暗中摸索时，隐匿于楼道间、散发着蓝色微光的裂痕吸引了你的注意。这道蓝色裂痕似乎连接着一个漆黑的网格空间。	决定	Assets/Product/Texture/Image/BgStory/Bgstory516.jpg
290	3017	301703		2								301703	蓝色裂痕	隐匿的空间					进入网格空间后，你在尽头找到一扇门扉，你谨慎地推门而入，迎面而来的是耀眼的火光。\n——你看见漆黑的虚空中，无名的烈火正在灼烧着几块带有数据荧光的资料集。	决定	Assets/Product/Texture/Image/BgStory/BgStory645.png
291	3017	301704	301705	1									蓝色裂痕	隐匿的空间					你决定不冒险，准备转身离开这里时，身后的洁塔薇却失去了踪影。	寻找	Assets/Product/Texture/Image/BgStory/Bgstory516.jpg
292	3017	301705	301706	1									蓝色裂痕	隐匿的空间	Assets/Product/Texture/Image/RoleStory/V260qyNormal06.png	洁塔薇	在奇怪的地方捡到了奇怪的东西。		你焦急地寻找许久，直到她从通道的另一侧出现。\n她的头发似乎被烧焦了一些，手中抓着一块荧光物体。\n你感到有些讶异，询问她有没有受伤，她平静地摇了摇头。	查看	Assets/Product/Texture/Image/BgStory/Bgstory516.jpg
293	3017	301706	301707	1									蓝色裂痕	隐匿的空间					<size=25>>>></size><b>初次成功</b>\n\n<size=30>“第一次成功训练出了稳定的人格，各方面的验证数据都很优秀，大家备受鼓舞……”</size>\n\n<size=30>“可惜的是，模型被判定为「过拟合」，因此不具有潜力，实在令人惋惜……”</size>\n\n<size=30>“按照参数反复进行训练，或许能收集到有趣的数据”。</size>\n\n<size=30>                                         ——《阶段性研究日志·I》</size>	收起	Assets/Product/Texture/Image/BgStory/Bgstory516.jpg
294	3017	301707		3					2	{1: 2018}	{1: 1}		蓝色裂痕	隐匿的空间					收起资料集后，你们准备离开这里。	离开	Assets/Product/Texture/Image/BgStory/Bgstory516.jpg
295	3017	301708	301709	1									蓝色裂痕	隐匿的空间					灼烧感使你疼痛难忍，但你最终还是从火焰中抢救下了一块资料集。	查看资料	Assets/Product/Texture/Image/BgStory/BgStory645.png
296	3017	301709	301710	1									蓝色裂痕	隐匿的空间					<size=25>>>></size>■■■\n\n<size=30>诞生于一场意外，研究员设置了错误的参数，却意外训练出稳定的人格。</size>\n\n<size=30>“人格的离散程度过高，与原本的意识样本没有什么交集，古灵精怪，简直像个孩子。</size>”\n\n<size=30>“但是，正因为像孩子一样，可塑性很强，是目前最接近自主觉醒的个体……”</size>\n\n<size=30>                                         ——《阶段性研究日志·II》</size>	收起	Assets/Product/Texture/Image/BgStory/BgStory645.png
297	3017	301710		3					2	{1: 2019}	{1: 1}		蓝色裂痕	隐匿的空间					你收起了资料集，准备离开这片空间。	离开	Assets/Product/Texture/Image/BgStory/BgStory645.png
298	3017	301711		3					1	{1: 96189}	{1: 200}		蓝色裂痕	隐匿的空间					火焰熄灭后，余烬化为了少量算力单元，你回收了这些算力。	离开	Assets/Product/Texture/Image/BgStory/BgStory645.png
299	4001	400101	400102	1									树下女巫	怪诞的信念					巍然屹立的树木将繁茂的枝叶铺进了建筑内部的各个角落，你在那里见到身穿斗篷祈祷的少女。	上前	Assets/Product/Texture/Image/BgStory/Bgstory425.jpg
300	4001	400102		2								400101	树下女巫	怪诞的信念	Assets/Product/Texture/Image/RoleStory/XiunvNormal01.png	少女	……		她想替你向这些变异的巨树祷告	决定	Assets/Product/Texture/Image/BgStory/Bgstory425.jpg
301	4001	400103	400104	1									树下女巫	怪诞的信念	Assets/Product/Texture/Image/RoleStory/XiunvNormal01.png	少女	■■…■■■……■■■■■■……		少女振振有词地念着难懂的咒语，洁塔薇怀疑对方在愚弄你，拉着你离开了这。	离开	Assets/Product/Texture/Image/BgStory/Bgstory425.jpg
302	4001	400104		3					1	{1: 96189}	{1: 200}		树下女巫	怪诞的信念					好在没有坏事发生，你们之后还在路上发现了些物资。	继续前行	Assets/Product/Texture/Image/BgStory/BgStory585.jpg
303	4001	400105		2								400105	树下女巫	怪诞的信念	Assets/Product/Texture/Image/RoleStory/XiunvNormal01.png	盲眼少女	……		少女的眼里没有光泽，作为盲女，她无法看见你和洁塔薇的模样，只能平静地直视着前方。	决定	Assets/Product/Texture/Image/BgStory/Bgstory425.jpg
304	4001	400106		2								400106	树下女巫	怪诞的信念	Assets/Product/Texture/Image/RoleStory/XiunvNormal01.png	盲眼少女	……		少女告诉你，她曾向树神许愿，以失去视力的代价换来庇护他人的能力，无论如何，她想为你们祷告。	决定	Assets/Product/Texture/Image/BgStory/Bgstory425.jpg
305	4001	400107		1									树下女巫	怪诞的信念					你感到一股莫名的恐惧窜上心头，不再过问多余的话，带着洁塔薇离开了诡异的少女。	离开	Assets/Product/Texture/Image/BgStory/Bgstory425.jpg
306	4001	400108		3					3	{1: 1}	{1: 1}		树下女巫	怪诞的信念					与少女告别后，在路上你们收获了一个补给箱。	继续前行	Assets/Product/Texture/Image/BgStory/BgStory585.jpg
307	4001	400109	400110	1									树下女巫	怪诞的信念	Assets/Product/Texture/Image/RoleStory/XiunvNormal01.png	盲眼少女	……		出于对少女的怜悯，你拒绝了这曾给她带去伤害的祷告，带上洁塔薇离开了这里。	离开	Assets/Product/Texture/Image/BgStory/Bgstory425.jpg
308	4001	400110		3					4	{1: 4}	{1: 1}		树下女巫	怪诞的信念					与少女告别后，在路上你们意外收获一份特殊物资。	继续前行	Assets/Product/Texture/Image/BgStory/BgStory585.jpg
309	4001	400111		2								400111	树下女巫	怪诞的信念	Assets/Product/Texture/Image/RoleStory/XiunvNormal01.png	少女	是你！！！		你的提问令树下的女巫眉头一皱，她似乎想起了什么不愉快的过往，当她听见洁塔薇说话的声音后，立即伸手去触摸了对方的脸和头发。之后，女巫一反常态地抽出了腰间藏着的匕首……	决定	Assets/Product/Texture/Image/BgStory/Bgstory425.jpg
310	4001	400112		1									树下女巫	怪诞的信念		洁塔薇	？？？		你快速地制服了女巫，但她的小刀还是割伤了你。你夺走了女巫的匕首，随后带着洁塔薇离开了这里。	离开	Assets/Product/Texture/Image/BgStory/Bgstory425.jpg
311	4001	400113		3					1	{1: 96189}	{1: 600}		树下女巫	怪诞的信念		洁塔薇	？？？		你向女巫道歉，希望她不要伤害洁塔薇。女巫很快冷静了下来，她明白即使复仇成功也无法使树神复活。作为树身教的最后一位信徒，她仍会坚持自己的信仰。作为刚才鲁莽袭击的补偿，她取出了一个武器箱交给你们。	收下离开	Assets/Product/Texture/Image/BgStory/Bgstory425.jpg
312	4002	400201	400202	1									逃出生天	最好的“搭档”					你们找到了一处数据库，但门锁损坏无法打开，你发现旁边有狭隘的通风管道，但你的体型无法进去。	环顾四周	Assets/Product/Texture/Image/BgStory/BgStory760.jpg
313	4002	400202		2								400202	逃出生天	最好的“搭档”	Assets/Product/Texture/Image/RoleStory/V260qyNormal01.png	洁塔薇	……哼哼		这时洁塔薇拍了下你的肩膀，跃跃欲试地看着你。	决定	Assets/Product/Texture/Image/BgStory/BgStory760.jpg
314	4002	400203		2								400203	逃出生天	最好的“搭档”					你将绳子的一端系在洁塔薇身上，告诉她遇到危险就大声叫，洁塔薇点点头，她进去没多久后突然大声惨叫。	决定	Assets/Product/Texture/Image/BgStory/BgStory760.jpg
315	4002	400204		1									逃出生天	最好的“搭档”					你担心通道内会有危险，拉着洁塔薇离开了这里。	离开	Assets/Product/Texture/Image/BgStory/BgStory760.jpg
316	4002	400205	400206	1									逃出生天	最好的“搭档”		洁塔薇	……		洁塔薇最终平安归来，她说刚才在里面看见一只胖嘟嘟的老鼠，身心感到不适的同时大叫了起来。	安抚	Assets/Product/Texture/Image/BgStory/BgStory760.jpg
317	4002	400206		3					3	{1: 1}	{1: 1}		逃出生天	最好的“搭档”					虽然没进入到数据库内，但洁塔薇在通道内发现了些散落物资。	离开	Assets/Product/Texture/Image/BgStory/BgStory760.jpg
318	4002	400207		3					1	{1: 96189}	{1: 150}		逃出生天	最好的“搭档”		洁塔薇	■■…■■■！！！		洁塔薇最终抱着数据盒平安回来，但她对你发了脾气\n——当她在通风管道遇到老鼠时，你冷酷地忽视了她。	离开	Assets/Product/Texture/Image/BgStory/BgStory760.jpg
319	4003	400301	400302	1									洁塔薇讲故事						呼啸的夜风与远方的野兽哀鸣阻止了你与洁塔薇的步伐，你们决定在天亮前稍作歇息。	继续	Assets/Product/Texture/Image/BgStory/BgStory710.jpg
320	4003	400302		2								400302	洁塔薇讲故事		Assets/Product/Texture/Image/RoleStory/V260qyNormal02.png	洁塔薇	该讲点什么呢？		飘曳的烛光中，莫名的恐慌感侵蚀了你的身心\n辗转反侧间，洁塔薇看出你心绪不宁，她想讲个睡前故事来缓解你的状况。	决定	Assets/Product/Texture/Image/BgStory/BgStory710.jpg
321	4003	400303	400306	1									洁塔薇讲故事		Assets/Product/Texture/Image/RoleStory/V260qyNormal03.png	洁塔薇	……		很久很久以前，有个独自踏入红潮的旅人。\n邂逅了引导他的魔女，殊不知对方与敌人同源。\n两人就这样亦步亦趋地持续着旅程。\n故事的最后——\n魔女孤独地屹立于沙尘覆盖的墓碑之中。\n心怀感激地与旅人告别......	继续	Assets/Product/Texture/Image/BgStory/BgStory710.jpg
