Id	Type	Params	Formula	Desc
400001	22001	[688888, 1, 1, 2]		丽芙在年禧红封中累计获得688888螺母
400002	22001	[688888, 1, 1, 3]		神威在年禧红封中累计获得688888螺母
400003	22001	[688888, 1, 1, 4]		露西亚在年禧红封中累计获得688888螺母
400004	22001	[688888, 1, 1, 5]		七实在年禧红封中累计获得688888螺母
400005	22001	[688888, 1, 1, 6]		赛利卡在年禧红封中累计获得688888螺母
400006	22001	[688888, 1, 1, 7]		卡列尼娜在年禧红封中累计获得688888螺母
410000	18105	[1, 1]		队伍中上阵1个进攻型泛用机体
410001	18105	[3, 1]		队伍中上阵1个辅助型泛用机体
410002	18105	[2, 1]		队伍中上阵1个装甲型泛用机体
410003	18106	[3000, 1]		上阵1个战力达到3000的成员
410004	18108	[40, 1]		上阵一个40级及以上泛用机体
410005	18103	[1, 1021001, 1051001, 1061002, 1071002, 1081002, 1021002, 1061003, 1071003, 1051003, 1021003, 1081003, 1091002, 1011003, 1121002, 1021004, 1131002, 1141003, 1141003, 1041004]		上阵近战型泛用机体
410006	18103	[1, 1011002, 1021001, 1021002, 1031002, 1051003, 1061003, 1071002, 1071003, 1081003, 1041003, 1111002, 1121002, 1021004, 1131002, 1161002, 1171003, 1211002, 1031004, 1221002, 1131003, 1121003, 1531004, 1051004, 1071004, 1231002, 1011004, 1091003, 1021005, 1221003, 1271003, 1251002]		上阵含元素属性泛用机体
410007	18103	[1, 1011002, 1031001, 1041002, 1031002, 1031003, 1041003, 1111002, 1211002, 1221002, 1031004]		上阵远程型泛用机体
410008	18106	[4000, 1]		上阵1个战力达到4000的成员
410009	18112	[1, 3]		上阵1个独域机体
410010	18112	[2, 1]		上阵1个独域机体
410011	18112	[1, 2]		上阵2个泛用机体
410012	18112	[2, 2]		上阵2个独域机体
410013	18103	[3, 1011002, 1021001, 1021002, 1031002, 1051003, 1061003, 1071002, 1071003, 1081003, 1041003, 1111002, 1121002, 1021004, 1131002, 1161002, 1171003, 1211002, 1031004, 1221002, 1131003, 1121003, 1531004, 1051004, 1071004, 1231002, 1011004, 1091003, 1021005, 1221003, 1271003, 1251002]		上阵3个含元素属性泛用机体
410014	18106	[6000, 1]		上阵1个战力达到6000的成员
410015	18103	[1, 1031004, 1531004]		队伍中上阵1个增幅型泛用机体
410016	18103	[1, 1031001, 1041002, 1051001, 1061002, 1081002, 1031003, 1021003, 1091002, 1141003, 1521003, 1181003, 1191003, 1201003, 1551003, 1011003, 1041004, 1551003, 1041004, 1241002, 1261003]		队伍中上阵1个非元素机体
410017	24103	[1, 1031001, 1041002, 1051001, 1061002, 1081002, 1031003, 1021003, 1091002, 1141003, 1521003, 1181003, 1191003, 1201003, 1551003, 1011003, 1041004, 1551003, 1041004, 1241002, 1261003]		队伍中上阵1个非元素机体
410018	24106	[4000, 1]		上阵1个战力达到4000的成员
410019	24111	[3, 2]		上阵3个泛用机体
410020	24106	[1, 1]		上阵1个泛用机体
410021	24103	[1, 1011002, 1021001, 1021002, 1031002, 1051003, 1061003, 1071002, 1071003, 1081003, 1041003, 1111002, 1121002, 1021004, 1131002, 1161002, 1171003, 1211002, 1031004, 1221002, 1131003, 1121003, 1531004, 1051004, 1071004, 1231002, 1011004, 1091003, 1021005, 1221003, 1271003, 1251002]		上阵含元素属性泛用机体
410022	24106	[2000, 1]		上阵1个战力达到2000的成员
7100	13113	[1011002, 1011003]		情人节通讯里
7101	13113	[1031001, 1031003, 1031002]		情人节通讯丽芙
7102	13113	[1061002, 1061003]		情人节通讯神威
7103	13113	[1021001, 1021002]		情人节通讯露西亚
7104	13113	[1051001, 1051003]		情人节通讯七实
7105	13113	[1041002]		情人节通讯比安卡
7106	13113	[1071002, 1071003]		情人节通讯卡列
7107	13113	[1091002]		情人节通讯艾拉
7108	13113	[1081003, 1081002]		情人节通讯渡边
7109	13113	[1021003]		情人节通讯露西亚
420001	11109	[30000105, 180]		180秒内通关地狱
420002	11109	[30000205, 180]		180秒内通关地狱
420003	11109	[30000305, 180]		180秒内通关地狱
420004	11109	[30000405, 180]		180秒内通关地狱
420005	11109	[30000505, 180]		180秒内通关地狱
420006	11109	[30000605, 180]		180秒内通关地狱
420007	11109	[30000705, 180]		180秒内通关地狱
420008	11109	[30000805, 180]		180秒内通关地狱
420009	11109	[30000905, 180]		180秒内通关地狱
420010	11109	[30000910, 180]		180秒内通关地狱
420011	11109	[30000915, 180]		180秒内通关地狱
420012	11109	[30001005, 180]		180秒内通关地狱
420013	11109	[30001205, 180]		180秒内通关地狱
420014	11109	[30001305, 180]		180秒内通关地狱
300901	11108	[3]		永驰王座等级升至3级
300902	11108	[8]		永驰王座等级升至8级
300903	11108	[12]		永驰王座等级升至12级
300904	11108	[18]		永驰王座等级升至18级
300905	11108	[22]		永驰王座等级升至22级
300906	10105	[30090512]		通关1次深渊模式关卡
300907	11108	[1]		永驰王座等级升至1级
300908	11108	[2]		永驰王座等级升至2级
300909	11108	[2]		永驰王座等级升至2级
301001	11108	[2]		权限等级升至2级
301002	11108	[8]		权限等级升至8级
301003	11108	[13]		权限等级升至13级
301004	11108	[17]		权限等级升至17级
301005	11108	[20]		权限等级升至20级
301006	10105	[30090541]		通关1次深渊模式关卡
301101	11108	[5]		Lv.5
301102	11108	[10]		Lv.10
301103	11108	[15]		Lv.15
301104	11108	[20]		Lv.20
301105	11108	[25]		Lv.25
301201	11108	[25]		权限等级升至25级
800000	30101	[1]		击杀怪物后解锁
800001	30101	[3]		击杀怪物3次后解锁
800002	30101	[5]		击杀怪物5次后解锁
800003	30101	[7]		击杀怪物7次后解锁
800004	30101	[10]		击杀怪物10次后解锁
800005	30101	[15]		击杀怪物15次后解锁
800006	30101	[20]		击杀怪物20次后解锁
800007	30101	[30]		击杀怪物30次后解锁
800008	30101	[50]		击杀怪物50次后解锁
800009	10101	[200]		隐藏内容，后续放出
800010	30101	[99999999]		隐藏内容，后续放出
810000	31101			获得此武器后解锁
810001	31102	[5]		此武器升至5级后解锁
810002	31102	[10]		此武器升至10级后解锁
810003	31102	[15]		此武器升至15级后解锁
810004	31102	[20]		此武器升至20级后解锁
810005	31102	[25]		此武器升至25级后解锁
810006	31102	[30]		此武器升至30级后解锁
810007	31102	[35]		此武器升至35级后解锁
810008	31102	[40]		此武器升至40级后解锁
810009	31102	[45]		此武器升至45级后解锁
810010	31103	[1]		此武器突破1次后解锁
810011	31103	[2]		此武器突破2次后解锁
810012	31103	[3]		此武器突破3次后解锁
810013	31103	[4]		此武器突破4次后解锁
811001	31106	[1]		获得套装中任意1个部位后解锁
811002	31106	[2]		获得套装中任意2个部位后解锁
811003	31106	[3]		获得套装中任意3个部位后解锁
811004	31106	[4]		获得套装中任意4个部位后解锁
811005	31106	[5]		获得套装中任意5个部位后解锁
811006	31106	[6]		获得套装中全部6个部位后解锁
811007	31104	[5]		套装中任意意识升至5级后解锁
811008	31104	[10]		套装中任意意识升至10级后解锁
811009	31104	[15]		套装中任意意识升至15级后解锁
811010	31104	[20]		套装中任意意识升至20级后解锁
811011	31104	[25]		套装中任意意识升至25级后解锁
811012	31104	[30]		套装中任意意识升至30级后解锁
811013	31104	[35]		套装中任意意识升至35级后解锁
811014	31104	[40]		套装中任意意识升至40级后解锁
811015	31104	[45]		套装中任意意识升至45级后解锁
811016	31105	[1]		套装种任意意识突破1次后解锁
811017	31105	[2]		套装种任意意识突破2次后解锁
811018	31105	[3]		套装种任意意识突破3次后解锁
811019	31105	[4]		套装种任意意识突破4次后解锁
812001	11104	[6410305]		拥有涂装“幽涧青卞”后解锁
812002	11104	[6210404]		拥有涂装“朱云流霭”后解锁
812003	11104	[6110306]		拥有涂装“深海蓝调”后解锁
812004	11104	[6310306]		拥有涂装“深海少女”后解锁
812005	11114	[6710306, 6210306]		拥有涂装“薄纱紫荆”或“热夏白贝”后解锁
812006	11104	[6000205]		拥有涂装“旧日回想”后解锁
812007	11104	[6610306]		拥有涂装“万灵游行”后解锁
812008	11104	[6510306]		拥有涂装“潮汐心景”后解锁
812009	11104	[6310205]		拥有涂装“纺光同尘”后解锁
812010	11104	[6000804]		拥有涂装“荆棘火”后解锁
812011	11104	[6410306]		拥有涂装“天赐恩典”后解锁
812012	11104	[6210307]		拥有涂装“末世绀华”后解锁
812013	11104	[6000705]		拥有涂装“红绡春榭”后解锁
812014	11104	[6000505]		拥有涂装“旌风雪冠”后解锁
812015	11104	[6001404]		拥有涂装“荣勋典范”后解锁
812016	11104	[6000805]		拥有涂装“街头红芒”后解锁
812017	11104	[6210405]		拥有涂装“鳞波沫舞”后解锁
812018	11104	[6510307]		拥有涂装“鲨滩嬉戏”后解锁
812019	11104	[6001305]		拥有涂装“宁芙浪谣”后解锁
812020	11104	[6001804]		拥有涂装“祈晓织翼”后解锁
812021	11104	[6001405]		拥有涂装“长夜魅影”后解锁
812022	11104	[6710308]		拥有涂装“雪豹之契”后解锁
812023	11104	[6610307]		拥有涂装“扬威虎将”后解锁
812024	11104	[6410307]		拥有涂装“春围巡狩”后解锁
812025	11104	[6110307]		拥有涂装“撷影迷情”后解锁
812026	11104	[6002005]		拥有涂装“赤锦洄梦”后解锁
812027	11104	[6001605]		拥有涂装“绯澜盛律”后解锁
812028	11104	[6001805]		拥有涂装“绮愿稚梦”后解锁
812029	11104	[6002504]		拥有涂装“逐魇幽芒”后解锁
812030	11104	[6000506]		拥有涂装“尼刻US1000”后解锁
812031	11104	[6001406]		拥有涂装“余暇沐日”后解锁
812032	11104	[6000806]		拥有涂装“苍空炽月”后解锁
812033	11104	[6001905]		拥有涂装“晴喻天音”后解锁
812034	13119	[6002505]		需要使用涂装<color=#C14F38>拾梦白菀</color>并下载对应涂装资源
812035	10182	[14000005]		需要使用场景<color=#C14F38>白梦游弋】</color>
812036	13120	[6002505, 14000005]		需要同时使用涂装<color=#C14F38>拾梦白菀</color>及场景<color=#C14F38>白梦游弋</color>并下载对应涂装资源
812037	11104	[6002904]		拥有涂装“蚩龙渊渺”后解锁
812038	11104	[6002305]		拥有涂装“晓兔阗春”后解锁
812039	11114	[6002505]		拥有涂装“拾梦白菀”后解锁
812040	11104	[6001606]		拥有涂装“冥夜日冕”后解锁
812041	11104	[6210406]		拥有涂装“罪誓茜羽”后解锁
812042	11104	[6003304]		拥有涂装“长夜瞭望”后解锁
812043	11104	[6002306]		拥有涂装“炸裂霓虹☆”后解锁
812044	11104	[6001906]		拥有涂装“梦隙流形”后解锁
812045	11104	[6002705]		拥有涂装“浮光潜影”后解锁
812046	11104	[6003404]		拥有涂装“海渊殊色”后解锁
812047	11104	[6002905]		拥有涂装“破夜极星”后解锁
812048	23001	[32]		
812049			812039&812048	
812050	11104	[6002805]		拥有涂装“竞跃纷斓”后解锁
812051	11104	[6001607]		拥有涂装“绮影凛然”后解锁
812052	11104	[6003704]		拥有涂装“灰翎飞翩”后解锁
812053	11104	[6003105]		拥有涂装“朽骨回生”后解锁
812054	13119	[6003405]		需要使用涂装<color=#C14F38>茕心溯愿</color>并下载对应涂装资源
812055	10182	[14000007]		需要使用场景<color=#C14F38>溺梦游歌</color>
812056	13120	[6003405, 14000007]		需要同时使用涂装<color=#C14F38>茕心溯愿</color>及场景<color=#C14F38>溺梦游歌</color>并下载对应涂装资源
812057	11104	[6003405]		拥有涂装“茕心溯愿”后解锁
812058	11104	[6002906]		拥有涂装“绛龙佑岁”后解锁
812059	11104	[6003904]		拥有涂装“弥月寒调”后解锁
812060	11104	[6002506]		拥有涂装“赤红璨焰”后解锁
812061	11104	[6004104]		拥有涂装“瑶云流华”后解锁
812062	11104	[6003305]		拥有涂装“暮色黯星”后解锁
812063	11104	[6003106]		拥有涂装“稚眠绒狼”后解锁
812064	11104	[6002806]		拥有涂装“滨海涟漪”后解锁
812065	13119	[6002907]		需要使用涂装<color=#C14F38>赤樗椿</color>并下载对应涂装资源
812066	10182	[14000008]		需要使用场景<color=#C14F38>鸣神叹妙</color>
812067	13120	[6002907, 14000008]		需要同时使用涂装<color=#C14F38>赤樗椿</color>及场景<color=#C14F38>鸣神叹妙</color>并下载对应涂装资源
812068	11104	[6004304]		拥有涂装“光耀颂赞”后解锁
812069	11104	[6004105]		拥有涂装“泠泫旖碧”后解锁
812070	11104	[6003905]		拥有涂装“璃蓝眸转”后解锁
812071	11104	[6002907]		拥有涂装“赤樗椿”后解锁
812072	11104	[6002307]		拥有涂装“罡炁祛祟”后解锁
812073	11104	[6003405]		拥有涂装“茕心溯愿”后解锁
812074	11104	[6003605]		拥有涂装“逐孽游骑”后解锁
812075	11104	[6004504]		拥有涂装“甜莓绯轮”后解锁
812076	11104	[6004604]		拥有涂装“御衡圣翼”后解锁
812077	11104	[6003406]		拥有涂装“绛鳞游虹”后解锁
812078	11104	[6003906]		拥有涂装“罪妄月华”后解锁
812079	13120	[6003906, 14000010]		需要同时使用涂装<color=#C14F38>罪妄月华</color>及场景<color=#C14F38>离诗遗城</color>并下载对应涂装资源
812080	11104	[6003705]		拥有涂装“梨缘韶华”后解锁
812081	13120	[6004305, 14000011]		需要同时使用涂装<color=#C14F38>拂晓长誓</color>及场景<color=#C14F38>恋屿千年歌</color>并下载对应涂装资源
812082	11104	[6004305]		拥有涂装“拂晓长誓”后解锁
812083	13119	[6004305]		需要使用涂装<color=#C14F38>拂晓长誓</color>并下载对应涂装资源
812084	11104	[6004804]		拥有涂装“曜弦游吟”后解锁
812085	11104	[6004106]		拥有涂装“鸿韵绣春”后解锁
812086	11104	[6004705]		拥有涂装“妖蛊魇色”后解锁
812087	11104	[6005004]		拥有涂装“焰骸孤冕”后解锁
812088	11104	[6004505]		拥有涂装“秘龙驰星”后解锁
812089	11104	[6004605]		拥有涂装“巫渺魂祀”后解锁
812090	11104	[6003306]		拥有涂装“沙飞虹芒”后解锁
812091	13120	[6004805, 14000012]		需要同时使用涂装<color=#C14F38>缘纺祈糸</color>及场景<color=#C14F38>梦栖宵暮</color>并下载对应涂装资源
812092	11104	[6004805]		拥有涂装“缘纺祈糸”后解锁
812093	13119	[6004805]		需要使用涂装<color=#C14F38>缘纺祈糸</color>并下载对应涂装资源
812094	11104	[6005304]		拥有涂装“绯烬黯棘”后解锁
812095	11104	[6004306]		拥有涂装“粼海浮荧”后解锁
812096	11104	[6003706]		拥有涂装“龙雀归膺”后解锁
812097	11104	[6004205]		拥有涂装“冥土渡魂”后解锁
812098	11104	[6005504]		拥有涂装“冥神绶寂”后解锁
812099	11104	[6004706]		拥有涂装“诡祚轮契”后解锁
812100	13120	[6004606, 14000014]		需要同时使用涂装<color=#C14F38>夜诏终章</color>及场景<color=#C14F38>慈悲至观</color>并下载对应涂装资源
812101	11104	[6005604]		拥有涂装“莲歌行”后解锁
812102	11104	[6004606]		拥有涂装“夜诏终章”后解锁
812103	11104	[6003907]		拥有涂装“涂鸦法则”后解锁
812104	11104	[6005704]		拥有涂装“熊迹旅诗”后解锁
812105	13120	[6005305, 14000015]		需要同时使用涂装<color=#C14F38>旖夜咏奏</color>及场景<color=#C14F38>寐影帷声</color>并下载对应涂装资源
812106	11104	[6005305]		拥有涂装“旖夜咏奏”后解锁
812107	13119	[6005305]		需要使用涂装<color=#C14F38>旖夜咏奏</color>并下载对应涂装资源
812108	13120	[6005605, 14000016]		需要同时使用涂装<color=#C14F38>悠羽倾舞</color>及场景<color=#C14F38>澄愿眷旅</color>并下载对应涂装资源
812109	11104	[6005605]		拥有涂装“悠羽倾舞”后解锁
812110	13119	[6005605]		需要使用涂装<color=#C14F38>悠羽倾舞</color>并下载对应涂装资源
841001	10105	[14010133]		通关所有关卡
841002	10101	[80]		指挥官等级达到80
841003	15102	[2001]		完成本区域所有关卡
841011	10105	[14010234]		通关所有关卡
841012	10101	[80]		指挥官等级达到80
841013	15102	[2002]		完成本区域所有关卡
841021	10105	[14010334]		通关所有关卡
841022	10101	[80]		指挥官等级达到80
841023	15102	[2003]		完成本区域所有关卡
841031	10105	[14010434]		通关所有关卡
841032	10101	[80]		指挥官等级达到80
841033	15102	[2004]		完成本区域所有关卡
841043	15102	[2005]		完成本区域所有关卡
841053	15102	[2006]		完成本区域所有关卡
841063	15102	[2007]		完成本区域所有关卡
841073	15102	[2008]		完成本区域所有关卡
841101	15108	[1, 3001]		通关当前区域
841102	15108	[1, 3002]		通关当前区域
841103	15108	[1, 3003]		通关当前区域
841104	15108	[1, 3004]		通关当前区域
841105	15108	[1, 3005]		通关当前区域
841106	15108	[1, 3006]		通关当前区域
841107	15108	[1, 3001, 3002, 3003, 3004, 3005, 3006]		通关当前区域
841200	20108	[5, 1]		任意成员超解
