Key	Text
InfestorExploreCoreAutoDecomposeContent	已经拥有满级的<color=#0E70BDFF>{0}·MAX</color>，重复获得的插件单元将被自动分解为：<color=#0E70BDFF>{1}</color>个畸变方块
InfestorExploreRewardNodeNotSelectReward	请先选择要封装的奖励
InfestorExploreRewardNodeSelectRewardSuc	封装奖励成功
InfestorExploreRewardNodeLastPlayerSelect	{0}的选择
InfestorExploreReset	异聚迷宫活动已重置
GuildBuildEnoughColor	#808080
GuildBuildNotEnoughColor	#ff0000
GuildBuildNotEnoughCosts	创建指挥局所需的道具不足
GuildBuildGuildTitle	创建指挥局
GuildBuildGuildContent	是否消耗{0}创建指挥局？
GuildAlreadyInGuild	您当前已经在指挥局中
AreaOnlineInvitationDes	收到组队邀请，是否前往查看？
GuildSettingLevelMoreThanMax	申请设置的等级大于最高等级{0}
GuildChangeScriptErrorLength	更改指挥局迎新语失败，话术长度不符合要求
GuildNoneWelcomeWord	自定义话术不能为空
InfestorExploreShopNodeActionPointNotEnuogh	当前拥有的行动力不足，无法购买
InfestorExploreContractBuyTips	将使用<color=#0E70BDFF>{0}行动力</color>购买模组，{1}，是否确认？
InfestorExploreSupplyNodeCurrent	原料箱奖励已领取
InfestorExploreTeamSaveSuc	异聚迷宫队伍保存成功
InfestorExploreRestNodePassed	已经离开安全区，无法再次进入
InfestorExploreRestNodeCurrent	通路已经阻断，无法前往该位置
InfestorExploreRestNodeSucTitle	回复生命
InfestorExploreRestNodeSucContent	作战小队稍作调整，回复了些许生命
InfestorExploreEventTypeTipTitle	探索结果
GuildNoneSelectPresent	未选中任何礼物
ArchiveNotUnLockTime	还未到达解锁时间
ActivityShortStoryChapterEnd	活动已结束
ActivityExtraChapterEnd	活动已结束
InfestorFightScoreName	
InfestorExploreLeftTime	进入分析期剩余时间:{0}
InfestorExploreCurActionPoint	当前行动力:{0}
InfestorExploreRestNodeName	安全区
InfestorExploreRestNodeDes	用于区隔建筑模块与建筑模块的一小片安全区域，因为没有设计用途，也就没有感染体。(<color=#0E70BDFF>可替换作战小队成员并回复生命值</color>)
InfestorExploreFightRewardMoneyLack	{0}不足无法购买
InfestorExploreFightRewardConfirmTitle	购买确认
InfestorExploreFightRewardConfirmContent	是否花费{0}{1}购买{2}？
InfestorExploreOutPostNodePassed	战术模拟结束，无法重复探索
InfestorExploreOutPostNodeNotReach	距离过远无法前往该位置
InfestorExploreOutPostNodeCurrent	通路已经阻断，无法前往该位置
InfestorExploreEventNodePassed	该位置已经探索完毕，无法重复探索
InfestorExploreEventNodeNotReach	距离过远无法前往该位置
InfestorExploreEventNodeCurrent	通路已经阻断，无法前往该位置
InfestorExploreFightNodePassed	已肃清的作战区无法重复探索
InfestorExploreFightNodeNotReach	距离过远无法前往该位置
InfestorExploreFightNodeCurrent	通路已经阻断，无法前往该位置
InfestorExploreChapterMessageEmpty	通讯内容不能为空
InfestorExploreChapterMessageSuc	通讯发送成功
InfestorExploreCoreDecomposeEmpty	请先选中需要分解的插件单元
InfestorExplorLeftTimeDesSection1	进入分析期剩余时间：
InfestorExplorLeftTimeDesSection2	活动剩余时间：
InfestorExploreCharacterReplaceTip	探索阶段可在安全区更换阵容
InfestorExploreRequestChapterLeaveMsgInCD	发送通讯过于频繁，{0}秒后可继续发送
InfestorExploreOutPostNodeName	战术模拟器
InfestorExploreRankScoreDes	{0}分
InfestorExploreUpDiff	段位提升为 <color=#34AFF9><size=77>{0}</size></color>
InfestorExploreUnchangeDiff	段位保持在 <color=#34AFF9><size=77>{0}</size></color>
InfestorExploreDownDiff	段位下降为 <color=#34AFF9><size=77>{0}</size></color>
InfestorExploreRewardNodeCloseTipTitle	离开
InfestorExploreRewardNodeCloseTipContent	离开后无法再为其他指挥官封装奖励，是否确认？
FubenExtraNotOpen	活动已结束
Eliminate	达成3消后获得
EliminateFlipItemLack	道具不足，每次翻牌需要消耗%s个%s
EliminateNotOpen	活动未开始
EliminateTimeOut	活动已结束
EliminateResetTitle	复位
EliminateResetContent	是否需要重置步数（回到上一次3消后的布局并返还已消耗的道具）
EliminateExchangeItemLack	交换次数不足，需要消耗%s个%s
EliminateResetSuccess	复位成功
EliminateCannotReset	请先进行移动
EliminateFlipEnd	翻牌阶段已结束
EliminateEnd	已完成所有阶段，请留意领取奖励
SpecialTrainNotOpen	当前不在活动时间内
SpecialTrainTimeOut	当前不在活动时间内
SpecialTrainHellModeLock	困难模式将于 {0} 开启
SpecialTrainTimeFormat	yyyy年MM月dd日 HH:mm
SpecialTrainBreakthroughDesc1	不同炸弹将发生不同区域爆炸
SpecialTrainBreakthroughDesc2	利用炸弹攻击boss获得积分
SpecialTrainBreakthroughDesc3	团队使用同色命中可造成暴击
SpecialTrainBreakthroughHellDesc1	<color=#57f0fb>友伤开启</color>：炸弹会伤害队友
SpecialTrainBreakthroughHellDesc2	<color=#57f0fb>提前胜利</color>：提前击杀额外加分
SpecialTrainBreakthroughHellDesc3	<color=#57f0fb>回合增加</color>：困难模式回合增加
SpecialTrainBreakthroughSettleRound	剩余回合加成：+{0}
SpecialTrainBreakthroughTimeHellMode	距离开放时间剩余：{0}
SpecialTrainBreakthroughSettleDesc1	剩余回合加成+{0}
SpecialTrainBreakthroughSettleDesc2	boss伤害-{0}
SpecialTrainBreakthroughSettleDesc3	个人命中+{0}
SpecialTrainBreakthroughSettleDesc4	友伤扣减 -{0}
ActivityBossOpenTip	通关上一关开启
GuildNoneJoinGuild	暂无加入指挥局
ExhibitionCollectionDefaultLable	总收集率
ExhibitionCollectionLable1	泛用机体总收集率
ExhibitionCollectionLable2	独域机体总收集率
ExhibitionCollectionLable3	联动总收集率
ExhibitionDefaultGroupName	无从属
ExhibitionDefaultGroupDescription	空中花园数据库未查询到该势力相关信息。
ExhibitionSelectAureoTitle	请选择超解手环
ExhibitionSelectAureoDesc	超解机体解锁的光环装置
ExhibitionSelectBallColorTitle	请选择信号球的颜色
ExhibitionSelectBallColorDesc	首次登场获得3个同色信号球
ExhibitionSuperLimit	超解后才可以解锁自定义功能
HeadFrameUse	装备
HeadFrameNonUse	卸下
HeadFrameNoSelectTitle	未选择
HeadFrameNoSelectHint	请选择左侧头像框查看详情
HeadPortraitNoSelectHint	请选择左侧头像查看详情
HeadMedalNoSelectHint	请选择左侧勋章查看详情
HeadNameplateNoSelectHint	请选择左侧铭牌查看详情
ChatBoardNoSelectHint	请选择左侧聊天框查看详情
GuildBossDeathDis	围剿目标血量降为0后，指挥局中所有成员增加%d作战积分
HeadFrameUsecomplete	装备成功
HeadPortraitUsecomplete	更换成功
ChatBoardOverdue	已过期
ChatBoardUsecomplete	更换成功
HeadFrameNonUsecomplete	卸下成功
EquipAwarenessSuitPrefabCharacterTypeWrong	当前组合中有不可装备意识，请选择其他组合
GuildBossLogLine1	<color=#00ae9d>%s </color> 挑战了<color=#00ae9d>[%s]</color>
GuildBossLogLine2	对围剿目标造成了<color=#f58220>%s</color>伤害
GuildBossLogLine3	区域触发次数达到<color=#f58220>%d</color>
GuildBossLogLine4	<color=#fdb933>（技能发动）</color>
GuildBossLogLine5	关卡技能造成了<color=#f58220>%s</color>伤害
GuildBossLogLine6	区域安稳度达到<color=#f58220>%d%%</color>
GuildBossDie	围剿目标血量降为0后，所有指挥局成员的个人积分记录增加{0}
GuildBossCount	(作战数据保存次数：{0}/{1})
GuildBossDiffLv	难度Lv.{0}
GuildBossDiffUnlock	{0}分
GuildBossDiffHp	血量{0}
GuildBossDiffScoreAdd	指挥局总作战积分统计值增加{0}%
GuildBossChangeGuildRankStr	切换为指挥局排名
GuildBossChangePlayerRankStr	切换为个人排名
GuildBossEnterWarningTitleStr	提示
GuildBossEnterWarningStyleStr	<color=#2a5caa>未选满流派技能</color>，选择后可大幅提升作战能力，建议前往选择
GuildBossStyleWarningCountinue	坚持作战
GuildBossStyleWarningGoSelect	选择流派
GuildBossEnterLowWarningStr	每轮活动每名指挥官只能选择1个<color=#2a5caa>[常序区]</color>关卡进行挑战，是否继续？
GuildBossEnterHighWarningStr	每轮活动每名指挥官只能选择1个<color=#c63c26>[特遣区]</color>关卡进行挑战，是否继续？
GuildBossDamage	对围剿目标造成{0}伤害
GuildBossStyleSelectSucceess	流派选择成功
GuildBossStyleSkillActiveSuccess	技能激活成功
GuildBossStyleSkillUninstallSuccess	技能卸下成功
GuildBossStyleSkillAllUninstall	成功卸下所有技能
GuildBossStyleSkillMax	激活数目已满，无法激活此技能
GuildBossStyleSkillHasActiveCore	只能同时激活一个核心技能
GuildBossStyleSelectLimit	待本轮作战结束后才可选择流派
ActivityGuildNotOpen	活动将于8月13号维护后开启
LoginUserAgree	请勾选同意下方各项协议，即可立即进入游戏
LoginUserAgreeToggle	我已详细阅读并同意<color=#34AFF8><link={0}><u>用户协议</u></link></color>、<color=#34AFF8><link={1}><u>儿童隐私协议</u></link></color>和<color=#34AFF8><link={2}><u>隐私协议</u></link></color>
LoginUserAgreeToggleSdk	我已详细阅读并同意
LoginUserAgreeItem	<color=#34AFF8><link={0}|{1}><u>{2}</u></link></color>
LoginUserAgreeItemAnd	、
UserCenterSetting	账号中心
UserAgreeSetting	隐私条款与设置
Agreement	协议
SpecialCollectionLevel	等级 {0}
GuildBossCountFull	挑战次数已用完
GuildBossLayoutRankLevelError	只有{0}和{1}能使用战术布局
GuildBossLayoutError	必须为全部关卡设置通关顺序后才可发布
GuildBossCountDown	{0}后重置
GuildBossHpNote	在您离开的这段时间，指挥局其他成员对围剿目标造成了{0}伤害
GuildBossContribute	工会贡献+{0}
GuildBossTipTitle	拟真围剿行动完美达成
GuildBossTipDesc	经过您与指挥局内成员的不懈努力，此次拟真围剿行动中的围剿目标被成功击败，您可以前往拟真围剿界面领取奖励。
GuildBossRankNone	暂无排名
GuildBossRank	排名: {0}
GuildBossRankRewardTitle	表情包奖励
GuildBossRankRewardDesc	所属公会处于对应排名区间时可获得表情包奖励
GuildBossTopPlayerScoreName	积分：{0}
GuildBossBuffActive	您挑战的关卡触发次数已达到最大值，建议您挑战其他触发次数未达到最大值的关卡，是否继续挑战？
GuildBossHpRewardName	围剿目标生命值降至<color=#3cd3ff>{0}%</color>可领取
GuildBossSkillProgress	触发次数：{0}/{1}
GuildBossStyleSelect	请选择流派
GuildBossStyleSkillLock	指挥局{0}级解锁
GuildBossStyleChangeTime	{0}后可切换流派
GuildBossStyleSelected	已选择
ShopItemPaidGemNotEnough	黑卡不足，不能购买
ShopItemHongKaNotEnough	虹卡不足，不能购买
WeaponFashionGetTitleInfo	武器涂装获得提示
WeaponFashionForeverGetAlreadyHaveForever	选项包含已拥有的永久武器涂装，确定获取之后，将会转化为对应数量的<color=#0E70BD>武器涂装设计图</color>，是否继续
WeaponFashionLimitGetAlreadyHaveForever	选项包含已拥有的永久武器涂装，确定获取之后，将会根据<color=#0E70BD>获得的武器涂装时间</color>转化为对应数量的<color=#0E70BD>武器涂装设计图</color>，是否继续
WeaponFashionForeverGetAlreadyHaveLimit	选项包含已有使用时间的武器涂装，确定获取之后，将会根据<color=#0E70BD>当前剩余时间</color>转化为对应数量的<color=#0E70BD>武器涂装设计图</color>，是否继续
WeaponFashionLimitGetAlreadyHaveLimit	【{0}】增加了使用时间{1}
NotHaveCollection	暂时没有收藏品
NotHaveMedal	暂时没有勋章
NotOpenCollection	功能暂未开启
TeamCharacterTypeNormalLimitText	实地指挥：仅可上阵泛用机体
TeamCharacterTypeIsomerLimitText	意识链接：仅可上阵独域机体
TeamCharacterTypeDebuffLv1LimitTextNoColor	协作干扰：独域机体攻击力下降30%
TeamCharacterTypeDebuffLv2LimitTextNoColor	战术混乱：独域机体攻击力下降60%
TeamCharacterTypeDebuffLv1LimitTextWithColor	协作干扰：<color=#D3242C> 独域机体</color>攻击力下降30%
TeamCharacterTypeDebuffLv2LimitTextWithColor	战术混乱：<color=#D3242C> 独域机体</color>攻击力下降60%
TeamCharacterTypeIsomerDebuffLimitDefaultText	常序区：推荐使用泛用机体
TeamCharacterTypeNormalDebuffLimitDefaultText	特遣区：推荐使用独域机体
TeamRequireCharacterNormalText	实地指挥：仅可上阵<color=#0D70BC> 泛用机体</color>
TeamRequireCharacterIsomerText	意识链接：仅可上阵<color=#D3242C> 独域机体</color>
TeamRequireCharacterIsomerDebuffDefaultText	常序区：推荐使用<color=#0D70BC>泛用机体</color>
TeamRequireCharacterNormalDebuffDefaultText	特遣区：推荐使用<color=#D3242C>独域机体</color>
TeamSelectCharacterTypeLimitTipNormal	仅可上阵泛用机体
TeamSelectCharacterTypeLimitTipIsomer	仅可上阵独域机体
TeamSelectCharacterTypeLimitTipIsomerDebuff	独域机体在常序区{0}，是否前往派遣独域机体出战(确认后将自动清空小队成员)？
TeamSelectCharacterTypeLimitTipNormalDebuff	泛用机体在特遣区{0}，是否前往派遣泛用机体出战(确认后将自动清空小队成员)？
TeamPrefabCharacterTypeLimitTipIsomerDebuff	独域机体在常序区{0}，是否前往派遣独域机体出战(确认后将自动清空小队成员)？
TeamPrefabCharacterTypeLimitTipNormalDebuff	泛用机体在特遣区{0}，是否前往派遣泛用机体出战(确认后将自动清空小队成员)？
TeamPrefabDefaultName	编队{0}
TeamPrefabWithoutName	请输入预设队伍名称
TeamPrefabRenameSuc	预设队伍改名成功
SwapCharacterTypeIsNotMatch	成员类型与副本类型不符，无法更换位置
SwapCharacterTypeIsDiffirent	泛用机体与独域机体无法组队，替换后将强制清空小队中的其他成员，是否确认？
CharacterTypeLimitNameNormal	实地指挥
CharacterTypeLimitNameIsomer	意识链接
CharacterTypeLimitNameIsomerDebuff	常序区
CharacterTypeLimitNameNormalDebuff	特遣区
ChapterCharacterTypeLimitNormal	实地指挥：仅可上阵<color=#0D70BC>泛用机体</color>探索区域
ChapterCharacterTypeLimitIsomer	意识链接：仅可上阵<color=#D3242C>独域机体</color>探索区域
ChapterCharacterTypeLimitIsomerDebuff	常序区：<color=#D3242C>独域机体</color> 攻击力下降9%
ChapterCharacterTypeLimitNormalDebuff	特遣区：<color=#0D70BC>泛用机体</color> 攻击力下降9%
TeamCharacterTypeNotSame	泛用机体与独域机体无法编为同一队伍，上阵该角色将清空队伍中其他成员，是否确认？
WorldBossAttributeAreaSchedule	清除进度
WorldBossBossAreaSchedule	剩余血量
WorldBossActionPoint	镇定剂
WorldBossLevelDamege	对安博莉亚造成伤害：{0}
WorldBossLevelAdvise	推荐战力：{0}
ActivityPuzzleNoItem	尚未拥有该拼图碎片
DormShareCountNotEnough	剩余分享次数不足
DormShareWaitTime	{0}S后可再次分享
ActivityShopOver	活动已结束
ActivityExpeditionOver	活动已结束
AddButton	AddButton
WorldBossBuffGeted	（已解锁）
WorldBossRobotGeted	（已解锁）
WorldBossBuffLevelLow	（已覆盖）
ExpeditionHaveCommented	已经对该成员进行过留言
ExpeditionNeedRecruitMember	请先招募成员
ExpeditionRecruitTimes	刷新次数*{0}
ExpeditionOnClose	活动已关闭
ExpeditionCoinNotEnoughBuyDraw	<color=red> {0}</color>
ExpeditionRoleListRoleButtonText	详情
ExpeditionDoLikeOverTime	已超过每日最多点赞次数
ExpeditionActivityEnd	活动已结束
ExpeditionRecruitTimeCountDown	后刷新次数<color=#0E70BD>+1</color>
ExpeditionCharaRecruited	该成员已被招募
ExpeditionHaveDoLike	已对该评论点赞
ExpeditionMaxRank	MAX
ExpeditionNoContentComment	不能输入空内容
ExpeditionIsPicked	已超过每轮招募上限
ExpeditionFullMember	可招募成员已满，无法继续招募
ExpeditionFireConfirmTitle	警告
ExpeditionFireConfirmContent	是否解雇该成员\n解雇后将<color=#ff3f3f>卸下并重置</color>该成员\n且<color=#ff3f3f>不返还招募次数</color>
ExpeditionDefaultTeamConfirmTitle	警告
ExpeditionDefaultTeamConfirmContent	<size=36>是否将\n<color=#ff3f3f>{0}、{1}</color>\n替换为\n<color=#0E70BD>{2}、{3}</color>\n当前核心成员将被<color=#ff3f3f>解雇重置（招募次数无返还）</color>\n新成员若<color=#0E70BD>已培养将继承当前已培养成员的星级</color></size>
