Id	Type	Title	Desc	Time	PrefabPath	SecondDesc	PositionX	PositionY	Args
30150231	8	距离下次回血：	{0}秒						
30150232	1		卡穆被激怒了，变得更加的灵敏与残暴！	5.0					
30150233	1		是谁在给我挠痒痒？来人，把这个苍蝇赶走！	5.0					
30150234	2		在清除所有精英感染体之前，暴动将会免疫大部分伤害。	10.0					
30150235	1		你居然能打伤我的小弟，兄弟们，给我上！	5.0					
30150236	1		你成功引起了我的注意，虫子！亲自来会会你！	5.0					
30150237	2		暴动苏醒，请注意！全部技能都可以使用。	5.0					
30150238	1		可恶的虫子！我要将你粉碎！	5.0					
30150239	2		暴动进入暴怒状态，但同时会受到更多伤害	5.0					
30150240	1		指挥官~指挥官~指挥官~欧尼酱~欧尼酱	5.0					
30150241	1		既然你把我的朋友都打跑了，那就你来陪我玩吧！	5.0					
30150242	1		你弄疼我了！我生气了！	5.0					
30150243	2		小心身后！我又回来找你玩咯！	7.0					
30150244	2		别看脚下！别看脚下！别发现我！	7.0					
30150245	2		不给糖就捣蛋！	7.0					
30150246	1		苏醒吧，我的仆从！	5.0					
30150247	1		都给我上！	5.0					
30150248	1		渣滓，我要将你碾碎！	5.0					
30150249	2		<color=#ff5656>驻魂墓标</color>正在为安博莉亚提供力量，暴走倒计时：<color=#ff5656><size=50>{0}</size></color>秒						
30150250	8	下轮小怪倒计时：	{0}秒	2.0					
30150251	8		场地小怪数量过多	5.0					
30150252	1		这是第三波怪	5.0					
30150253	1		这是第四波怪	5.0					
30150254	8	增幅持续时间：	{0}秒						
30150255	8	增幅结束							
30150256	2		佑吾主 <color=#ff0000>侵略如火</color>	5.0					
30150257	2		佑吾主 <color=#ff0000>不动如山</color>	5.0					
30150258	2		佑吾主 <color=#ff0000>难知如阴</color>	5.0					
30150259	2		厄运流转 生生不息	5.0					
30150260	2		<color=#ff5656>驻魂墓标</color>正在为安博莉亚提供力量，暴走倒计时：<color=#ff5656><size=50>{0}</size></color>秒						
30150261	2		成功清除驻魂墓标，安博莉亚进入虚弱状态	5.0					
30150262	2		未能清除驻魂墓标，安博莉亚进入暴走状态	5.0					
30150263	2		当前株数量：<color=#ff5656><size=35>{0}/2</size></color>，暂无全局影响						
30150264	2		当前株数量：<color=#ff5656><size=35>{0}/4</size></color>，全局<color=#ff5656>黑洞</color>影响中						
30150265	2		当前株数量：<color=#ff5656><size=35>{0}/6</size></color>，全局<color=#ff5656>黑洞，辐射</color>影响中						
30150266	2		当前株数量：<color=#ff5656><size=35>{0}/8</size></color>，全局<color=#ff5656>黑洞，辐射，强袭</color>影响中						
30150267	2		露娜召唤出<color=#ff5656>不明构造体</color>协助，注意躲避！	3.0					
30150268	2		不明构造体已<color=#ff5656>驻场</color>助战！	3.0					
30150269	2		当前株数量：<color=#ff5656><size=35>{0}/4</size></color>，全局<color=#ff5656>黑洞，辐射</color>影响中						
30150270	2		当前株数量：<color=#ff5656><size=35>{0}/6</size></color>，全局<color=#ff5656>黑洞，辐射，强袭</color>影响中						
30150271	2		当前株数量：<color=#ff5656><size=35>{0}/8</size></color>，全局<color=#ff5656>黑洞，辐射，强袭，复苏</color>						
30150272	2		<color=#ff5656>灼烧火焰</color>可清除敌方免伤护盾，并对敌方附加<color=#ff5656>易伤</color>						
30150273	8	怪物波次：	{0}/3						
30150274	8		利用双元素共鸣清除株！	5.0					
30150275	2		不明构造体受到<color=#ff5656>眩晕</color>将会离场						
30150276	2		不明构造体<color=#ff5656>暂时离场</color>	3.0					
30150277	8	不明构造体返场倒计时：	{0}秒	3.0					
30150278	8		露娜已召唤不明构造体	3.0					
30210001	8	作战时间剩余：	{0}秒	2.0					
30210002	1		<color=#ff5656>该成员无法继续作战，请更换构造体。</color>	3.0					
30210003	2		当前角色造成伤害降低<color=#ff0000>30%</color>	10.0					
30210004	2		当前角色造成伤害降低<color=#ff0000>50%</color>	180.0					
30210005	8		拟态至尊倒计时：						
30210006	8		滑行模块已强化						
30210007	8		骇入模块已强化						
30210008	8		????模块已强化						
30210009	2		<color=#fffff>倒计时结束前尽可能造成更多伤害</color>						
30210010	8		自爆模块已强化						
30210011	2		当前角色造成伤害降低<color=#ff0000>30%</color>	20.0					
30210012	2		当前角色造成伤害降低<color=#ff0000>50%</color>	20.0					
30210013	2		当前角色造成伤害降低<color=#ff0000>99%</color>	180.0					
30210014	8	已通波次	{0}						
30220000	1		离开当前区域	3.0					
30220001	8	当前层数：	{0}/5						
30220002	8	当前层数：	{0}/10						
30220003	8	当前层数：	{0}/15						
30220004	8	当前层数：	{0}/20						
30220005	8	当前波数：	{0}/5						
30220006	8	当前波数：	{0}/4						
30220007	8	当前波数：	{0}/3						
30220008	8	当前波数：	{0}/2						
30220011	2		<size=25><color=#ff5656>旧日幻影</color>：幻影被击中会积攒<color=#ff5656>敌意</color>。敌意值满后，幻影将苏醒并进行<color=#ff5656>1</color>次无差别攻击，注意躲避</size>						
30220012	2		<size=25><color=#ff5656>旧日幻影</color>：幻影被击中会积攒<color=#ff5656>敌意</color>。敌意值满后，幻影将苏醒并进行<color=#ff5656>2</color>次无差别攻击，注意躲避</size>						
30220013	2		<size=25><color=#ff5656>旧日幻影</color>：幻影被击中会积攒<color=#ff5656>敌意</color>。敌意值满后，幻影将苏醒并进行<color=#ff5656>3</color>次无差别攻击，注意躲避</size>						
30220014	2		<size=25><color=#ff5656>旧日幻影</color>：幻影被击中会积攒<color=#ff5656>敌意</color>。敌意值满后，幻影将苏醒并进行<color=#ff5656>4</color>次无差别攻击，注意躲避</size>						
30220021	2		<size=25><color=#ff5656>军阵</color>：敌人形成军阵时，带有<color=#ff5656>统领</color>效果。击杀任意一个敌人后可破阵，敌方一段时间内将四散而逃</size>						
30220022	2		<size=25><color=#ff5656>军阵</color>：敌人形成军阵时，带有<color=#ff5656>统领</color>效果。击杀任意一个敌人后可破阵，敌方一段时间内将四散而逃</size>						
30220023	2		<size=25><color=#ff5656>军阵</color>：敌人形成军阵时，带有<color=#ff5656>统领</color>效果。击杀任意一个敌人后可破阵，敌方一段时间内将四散而逃</size>						
30220024	2		<size=25><color=#ff5656>军阵</color>：敌人形成军阵时，带有<color=#ff5656>统领</color>效果。击杀任意一个敌人后可破阵，敌方一段时间内将四散而逃</size>						
30220031	2		<size=25><color=#ff5656>腐蚀之花</color>：场景中的株将对靠近的敌人或角色进行腐蚀，造成伤害</size>						
30220032	2		<size=25><color=#ff5656>腐蚀之花</color>：场景中的株将对靠近的敌人或角色进行腐蚀，造成伤害</size>						
30220033	2		<size=25><color=#ff5656>腐蚀之花</color>：场景中的株将对靠近的敌人或角色进行腐蚀，造成伤害</size>						
30220034	2		<size=25><color=#ff5656>腐蚀之花</color>：场景中的株将对靠近的敌人或角色进行腐蚀，造成伤害</size>						
30220051	1		对面已成功结阵，所有成员得到强化！	3.0					
30220052	1		破阵成功！军阵效果消失，敌人四散奔逃！	3.0					
30220053	1		黄金时代的残影苏醒了！	3.0					
30220054	2		意识方阵：距离方阵风暴到来还有<color=#0066CC>{0}</color>秒						
30220055	2		意识方阵：方阵风暴来袭，注意躲避！						
30220056	1		黄金时代的残影恢复了平静！	3.0					
30220057	2		<size=25><color=#ff5656>天寒地焰</color>：当前渐冻层数：<color=#ff5656>{0}/5</color>，满层后将被冰冻2.5秒。喷火装置可清除渐冻并提升伤害</size>						
30220058	1		<color=#ff6600>警告！体温过低！</color>	1.0					
30220059	1		<color=#ff3300>体温过低警告！</color>	1.0					
30220060	1		<color=#ff3300>红潮涨起来了！腐败之花变得更强大了！</color>	3.0					
90090001	13								
30000111	13								
30000112	13								
30000113	13								
30000211	13								
30000212	13								
30000213	13								
30000311	13								
30000312	13								
30000313	13								
30000411	13								
30000412	13								
30000413	13								
30000511	13								
30000512	13								
30000513	13								
30000611	13								
30000612	13								
30000613	13								
30000711	13								
30000712	13								
30000713	13								
30000811	13								
30000812	13								
30000813	13								
30001011	13								
30001012	13								
30001013	13								
30001211	13								
30001212	13								
30001213	13								
30001311	13								
30001312	13								
30001313	13								
30190000	13								
150100	12	造成伤害	{0}W达成	2.0					
150101	12	火系伤害	{0}W达成	2.0					
150102	12	雷系伤害	{0}W达成	2.0					
150103	12	冰系伤害	{0}W达成	2.0					
150104	12	暗系伤害	{0}W达成	2.0					
150105	12	伤害奖励	{0}W达成	2.0					
150106	12	物理系伤害	{0}W达成	2.0					
150200	12	造成伤害	{0}.{1}KW达成	2.0					
150201	12	火系伤害	{0}.{1}KW达成	2.0					
150202	12	雷系伤害	{0}.{1}KW达成	2.0					
150203	12	冰系伤害	{0}.{1}KW达成	2.0					
150204	12	暗系伤害	{0}.{1}KW达成	2.0					
150205	12	伤害奖励	{0}.{1}KW达成	2.0					
150206	12	物理系伤害	{0}.{1}KW达成	2.0					
9920020	8	红队奖杯数量：	{0}个						
9920021	8	黄队奖杯数量：	{0}个						
9920022	8	蓝队奖杯数量：	{0}个						
9920023	1		红队回合	3.0					
9920024	1		黄队回合	3.0					
9920025	1		蓝队回合	3.0					
12141701	8		逃出冰窟！						
12141702	1		逃离冰窟	3.0					
12141703	2		注意躲避落冰						
12141704	2		尝试用<color=#FF0000>红球</color>技能撞开冰墙						
12141705	2		去打开的冰门看一看						
12141706	2		点击互动键进行跳跃						
12141707	2		找到出口！						
12140101	8	检查倒下的仿生机械个数	{0}/4						
12140102	1		仿生机械发起了攻击	2.0					
12140103	2		击败感染体						
12140104	1		仿生机械支撑不住了而倒下	2.0					
12140105	2		救援4名仿生机械						
12140201	2		击败拦路的仿生机械						
12140202	8		不要靠近基地入口						
12140203	2		击败增援的仿生机械						
12140204	2		与落单的仿生机械交谈						
12140205	2		击败增援的仿生机械						
12140206	1		触发了警报！	3.0					
12140207	2		击败围攻上来的仿生机械						
12140301	2		清理战场上的敌人						
12140302	8		往前冲！						
12140303	2		击败最后的敌人						
12140401	2		保护马丁						
12140402	8	维修进度	{0}%						
12140403	2		与发射器交互，启动发射器						
12140404	1		使用激光炮击败全部敌人	3.0					
15020101	2		打败所有仿生机械						
15020102	8	广域电磁炮充能	准备就绪						
15020103	1		获得必杀技能量	2.0					
15020104	1		极地熊人陷入了虚弱状态\n集中火力攻击，避免让他发狂	3.0					
15020105	1		使用电磁炮可以破坏怪物身上的减伤护盾	3.0					
15020401	2		打败所有仿生机械						
15020402	2		启动作业装置						
15020403	1		作业装置正在启动\n防止仿生机械打断	2.0					
15020404	1		作业装置成功启动	2.0					
15020405	2		前往作业装置的所在地						
15020406	1		附近的仿生机械被唤醒了	2.0					
15020407	2		等待作业装置启动						
15020501	2		冲散敌人						
15020502	2		击败仿生机械						
15020503	8	游戏进度	{0}%						
15020504	8	游戏进度	精英来袭						
15020505	1		使用闪避和跳跃躲避仿生机械的攻击\n使用攻击键攻击仿生机械	2.0					
15020801	2		打败所有仿生机械						
15020802	2		启动隔离装置						
15020803	2		使用必杀技越过障碍						
15020804	1		使用<color=#FF0000>必杀技</color>越过障碍	2.0					
15020805	1		按下<color=#FF0000>攻击键</color>落下	2.0					
15021001	2		打败所有仿生机械						
15021002	2		与同伴会合						
15025101	2		测试新机体	5.0					
15025151	1		投放敌性数据，开始战斗	3.0					
15025152	1		投放第二批敌性数据	3.0					
15025153	1		仿生斗牛，投放	3.0					
313050311	2		击败两波机械伶人						
313050312	2		击败最后一波机械伶人						
313050401	2		服务机器人年久失修 喷水可让其滑倒						
313050402	2		滑倒后的机器人   变得更脆弱了						
30170410	1		天雷	3.0					
30170417	1		双子	3.0					
30301205	1		华胥已进入黯淡状态，下一次华胥自身受到的伤害提升至500%！	3.0					
30170431	8	关卡进度	{0}/2						
15030401	2		击败所有感染体						
15030402	2		打开防御装置						
15030403	2		使用重弩						
15030404	1		防御装置开启成功，前往下一座防御装置	2.0					
15030405	1		启动重弩阵线防御感染体	2.0					
15030406	2		消灭数（{0}/20）						
15030407	2		消灭剩余感染体						
15030408	2		夺回防御装置						
15031001	2		击败拦路的小混混						
15031002	1		拦路的小混混均被击败\n<color=#fffff><size=27>拿回剧院道具离开此处</size></color>	2.0					
15031003	2		按照指示追回剧院道具						
15031004	1		剧院道具被拿走了\n<color=#fffff><size=27>前往高台夺回剧院道具</size></color>	2.0					
15031005	2		用钩锁上到高台						
15031006	2		击败小混混						
15031007	2		击败混混头目						
15031008	1		当务之急是取回剧院道具\n<color=#fffff><size=27>到前方用钩锁前往高台吧</size></color>	2.0					
30162001	8	关卡进度	{0}/1						
30162002	8	关卡进度	{0}/2						
30162003	8	关卡进度	{0}/3						
