Id	Cvs	CvContent
100001209	[100001209, 200001209, 300001209, 400001209]	['放心吧，指挥官阁下，我们手上的链接环会让我们始终联系在一起，您在更安全些的地方也能让我能安心作战。', '放心吧，指挥官阁下，我们手上的链接环会让我们始终联系在一起，您在更安全些的地方也能让我能安心作战。', '放心吧，指挥官阁下，我们手上的链接环会让我们始终联系在一起，您在更安全些的地方也能让我能安心作战。', '放心吧，指挥官阁下，我们手上的链接环会让我们始终联系在一起，您在更安全些的地方也能让我能安心作战。']
100001210	[100001210, 200001210, 300001210, 400001210]	['……最近？', '……最近？', '……最近？', '……最近？']
100001211	[100001211, 200001211, 300001211, 400001211]	['你听说了吗？清理部队的人都有一个叛逃了，还要他们队长亲自处理。', '你听说了吗？清理部队的人都有一个叛逃了，还要他们队长亲自处理。', '你听说了吗？清理部队的人都有一个叛逃了，还要他们队长亲自处理。', '你听说了吗？清理部队的人都有一个叛逃了，还要他们队长亲自处理。']
100001212	[100001212, 200001212, 300001212, 400001212]	['上面总是治标不治本，要不是因为有那些限制，有人去掀了议会都不奇怪，清理部队也没辙。', '上面总是治标不治本，要不是因为有那些限制，有人去掀了议会都不奇怪，清理部队也没辙。', '上面总是治标不治本，要不是因为有那些限制，有人去掀了议会都不奇怪，清理部队也没辙。', '上面总是治标不治本，要不是因为有那些限制，有人去掀了议会都不奇怪，清理部队也没辙。']
100001213	[100001213, 200001213, 300001213, 400001213]	['活该！他们也早晚会意识到和我们不过是一根绳子上的蚂蚱，最后谁也逃不了。', '活该！他们也早晚会意识到和我们不过是一根绳子上的蚂蚱，最后谁也逃不了。', '活该！他们也早晚会意识到和我们不过是一根绳子上的蚂蚱，最后谁也逃不了。', '活该！他们也早晚会意识到和我们不过是一根绳子上的蚂蚱，最后谁也逃不了。']
100001214	[100001214, 200001214, 300001214, 400001214]	['看看地面的战况吧！都什么时候了，还有心思杀自己人？', '看看地面的战况吧！都什么时候了，还有心思杀自己人？', '看看地面的战况吧！都什么时候了，还有心思杀自己人？', '看看地面的战况吧！都什么时候了，还有心思杀自己人？']
100001215	[100001215, 200001215, 300001215, 400001215]	['如果您有什么担心的地方，不妨直接告诉我。', '如果您有什么担心的地方，不妨直接告诉我。', '如果您有什么担心的地方，不妨直接告诉我。', '如果您有什么担心的地方，不妨直接告诉我。']
100001216	[100001216, 200001216, 300001216, 400001216]	['关于这件事……', '关于这件事……', '关于这件事……', '关于这件事……']
100001217	[100001217, 200001217, 300001217, 400001217]	['瑞楠。', '瑞楠。', '瑞楠。', '瑞楠。']
100001218	[100001218, 200001218, 300001218, 400001218]	['队长！不好意思，我来晚了……看到你和指挥官在说话，有点不好意思过来。', '队长！不好意思，我来晚了……看到你和指挥官在说话，有点不好意思过来。', '队长！不好意思，我来晚了……看到你和指挥官在说话，有点不好意思过来。', '队长！不好意思，我来晚了……看到你和指挥官在说话，有点不好意思过来。']
100001219	[100001219, 200001219, 300001219, 400001219]	['没关系。', '没关系。', '没关系。', '没关系。']
100001220	[100001220, 200001220, 300001220, 400001220]	['呃，打扰到你们了吗？', '呃，打扰到你们了吗？', '呃，打扰到你们了吗？', '呃，打扰到你们了吗？']
100001221	[100001221, 200001221, 300001221, 400001221]	['她叫瑞楠，也是清理部队的一员。', '她叫瑞楠，也是清理部队的一员。', '她叫瑞楠，也是清理部队的一员。', '她叫瑞楠，也是清理部队的一员。']
100001222	[100001222, 200001222, 300001222, 400001222]	['你好，指挥官。', '你好，指挥官。', '你好，指挥官。', '你好，指挥官。']
100001223	[100001223, 200001223, 300001223, 400001223]	['没错，她原本是千子的直属部下，中队队长，战斗能力很优秀，只是再过不久就要被调入精英小队了。', '没错，她原本是千子的直属部下，中队队长，战斗能力很优秀，只是再过不久就要被调入精英小队了。', '没错，她原本是千子的直属部下，中队队长，战斗能力很优秀，只是再过不久就要被调入精英小队了。', '没错，她原本是千子的直属部下，中队队长，战斗能力很优秀，只是再过不久就要被调入精英小队了。']
100001224	[100001224, 200001224, 300001224, 400001224]	['嗯，圣甲虫小队的修特罗尔队长牺牲了，需要一位替补队员。', '嗯，圣甲虫小队的修特罗尔队长牺牲了，需要一位替补队员。', '嗯，圣甲虫小队的修特罗尔队长牺牲了，需要一位替补队员。', '嗯，圣甲虫小队的修特罗尔队长牺牲了，需要一位替补队员。']
100001225	[100001225, 200001225, 300001225, 400001225]	['哎？之前报名的时候可没说过是圣甲虫，瓦莱莉亚指挥官不可能看上我啦。', '哎？之前报名的时候可没说过是圣甲虫，瓦莱莉亚指挥官不可能看上我啦。', '哎？之前报名的时候可没说过是圣甲虫，瓦莱莉亚指挥官不可能看上我啦。', '哎？之前报名的时候可没说过是圣甲虫，瓦莱莉亚指挥官不可能看上我啦。']
100001226	[100001226, 200001226, 300001226, 400001226]	['你的机体太过老旧了，我正在帮你申请新的机体，等到更换完毕，你一定能通过她的测试。', '你的机体太过老旧了，我正在帮你申请新的机体，等到更换完毕，你一定能通过她的测试。', '你的机体太过老旧了，我正在帮你申请新的机体，等到更换完毕，你一定能通过她的测试。', '你的机体太过老旧了，我正在帮你申请新的机体，等到更换完毕，你一定能通过她的测试。']
100001227	[100001227, 200001227, 300001227, 400001227]	['真的吗？！', '真的吗？！', '真的吗？！', '真的吗？！']
100001228	[100001228, 200001228, 300001228, 400001228]	['你们还有话要说吧？别介意我，或者我回避一下？', '你们还有话要说吧？别介意我，或者我回避一下？', '你们还有话要说吧？别介意我，或者我回避一下？', '你们还有话要说吧？别介意我，或者我回避一下？']
100001229	[100001229, 200001229, 300001229, 400001229]	['不必，指挥官阁下，我能理解您的担忧，在执行部队看来，清理部队的人员流动确实很大。', '不必，指挥官阁下，我能理解您的担忧，在执行部队看来，清理部队的人员流动确实很大。', '不必，指挥官阁下，我能理解您的担忧，在执行部队看来，清理部队的人员流动确实很大。', '不必，指挥官阁下，我能理解您的担忧，在执行部队看来，清理部队的人员流动确实很大。']
100001230	[100001230, 200001230, 300001230, 400001230]	['除了众所周知的清理叛徒和感染体的任务，我们还有很多需要隐姓埋名，潜伏调查的任务。', '除了众所周知的清理叛徒和感染体的任务，我们还有很多需要隐姓埋名，潜伏调查的任务。', '除了众所周知的清理叛徒和感染体的任务，我们还有很多需要隐姓埋名，潜伏调查的任务。', '除了众所周知的清理叛徒和感染体的任务，我们还有很多需要隐姓埋名，潜伏调查的任务。']
100001231	[100001231, 200001231, 300001231, 400001231]	['即使成为了构造体，我们的心依然也有脆弱和经不起诱惑的地方。', '即使成为了构造体，我们的心依然也有脆弱和经不起诱惑的地方。', '即使成为了构造体，我们的心依然也有脆弱和经不起诱惑的地方。', '即使成为了构造体，我们的心依然也有脆弱和经不起诱惑的地方。']
100001232	[100001232, 200001232, 300001232, 400001232]	['如果他们在这条路上误入歧途，我会负责纠正到底。', '如果他们在这条路上误入歧途，我会负责纠正到底。', '如果他们在这条路上误入歧途，我会负责纠正到底。', '如果他们在这条路上误入歧途，我会负责纠正到底。']
100001233	[100001233, 200001233, 300001233, 400001233]	['没错，战况还很严峻，议长希望抽调一些人手去分担执行部队的压力。', '没错，战况还很严峻，议长希望抽调一些人手去分担执行部队的压力。', '没错，战况还很严峻，议长希望抽调一些人手去分担执行部队的压力。', '没错，战况还很严峻，议长希望抽调一些人手去分担执行部队的压力。']
100001234	[100001234, 200001234, 300001234, 400001234]	['同期进行，我们只参与救援和叛逃事件有关的受害者，如您所知，有些叛逃者正在协助升格者引导宗教团体前往红潮。', '同期进行，我们只参与救援和叛逃事件有关的受害者，如您所知，有些叛逃者正在协助升格者引导宗教团体前往红潮。', '同期进行，我们只参与救援和叛逃事件有关的受害者，如您所知，有些叛逃者正在协助升格者引导宗教团体前往红潮。', '同期进行，我们只参与救援和叛逃事件有关的受害者，如您所知，有些叛逃者正在协助升格者引导宗教团体前往红潮。']
100001235	[100001235, 200001235, 300001235, 400001235]	['工作越来越多了，你说是吧，指挥官？', '工作越来越多了，你说是吧，指挥官？', '工作越来越多了，你说是吧，指挥官？', '工作越来越多了，你说是吧，指挥官？']
