Id	Name	Type	Star	Ability	CharacterId	FightEvent	FightEventLevel	FixAttrIds	FixAttrLevels	AttrFixGroupIds	Load	DecomposeValue	Icon	Quality	DescId	DescParam	DescTipsId	DescInitValue	DescFixAttrId	DescCoefficient	IsDisplay	SimpleDescId	Tags	Element	Sort	GoldDesc	Chapter	SlotCount	AffixUnlockCost	AffixResetCost	AffixSameTypeResetCost	BuyCost	RandomInitialAffixCount
527	A2·超频二Ⅲ	257	5	916	1201003	225111	3	[1, 4]	[3, 2]	[203, 102]	5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	3	121	['12%']		40000	1	5000	1	421	[2]	2	1201003		1		200	50	250	3000	
528	A2·超频二Ⅳ	257	6	1450	1201003	225112	4	[1, 4]	[3, 3]	[203, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadATwo4.png	4	121	['16%']		40000	1	5000	1	422	[2]	2	1201003		1	4	200	50	250	5000	2
529	明觉·核心Ⅰ	258	3	290	1211002	225201	1	[4, 2]	[2, 1]	[1002, 601]	3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	1	122	['633%']		560000	4	7000		423	[2]	2	1211002		3		200	50	250	500	
530	明觉·核心Ⅱ	258	4	593	1211002	225201	2	[4, 2]	[2, 2]	[1002, 602]	4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	2	122	['1266%']		1120000	4	7000		423	[2]	2	1211002		3		200	50	250	1000	
531	明觉·核心Ⅲ	258	5	916	1211002	225201	3	[4, 2]	[3, 2]	[1003, 602]	5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	3	122	['1899%']		1750000	4	7000		423	[2]	2	1211002		3		200	50	250	3000	
532	明觉·核心Ⅳ	258	6	1450	1211002	225201	4	[4, 2]	[3, 3]	[1003, 603]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	4	122	['2532%']		2800000	4	7000	1	423	[2]	2	1211002		3	4	200	50	250	5000	2
533	明觉·核心Ⅳ	258	6	1800	1211002	225201	5	[4, 2]	[3, 3]	[1003, 603]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	4	122	['3165%']		2800000	4	7000		423	[2]	2	1211002	超源：核心-绽放射击消耗层数造成的额外伤害提高至3165%	3	4	200	50	250	5000	2
534	明觉·超频一Ⅰ	259	3	290	1211002	225205	1	[4, 1]	[2, 1]	[702, 101]	3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	1	123	['30']		40000	4	5000		424	[2]	2	1211002		3		200	50	250	500	
535	明觉·超频一Ⅱ	259	4	593	1211002	225206	2	[4, 1]	[2, 2]	[702, 102]	4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	2	123	['60']		40000	4	5000		424	[2]	2	1211002		3		200	50	250	1000	
536	明觉·超频一Ⅲ	259	5	916	1211002	225207	3	[4, 1]	[3, 2]	[703, 102]	5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	3	123	['90']		40000	4	5000		424	[2]	2	1211002		3		200	50	250	3000	
537	明觉·超频一Ⅳ	259	6	1450	1211002	225208	4	[4, 1]	[3, 3]	[703, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	4	123	['120']		40000	4	5000		424	[2]	2	1211002		3	4	200	50	250	5000	2
538	明觉·超频二Ⅰ	260	3	290	1211002	225209	1	[4, 1]	[2, 1]	[302, 101]	3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	1	124	['33%']		40000	4	5000		425	[2]	2	1211002		3		200	50	250	500	
539	明觉·超频二Ⅱ	260	4	593	1211002	225210	2	[4, 1]	[2, 2]	[302, 102]	4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	2	124	['66%']		40000	4	5000		425	[2]	2	1211002		3		200	50	250	1000	
540	明觉·超频二Ⅲ	260	5	916	1211002	225211	3	[4, 1]	[3, 2]	[303, 102]	5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	3	124	['99%']		40000	4	5000		425	[2]	2	1211002		3		200	50	250	3000	
541	明觉·超频二Ⅳ	260	6	1450	1211002	225212	4	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadWanshi4.png	4	124	['132%']		40000	4	5000		425	[2]	2	1211002		3	4	200	50	250	5000	2
542	岚音·核心Ⅰ	261	3	290	1531003	2230323	1	[4, 1]	[2, 1]	[302, 101]	3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	1	125	['23%', '10%']		120000	4	2000		426	[2]	2	1531003		4		200	50	250	500	
543	岚音·核心Ⅱ	261	4	593	1531003	2230324	2	[4, 1]	[2, 2]	[302, 102]	4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	2	125	['45%', '20%']		250000	4	2000		426	[2]	2	1531003		4		200	50	250	1000	
544	岚音·核心Ⅲ	261	5	916	1531003	2230325	3	[4, 1]	[3, 2]	[303, 102]	5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	3	125	['68%', '30%']		400000	4	2000		426	[2]	2	1531003		4		200	50	250	3000	
545	岚音·核心Ⅳ	261	6	1450	1531003	2230326	4	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	4	125	['90%', '40%']		640000	4	2000	1	426	[2]	2	1531003		4	4	200	50	250	5000	2
546	岚音·核心Ⅳ	261	6	1800	1531003	2230326	5	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	4	125	['113%', '50%']		640000	4	2000		426	[2]	2	1531003	超源：断奏球基础伤害提升变为113%，获得额外断奏球的概率提高至50%	4	4	200	50	250	5000	2
547	岚音·超频一Ⅰ	262	3	290	1531003	225305	1	[4, 1]	[2, 1]	[702, 101]	3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	1	126	['1']		40000	4	5000		427	[2]	2	1531003		4		200	50	250	500	
548	岚音·超频一Ⅱ	262	4	593	1531003	225306	2	[4, 1]	[2, 2]	[702, 102]	4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	2	126	['2']		40000	4	5000		427	[2]	2	1531003		4		200	50	250	1000	
549	岚音·超频一Ⅲ	262	5	916	1531003	225307	3	[4, 1]	[3, 2]	[703, 102]	5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	3	126	['3']		40000	4	5000		427	[2]	2	1531003		4		200	50	250	3000	
550	岚音·超频一Ⅳ	262	6	1450	1531003	225308	4	[4, 1]	[3, 3]	[703, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	4	126	['4']		40000	4	5000		427	[2]	2	1531003		4	4	200	50	250	5000	2
551	岚音·超频二Ⅰ	263	3	290	1531003	225309	1	[4, 1]	[2, 1]	[302, 101]	3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	1	127	['20%']		40000	4	5000		428	[2]	2	1531003		4		200	50	250	500	
552	岚音·超频二Ⅱ	263	4	593	1531003	225310	2	[4, 1]	[2, 2]	[302, 102]	4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	2	127	['40%']		40000	4	5000		428	[2]	2	1531003		4		200	50	250	1000	
553	岚音·超频二Ⅲ	263	5	916	1531003	225311	3	[4, 1]	[3, 2]	[303, 102]	5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	3	127	['60%']		40000	4	5000		428	[2]	2	1531003		4		200	50	250	3000	
554	岚音·超频二Ⅳ	263	6	1450	1531003	225312	4	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadSailinna4.png	4	127	['80%']		40000	4	5000		428	[2]	2	1531003		4	4	200	50	250	5000	2
555	荣光·核心Ⅰ	264	3	290	1121003	2230331	1	[4, 1]	[2, 1]	[302, 101]	3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	1	128	['129%']		600000	4	5000		429	[2]	2	1121003		3		200	50	250	500	
556	荣光·核心Ⅱ	264	4	593	1121003	2230332	2	[4, 1]	[2, 2]	[302, 102]	4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	2	128	['258%']		1200000	4	5000		429	[2]	2	1121003		3		200	50	250	1000	
557	荣光·核心Ⅲ	264	5	916	1121003	2230333	3	[4, 1]	[3, 2]	[303, 102]	5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	3	128	['387%']		1900000	4	5000		429	[2]	2	1121003		3		200	50	250	3000	
558	荣光·核心Ⅳ	264	6	1450	1121003	2230334	4	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	4	128	['516%']		3700000	4	5000	1	429	[2]	2	1121003		3	4	200	50	250	5000	2
559	荣光·核心Ⅳ	264	6	1800	1121003	2230334	5	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	4	128	['645%']		3700000	4	5000		429	[2]	2	1121003	超源：荣光之盾存在时，荣光普攻造成的额外伤害提高至645%	3	4	200	50	250	5000	2
560	荣光·超频一Ⅰ	265	3	290	1121003	2230335	1	[4, 1]	[2, 1]	[702, 101]	3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	1	129	['25%']		40000	4	5000		430	[2]	2	1121003		3		200	50	250	500	
561	荣光·超频一Ⅱ	265	4	593	1121003	2230336	2	[4, 1]	[2, 2]	[702, 102]	4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	2	129	['50%']		40000	4	5000		430	[2]	2	1121003		3		200	50	250	1000	
562	荣光·超频一Ⅲ	265	5	916	1121003	2230337	3	[4, 1]	[3, 2]	[703, 102]	5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	3	129	['75%']		40000	4	5000		430	[2]	2	1121003		3		200	50	250	3000	
563	荣光·超频一Ⅳ	265	6	1450	1121003	2230338	4	[4, 1]	[3, 3]	[703, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	4	129	['100%']		40000	4	5000		430	[2]	2	1121003		3	4	200	50	250	5000	2
564	荣光·超频二Ⅰ	266	3	290	1121003	2230339	1	[4, 1]	[2, 1]	[302, 101]	3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	1	130	['156%']		40000	4	5000		431	[2]	2	1121003		3		200	50	250	500	
565	荣光·超频二Ⅱ	266	4	593	1121003	2230340	2	[4, 1]	[2, 2]	[302, 102]	4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	2	130	['312%']		40000	4	5000		431	[2]	2	1121003		3		200	50	250	1000	
566	荣光·超频二Ⅲ	266	5	916	1121003	2230341	3	[4, 1]	[3, 2]	[303, 102]	5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	3	130	['469%']		40000	4	5000		431	[2]	2	1121003		3		200	50	250	3000	
567	荣光·超频二Ⅳ	266	6	1450	1121003	2230342	4	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Kuluomu4.png	4	130	['625%']		40000	4	5000		431	[2]	2	1121003		3	4	200	50	250	5000	2
568	XXI·核心Ⅰ	267	3	290	1221002	225501	1	[4, 1]	[2, 1]	[302, 101]	3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	1	132	['19%', '50%']		128000	4	2000		432	[2]	2	1221002		5		200	50	250	500	
569	XXI·核心Ⅱ	267	4	593	1221002	225502	2	[4, 1]	[2, 2]	[302, 102]	4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	2	132	['38%', '101%']		256000	4	2000		432	[2]	2	1221002		5		200	50	250	1000	
570	XXI·核心Ⅲ	267	5	916	1221002	225503	3	[4, 1]	[3, 2]	[303, 102]	5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	3	132	['58%', '152%']		400000	4	2000		432	[2]	2	1221002		5		200	50	250	3000	
571	XXI·核心Ⅳ	267	6	1450	1221002	225504	4	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	4	132	['77%', '203%']		640000	4	2000	1	432	[2]	2	1221002		5	4	200	50	250	5000	2
572	XXI·核心Ⅳ	267	6	1800	1221002	225504	5	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	4	132	['96%', '254%']		640000	4	2000		432	[2]	2	1221002	超源：触发核心的额外伤害加成提升变为96%，协助子机附加伤害提高至254%	5	4	200	50	250	5000	2
573	XXI·超频一Ⅰ	268	3	290	1221002	225505	1	[4, 1]	[2, 1]	[702, 101]	3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	1	133	['20']		40000	4	5000		433	[2]	2	1221002		5		200	50	250	500	
574	XXI·超频一Ⅱ	268	4	593	1221002	225506	2	[4, 1]	[2, 2]	[702, 102]	4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	2	133	['40']		40000	4	5000		433	[2]	2	1221002		5		200	50	250	1000	
575	XXI·超频一Ⅲ	268	5	916	1221002	225507	3	[4, 1]	[3, 2]	[703, 102]	5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	3	133	['60']		40000	4	5000		433	[2]	2	1221002		5		200	50	250	3000	
576	XXI·超频一Ⅳ	268	6	1450	1221002	225508	4	[4, 1]	[3, 3]	[703, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	4	133	['80']		40000	4	5000		433	[2]	2	1221002		5	4	200	50	250	5000	2
577	XXI·超频二Ⅰ	269	3	290	1221002	225509	1	[4, 1]	[2, 1]	[302, 101]	3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	1	134	['1']		40000	4	5000		434	[2]	2	1221002		5		200	50	250	500	
578	XXI·超频二Ⅱ	269	4	593	1221002	225510	2	[4, 1]	[2, 2]	[302, 102]	4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	2	134	['2']		40000	4	5000		434	[2]	2	1221002		5		200	50	250	1000	
579	XXI·超频二Ⅲ	269	5	916	1221002	225511	3	[4, 1]	[3, 2]	[303, 102]	5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	3	134	['3']		40000	4	5000		434	[2]	2	1221002		5		200	50	250	3000	
580	XXI·超频二Ⅳ	269	6	1450	1221002	225512	4	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadTwentyone4.png	4	134	['4']		40000	4	5000		434	[2]	2	1221002		5	4	200	50	250	5000	2
581	绯耀·核心Ⅰ	270	3	290	1131003	2230307	1	[4, 1]	[2, 1]	[302, 101]	3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	1	135	['1173%']		3650000	4	45600		435	[2]	2	1131003		4		200	50	250	500	
582	绯耀·核心Ⅱ	270	4	593	1131003	2230308	2	[4, 1]	[2, 2]	[302, 102]	4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	2	135	['2347%']		7300000	4	45600		435	[2]	2	1131003		4		200	50	250	1000	
583	绯耀·核心Ⅲ	270	5	916	1131003	2230309	3	[4, 1]	[3, 2]	[303, 102]	5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	3	135	['3520%']		11400000	4	45600		435	[2]	2	1131003		4		200	50	250	3000	
584	绯耀·核心Ⅳ	270	6	1450	1131003	2230310	4	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	4	135	['4694%']		18250000	4	45600	1	435	[2]	2	1131003		4	4	200	50	250	5000	2
585	绯耀·核心Ⅳ	270	6	1800	1131003	2230310	5	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	4	135	['5867%']		18250000	4	45600		435	[2]	2	1131003	超源：旗帜造成的范围伤害提高至5867%	4	4	200	50	250	5000	2
586	绯耀·超频一Ⅰ	271	3	290	1131003	225605	1	[4, 1]	[2, 1]	[702, 101]	3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	1	136	['5']		40000	4	5000		436	[2]	2	1131003		4		200	50	250	500	
587	绯耀·超频一Ⅱ	271	4	593	1131003	225606	2	[4, 1]	[2, 2]	[702, 102]	4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	2	136	['10']		40000	4	5000		436	[2]	2	1131003		4		200	50	250	1000	
588	绯耀·超频一Ⅲ	271	5	916	1131003	225607	3	[4, 1]	[3, 2]	[703, 102]	5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	3	136	['15']		40000	4	5000		436	[2]	2	1131003		4		200	50	250	3000	
589	绯耀·超频一Ⅳ	271	6	1450	1131003	225608	4	[4, 1]	[3, 3]	[703, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	4	136	['20']		40000	4	5000		436	[2]	2	1131003		4	4	200	50	250	5000	2
590	绯耀·超频二Ⅰ	272	3	290	1131003	225609	1	[4, 1]	[2, 1]	[302, 101]	3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	1	137	['1']		40000	4	5000		437	[2]	2	1131003		4		200	50	250	500	
591	绯耀·超频二Ⅱ	272	4	593	1131003	225610	2	[4, 1]	[2, 2]	[302, 102]	4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	2	137	['2']		40000	4	5000		437	[2]	2	1131003		4		200	50	250	1000	
592	绯耀·超频二Ⅲ	272	5	916	1131003	225611	3	[4, 1]	[3, 2]	[303, 102]	5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	3	137	['3']		40000	4	5000		437	[2]	2	1131003		4		200	50	250	3000	
593	绯耀·超频二Ⅳ	272	6	1450	1131003	225612	4	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR3Weila4.png	4	137	['4']		40000	4	5000		437	[2]	2	1131003		4	4	200	50	250	5000	2
594	琉璃·核心Ⅰ	300	3	290	1231002	2230379	1	[4, 1]	[2, 1]	[302, 101]	3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bangbinata3.png	1	138	['48%']		200000	4	2000		438	[2]	2	1231002		3		200	50	250	500	
595	琉璃·核心Ⅱ	300	4	593	1231002	2230379	2	[4, 1]	[2, 2]	[302, 102]	4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bangbinata3.png	2	138	['97%']		300000	4	2000		438	[2]	2	1231002		3		200	50	250	1000	
596	琉璃·核心Ⅲ	300	5	916	1231002	2230379	3	[4, 1]	[3, 2]	[303, 102]	5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bangbinata3.png	3	138	['145%']		600000	4	2000		438	[2]	2	1231002		3		200	50	250	3000	
597	琉璃·核心Ⅳ	300	6	1450	1231002	2230379	4	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bangbinata3.png	4	138	['194%']		800000	4	2000	1	438	[2]	2	1231002		3	4	200	50	250	5000	2
598	琉璃·核心Ⅳ	300	6	1800	1231002	2230379	5	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bangbinata3.png	4	138	['242%']		800000	4	2000		438	[2]	2	1231002	超源：三消后必杀-无线牢笼冰属性伤害提升变为242%	3	4	200	50	250	5000	2
599	琉璃·超频一Ⅰ	301	3	290	1231002	2230380	1	[4, 1]	[2, 1]	[702, 101]	3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bangbinata3.png	1	139	['1']		40000	4	5000		439	[2]	2	1231002		3		200	50	250	500	
600	琉璃·超频一Ⅱ	301	4	593	1231002	2230380	2	[4, 1]	[2, 2]	[702, 102]	4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bangbinata3.png	2	139	['2']		40000	4	5000		439	[2]	2	1231002		3		200	50	250	1000	
601	琉璃·超频一Ⅲ	301	5	916	1231002	2230380	3	[4, 1]	[3, 2]	[703, 102]	5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bangbinata3.png	3	139	['3']		40000	4	5000		439	[2]	2	1231002		3		200	50	250	3000	
602	琉璃·超频一Ⅳ	301	6	1450	1231002	2230380	4	[4, 1]	[3, 3]	[703, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bangbinata3.png	4	139	['4']		40000	4	5000		439	[2]	2	1231002		3	4	200	50	250	5000	2
603	琉璃·超频二Ⅰ	302	3	290	1231002	2230381	1	[4, 1]	[2, 1]	[302, 101]	3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bangbinata3.png	1	140	['3']		40000	4	5000		440	[2]	2	1231002		3		200	50	250	500	
604	琉璃·超频二Ⅱ	302	4	593	1231002	2230381	2	[4, 1]	[2, 2]	[302, 102]	4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bangbinata3.png	2	140	['4']		40000	4	5000		440	[2]	2	1231002		3		200	50	250	1000	
605	琉璃·超频二Ⅲ	302	5	916	1231002	2230381	3	[4, 1]	[3, 2]	[303, 102]	5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bangbinata3.png	3	140	['5']		40000	4	5000		440	[2]	2	1231002		3		200	50	250	3000	
606	琉璃·超频二Ⅳ	302	6	1450	1231002	2230381	4	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR2Bangbinata3.png	4	140	['6']		40000	4	5000		440	[2]	2	1231002		3	4	200	50	250	5000	2
607	超刻·核心Ⅰ	303	3	290	1011004	2230382	1	[4, 1]	[2, 1]	[302, 101]	3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Li1.png	1	141	['176%']		800000	4	10000		441	[2]	2	1011004		2		200	50	250	500	
608	超刻·核心Ⅱ	303	4	593	1011004	2230382	2	[4, 1]	[2, 2]	[302, 102]	4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Li1.png	2	141	['352%']		1600000	4	10000		441	[2]	2	1011004		2		200	50	250	1000	
609	超刻·核心Ⅲ	303	5	916	1011004	2230382	3	[4, 1]	[3, 2]	[303, 102]	5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Li1.png	3	141	['528%']		2400000	4	10000		441	[2]	2	1011004		2		200	50	250	3000	
610	超刻·核心Ⅳ	303	6	1450	1011004	2230382	4	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Li1.png	4	141	['704%']		4000000	4	10000	1	441	[2]	2	1011004		2	4	200	50	250	5000	2
611	超刻·核心Ⅳ	303	6	1800	1011004	2230382	5	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Li1.png	4	141	['880%']		4000000	4	10000		441	[2]	2	1011004	超源：处于核心-超维空间时火属性伤害提升变为880%	2	4	200	50	250	5000	2
612	超刻·超频一Ⅰ	304	3	290	1011004	2230383	1	[4, 1]	[2, 1]	[702, 101]	3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Li1.png	1	142	['25%']		40000	4	5000		442	[2]	2	1011004		2		200	50	250	500	
613	超刻·超频一Ⅱ	304	4	593	1011004	2230383	2	[4, 1]	[2, 2]	[702, 102]	4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Li1.png	2	142	['50%']		40000	4	5000		442	[2]	2	1011004		2		200	50	250	1000	
614	超刻·超频一Ⅲ	304	5	916	1011004	2230383	3	[4, 1]	[3, 2]	[703, 102]	5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Li1.png	3	142	['75%']		40000	4	5000		442	[2]	2	1011004		2		200	50	250	3000	
615	超刻·超频一Ⅳ	304	6	1450	1011004	2230383	4	[4, 1]	[3, 3]	[703, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Li1.png	4	142	['100%']		40000	4	5000		442	[2]	2	1011004		2	4	200	50	250	5000	2
616	超刻·超频二Ⅰ	305	3	290	1011004	2230384	1	[4, 1]	[2, 1]	[302, 101]	3	10	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Li1.png	1	143	['1']		40000	4	5000		443	[2]	2	1011004		2		200	50	250	500	
617	超刻·超频二Ⅱ	305	4	593	1011004	2230384	2	[4, 1]	[2, 2]	[302, 102]	4	30	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Li1.png	2	143	['2']		40000	4	5000		443	[2]	2	1011004		2		200	50	250	1000	
618	超刻·超频二Ⅲ	305	5	916	1011004	2230384	3	[4, 1]	[3, 2]	[303, 102]	5	200	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Li1.png	3	143	['3']		40000	4	5000		443	[2]	2	1011004		2		200	50	250	3000	
619	超刻·超频二Ⅳ	305	6	1450	1011004	2230384	4	[4, 1]	[3, 3]	[303, 103]	6	400	Assets/Product/Texture/Image/RolePlayer/RoleHeadR4Li1.png	4	143	['4']		40000	4	5000		443	[2]	2	1011004		2	4	200	50	250	5000	2
620	构界突破Ⅰ	103	3	290		2230204	1	[1, 2]	[1, 1]	[101, 401]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip004.png	1	144			40000	1	5000	1	444	[6]	2	2000103		1		200	50	250	500	
621	构界突破Ⅰ	103	3	290		2230204	1	[4, 2]	[1, 1]	[701, 401]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip004.png	1	145			40000	1	5000	1	445	[6]	2	2000103		1		200	50	250	500	
622	构界突破Ⅱ	103	4	593		2230204	2	[4, 2]	[2, 1]	[702, 401]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip004.png	2	145			40000	1	5000	1	445	[6]	2	2000103		1		200	50	250	1000	
623	构界突破Ⅱ	103	4	593		2230204	2	[1, 2]	[2, 1]	[102, 401]	4	30	Assets/Product/Texture/Image/UiInfestorExplore/Equip004.png	2	145			40000	1	5000	1	445	[6]	2	2000103		1		200	50	250	1000	
624	构界突破Ⅲ	103	5	916		2230204	3	[1, 4]	[2, 2]	[102, 702]	5	200	Assets/Product/Texture/Image/UiInfestorExplore/Equip004.png	3	145			40000	4	5000	1	445	[6]	2	2000103		1		200	50	250	3000	
625	构界突破Ⅳ	103	6	1450		2230204	4	[1, 4]	[3, 3]	[103, 703]	6	400	Assets/Product/Texture/Image/UiInfestorExplore/Equip004.png	4	145			40000	4	5000	1	445	[6]	2	2000103		1	4	200	50	250	5000	2
626	意态重启Ⅰ	104	3	290		2230205	1	[1, 2]	[1, 1]	[101, 401]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip032.png	1	146	['150']		40000	1	5000	1	446	[6]	2	2000104		1		200	50	250	500	
627	意态重启Ⅰ	104	3	290		2230205	1	[4, 2]	[1, 1]	[701, 401]	3	10	Assets/Product/Texture/Image/UiInfestorExplore/Equip032.png	1	146	['150']		40000	1	5000	1	446	[6]	2	2000104		1		200	50	250	500	
