Id	Cvs	CvContent
103085	[103085, 203085, 303085, 403085]	"[""Do you need my help with today's battle plan?"", ""Do you need my help with today's battle plan?"", ""Do you need my help with today's battle plan?"", ""Do you need my help with today's battle plan?""]"
103086	[103086, 203086, 303086, 403086]	['Books long ago wrote of an age when all beings lived in harmony. Humans and Constructs—Do you think we will ever see such a day?', 'Books long ago wrote of an age when all beings lived in harmony. Humans and Constructs—Do you think we will ever see such a day?', 'Books long ago wrote of an age when all beings lived in harmony. Humans and Constructs—Do you think we will ever see such a day?', 'Books long ago wrote of an age when all beings lived in harmony. Humans and Constructs—Do you think we will ever see such a day?']
103087	[103087, 203087, 303087, 403087]	['You need not fear the darkness, for I shall be there to lead you forward.', 'You need not fear the darkness, for I shall be there to lead you forward.', 'You need not fear the darkness, for I shall be there to lead you forward.', 'You need not fear the darkness, for I shall be there to lead you forward.']
103088	[103088, 203088, 303088, 403088]	['You need not fear the darkness, for I shall be there to lead you forward.', 'You need not fear the darkness, for I shall be there to lead you forward.', 'You need not fear the darkness, for I shall be there to lead you forward.', 'You need not fear the darkness, for I shall be there to lead you forward.']
103089	[103089, 203089, 303089, 403089]	['You are my light. You dispel the darkness.', 'You are my light. You dispel the darkness.', 'You are my light. You dispel the darkness.', 'You are my light. You dispel the darkness.']
103090	[103090, 203090, 303090, 403090]	['I am so lucky I met you.', 'I am so lucky I met you.', 'I am so lucky I met you.', 'I am so lucky I met you.']
103091	[103091, 203091, 303091, 403091]	['I can lose everything, but not you.', 'I can lose everything, but not you.', 'I can lose everything, but not you.', 'I can lose everything, but not you.']
103092	[103092, 203092, 303092, 403092]	['I could never hate you.', 'I could never hate you.', 'I could never hate you.', 'I could never hate you.']
103093	[103093, 203093, 303093, 403093]	['Everything about you is burned into my memories.', 'Everything about you is burned into my memories.', 'Everything about you is burned into my memories.', 'Everything about you is burned into my memories.']
103095	[103095, 203095, 303095, 403095]	['I can never know too much about you.', 'I can never know too much about you.', 'I can never know too much about you.', 'I can never know too much about you.']
103096	[103096, 203096, 303096, 403096]	"[""I don't know if it's right to be this close to you... but it makes me happy inside..."", ""I don't know if it's right to be this close to you... but it makes me happy inside..."", ""I don't know if it's right to be this close to you... but it makes me happy inside..."", ""I don't know if it's right to be this close to you... but it makes me happy inside...""]"
103098	[103098, 203098, 303098, 403098]	['Nothing wrong with being a bit closer...', 'Nothing wrong with being a bit closer...', 'Nothing wrong with being a bit closer...', 'Nothing wrong with being a bit closer...']
103099	[103099, 203099, 303099, 403099]	['I like you, Commandant...', 'I like you, Commandant...', 'I like you, Commandant...', 'I like you, Commandant...']
103101	[103101, 203101, 303101, 403101]	['Your presence is very reassuring.', 'Your presence is very reassuring.', 'Your presence is very reassuring.', 'Your presence is very reassuring.']
103102	[103102, 203102, 303102, 403102]	['My yearning to touch you grows inside my M.I.N.D...', 'My yearning to touch you grows inside my M.I.N.D...', 'My yearning to touch you grows inside my M.I.N.D...', 'My yearning to touch you grows inside my M.I.N.D...']
103103	[103103, 203103, 303103, 403103]	['Humans like this, right? Is that true for you too?', 'Humans like this, right? Is that true for you too?', 'Humans like this, right? Is that true for you too?', 'Humans like this, right? Is that true for you too?']
103104	[103104, 203104, 303104, 403104]	['These appear to be quite popular, so I made you one.', 'These appear to be quite popular, so I made you one.', 'These appear to be quite popular, so I made you one.', 'These appear to be quite popular, so I made you one.']
103105	[103105, 203105, 303105, 403105]	['I know all about your preferences. You should like this, right?', 'I know all about your preferences. You should like this, right?', 'I know all about your preferences. You should like this, right?', 'I know all about your preferences. You should like this, right?']
103106	[103106, 203106, 303106, 403106]	['This is for you! I want your smile to... never fade...', 'This is for you! I want your smile to... never fade...', 'This is for you! I want your smile to... never fade...', 'This is for you! I want your smile to... never fade...']
103107	[103107, 203107, 303107, 403107]	['Are you still on duty?', 'Are you still on duty?', 'Are you still on duty?', 'Are you still on duty?']
103108	[103108, 203108, 303108, 403108]	['Have you run into trouble?', 'Have you run into trouble?', 'Have you run into trouble?', 'Have you run into trouble?']
103109	[103109, 203109, 303109, 403109]	"[""Please say something... It's making me worry."", ""Please say something... It's making me worry."", ""Please say something... It's making me worry."", ""Please say something... It's making me worry.""]"
103110	[103110, 203110, 303110, 403110]	['Did I displease you in some way?', 'Did I displease you in some way?', 'Did I displease you in some way?', 'Did I displease you in some way?']
103111	[103111, 203111, 303111, 403111]	"[""Don't scare me... You're still there, right?"", ""Don't scare me... You're still there, right?"", ""Don't scare me... You're still there, right?"", ""Don't scare me... You're still there, right?""]"
103112	[103112, 203112, 303112, 403112]	['Please take better care of yourself...', 'Please take better care of yourself...', 'Please take better care of yourself...', 'Please take better care of yourself...']
103113	[103113, 203113, 303113, 403113]	['Extended mind linking can cause harm to your body... Please go and get some rest!', 'Extended mind linking can cause harm to your body... Please go and get some rest!', 'Extended mind linking can cause harm to your body... Please go and get some rest!', 'Extended mind linking can cause harm to your body... Please go and get some rest!']
103114	[103114, 203114, 303114, 403114]	"[""Please don't spend too much time linked. I'll always be here..."", ""Please don't spend too much time linked. I'll always be here..."", ""Please don't spend too much time linked. I'll always be here..."", ""Please don't spend too much time linked. I'll always be here...""]"
103115	[103115, 203115, 303115, 403115]	['Good morning, Commandant.', 'Good morning, Commandant.', 'Good morning, Commandant.', 'Good morning, Commandant.']
103116	[103116, 203116, 303116, 403116]	"[""Let's try our best to recover the Earth today!"", ""Let's try our best to recover the Earth today!"", ""Let's try our best to recover the Earth today!"", ""Let's try our best to recover the Earth today!""]"
103117	[103117, 203117, 303117, 403117]	['Your orders, Commandant.', 'Your orders, Commandant.', 'Your orders, Commandant.', 'Your orders, Commandant.']
103118	[103118, 203118, 303118, 403118]	"[""Oh, you're here!"", ""Oh, you're here!"", ""Oh, you're here!"", ""Oh, you're here!""]"
103119	[103119, 203119, 303119, 403119]	"[""So you're finally back..."", ""So you're finally back..."", ""So you're finally back..."", ""So you're finally back...""]"
103120	[103120, 203120, 303120, 403120]	"[""If you run into trouble, don't try to solve it by yourself. I... We're all here for you..."", ""If you run into trouble, don't try to solve it by yourself. I... We're all here for you..."", ""If you run into trouble, don't try to solve it by yourself. I... We're all here for you..."", ""If you run into trouble, don't try to solve it by yourself. I... We're all here for you...""]"
103121	[103121, 203121, 303121, 403121]	"[""I almost believed you wouldn't come back, like what they said."", ""I almost believed you wouldn't come back, like what they said."", ""I almost believed you wouldn't come back, like what they said."", ""I almost believed you wouldn't come back, like what they said.""]"
103122	[103122, 203122, 303122, 403122]	['I just knew in my heart you would come back. Thank goodness that you did...', 'I just knew in my heart you would come back. Thank goodness that you did...', 'I just knew in my heart you would come back. Thank goodness that you did...', 'I just knew in my heart you would come back. Thank goodness that you did...']
103151	[103151, 203151, 303151, 403151]	"[""I'll protect everyone..."", ""I'll protect everyone..."", ""I'll protect everyone..."", ""I'll protect everyone...""]"
103152	[103152, 203152, 303152, 403152]	['I can do it.', 'I can do it.', 'I can do it.', 'I can do it.']
103153	[103153, 203153, 303153, 403153]	"[""I'll do my best...! Now perish!"", ""I'll do my best...! Now perish!"", ""I'll do my best...! Now perish!"", ""I'll do my best...! Now perish!""]"
103154	[103154, 203154, 303154, 403154]	['May the stars light your path toward the abyss.', 'May the stars light your path toward the abyss.', 'May the stars light your path toward the abyss.', 'May the stars light your path toward the abyss.']
