Id	Name	Description	WorldDesc	BigIcon	Icon	ItemType	Quality	Priority	MaxCount	GridCount	TimelinessType	StartTime	Duration	RecycleRewardId	RecycleByMail	SellForId	SellForCount	RecType	RecTime	RecCount	SuitId	FastTrading	SkipIdParams	SubTypeParams
2210	凛冬狩猎图纸	类型：挂饰。	"""在家具改装时使用,可以将其他家具改装为凛冬狩猎"""	Assets/Product/Texture/Image/IconTools/IconBlueWoodenPendant001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueWoodenPendant001Sp.png	16388	4	10	99999	999						1	10				11			[211301001]
2211	赎罪高台图纸	类型：沙发。	"""在家具改装时使用,可以将其他家具改装为赎罪高台"""	Assets/Product/Texture/Image/IconTools/IconBlueBoss001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueBoss001Sp.png	16388	4	10	99999	999						1	10				1			[211301001]
2212	阁楼笑语图纸	类型：天花板。	"""在家具改装时使用,可以将其他家具改装为阁楼笑语"""	Assets/Product/Texture/Image/IconTools/IconBlueHalloweenCeiling001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueHalloweenCeiling001Sp.png	16388	4	10	99999	999						1	10				12			[211301001]
2213	卜星地砖图纸	类型：地板。	"""在家具改装时使用,可以将其他家具改装为卜星地砖"""	Assets/Product/Texture/Image/IconTools/IconBlueHalloweenFloor001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueHalloweenFloor001Sp.png	16388	4	10	99999	999						1	10				12			[211301001]
2214	卜星帷幕图纸	类型：墙。	"""在家具改装时使用,可以将其他家具改装为卜星帷幕"""	Assets/Product/Texture/Image/IconTools/IconBlueHalloweenWall001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueHalloweenWall001Sp.png	16388	4	10	99999	999						1	10				12			[211301001]
2215	甜蜜柜子图纸	类型：柜子。	"""在家具改装时使用,可以将其他家具改装为甜蜜柜子"""	Assets/Product/Texture/Image/IconTools/IconBlueHalloweenCabinet001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueHalloweenCabinet001Sp.png	16388	4	10	99999	999						1	10				12			[211301001]
2216	卜星圆桌图纸	类型：桌子。	"""在家具改装时使用,可以将其他家具改装为卜星圆桌"""	Assets/Product/Texture/Image/IconTools/IconBlueHalloweenTable001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueHalloweenTable001Sp.png	16388	4	10	99999	999						1	10				12			[211301001]
2217	卜星茶几图纸	类型：矮柜。	"""在家具改装时使用,可以将其他家具改装为卜星茶几"""	Assets/Product/Texture/Image/IconTools/IconBlueHalloweenCabinet002.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueHalloweenCabinet002Sp.png	16388	4	10	99999	999						1	10				12			[211301001]
2218	卜星长沙发图纸	类型：沙发。	"""在家具改装时使用,可以将其他家具改装为卜星长沙发"""	Assets/Product/Texture/Image/IconTools/IconBlueHalloweenSofa001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueHalloweenSofa001Sp.png	16388	4	10	99999	999						1	10				12			[211301001]
2219	卜星软凳图纸	类型：椅子。	"""在家具改装时使用,可以将其他家具改装为卜星软凳"""	Assets/Product/Texture/Image/IconTools/IconBlueHalloweenChair001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueHalloweenChair001Sp.png	16388	4	10	99999	999						1	10				12			[211301001]
2220	薄纱幕帘图纸	类型：床。	"""在家具改装时使用,可以将其他家具改装为薄纱幕帘"""	Assets/Product/Texture/Image/IconTools/IconBlueHalloweenBed001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueHalloweenBed001Sp.png	16388	4	10	99999	999						1	10				12			[211301001]
2221	神秘煮锅图纸	类型：物件。	"""在家具改装时使用,可以将其他家具改装为神秘煮锅"""	Assets/Product/Texture/Image/IconTools/IconBlueHalloweenPan001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueHalloweenPan001Sp.png	16388	4	10	99999	999						1	10				12			[211301001]
2222	神秘纱帐图纸	类型：隔离墙。	"""在家具改装时使用,可以将其他家具改装为神秘纱帐"""	Assets/Product/Texture/Image/IconTools/IconBlueHalloweenCurtain001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueHalloweenCurtain001Sp.png	16388	4	10	99999	999						1	10				12			[211301001]
2223	卜星地毯图纸	类型：物件。	"""在家具改装时使用,可以将其他家具改装为卜星地毯"""	Assets/Product/Texture/Image/IconTools/IconBlueHalloweenCarpet001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueHalloweenCarpet001Sp.png	16388	4	10	99999	999						1	10				12			[211301001]
2224	卜星烛台图纸	类型：物件。	"""在家具改装时使用,可以将其他家具改装为卜星烛台"""	Assets/Product/Texture/Image/IconTools/IconBlueHalloweenCandlestick001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueHalloweenCandlestick001Sp.png	16388	4	10	99999	999						1	10				12			[211301001]
2225	狂欢立牌图纸	类型：物件。	"""在家具改装时使用,可以将其他家具改装为狂欢立牌"""	Assets/Product/Texture/Image/IconTools/IconBlueHalloweenBrand001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueHalloweenBrand001Sp.png	16388	4	10	99999	999						1	10				12			[211301001]
2226	糖彩壁纸图纸	类型：墙。	"""在家具改装时使用,可以将其他家具改装为糖彩壁纸"""	Assets/Product/Texture/Image/IconTools/IconBlueChildrenwall001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueChildrenwall001Sp.png	16388	4	10	99999	999						1	10				13			[211301001]
2227	糖彩地板图纸	类型：地板。	"""在家具改装时使用,可以将其他家具改装为糖彩地板"""	Assets/Product/Texture/Image/IconTools/IconBlueChildrenfloor001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueChildrenfloor001Sp.png	16388	4	10	99999	999						1	10				13			[211301001]
2228	糖彩旗帜图纸	类型：天花板。	"""在家具改装时使用,可以将其他家具改装为糖彩旗帜"""	Assets/Product/Texture/Image/IconTools/IconBlueChildrenCeiling001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueChildrenCeiling001Sp.png	16388	4	10	99999	999						1	10				13			[211301001]
2229	烘焙小铺图纸	类型：柜子。	"""在家具改装时使用,可以将其他家具改装为烘焙小铺"""	Assets/Product/Texture/Image/IconTools/IconBlueChildrenHouse001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueChildrenHouse001Sp.png	16388	4	10	99999	999						1	10				13			[211301001]
2230	慕斯角桌图纸	类型：桌子。	"""在家具改装时使用,可以将其他家具改装为慕斯角桌"""	Assets/Product/Texture/Image/IconTools/IconBlueChildrenTable001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueChildrenTable001Sp.png	16388	4	10	99999	999						1	10				13			[211301001]
2231	马卡龙连凳图纸	类型：沙发。	"""在家具改装时使用,可以将其他家具改装为马卡龙连凳"""	Assets/Product/Texture/Image/IconTools/IconBlueChildrenSofa001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueChildrenSofa001Sp.png	16388	4	10	99999	999						1	10				13			[211301001]
2232	甜梦角鲸图纸	类型：床。	"""在家具改装时使用,可以将其他家具改装为甜梦角鲸"""	Assets/Product/Texture/Image/IconTools/IconBlueChildrenBed001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueChildrenBed001Sp.png	16388	4	10	99999	999						1	10				13			[211301001]
2233	甜梦放映机图纸	类型：物件。	"""在家具改装时使用,可以将其他家具改装为甜梦放映机"""	Assets/Product/Texture/Image/IconTools/IconBlueChildrencamera001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueChildrencamera001Sp.png	16388	4	10	99999	999						1	10				13			[211301001]
2234	波奇隔断图纸	类型：隔离墙。	"""在家具改装时使用,可以将其他家具改装为波奇隔断"""	Assets/Product/Texture/Image/IconTools/IconBlueChildrenRailing001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueChildrenRailing001Sp.png	16388	4	10	99999	999						1	10				13			[211301001]
2235	糖彩盆栽图纸	类型：物件。	"""在家具改装时使用,可以将其他家具改装为糖彩盆栽"""	Assets/Product/Texture/Image/IconTools/IconBlueChildrenpotting001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueChildrenpotting001Sp.png	16388	4	10	99999	999						1	10				13			[211301001]
2236	彩奇黑巧图纸	类型：物件。	"""在家具改装时使用,可以将其他家具改装为彩奇黑巧"""	Assets/Product/Texture/Image/IconTools/IconBlueChildrenFan001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueChildrenFan001Sp.png	16388	4	10	99999	999						1	10				13			[211301001]
2237	甜蜜制造图纸	类型：物件。	"""在家具改装时使用,可以将其他家具改装为甜蜜制造"""	Assets/Product/Texture/Image/IconTools/IconBlueChildrenSlide001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueChildrenSlide001Sp.png	16388	4	10	99999	999						1	10				13			[211301001]
2238	旋转彩圈图纸	类型：物件。	"""在家具改装时使用,可以将其他家具改装为旋转彩圈"""	Assets/Product/Texture/Image/IconTools/IconBlueChildrenDragee001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueChildrenDragee001Sp.png	16388	4	10	99999	999						1	10				13			[211301001]
2239	甜梦水晶图纸	类型：物件。	"""在家具改装时使用,可以将其他家具改装为甜梦水晶"""	Assets/Product/Texture/Image/IconTools/IconBlueChildrensphere001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueChildrensphere001Sp.png	16388	4	10	99999	999						1	10				13			[211301001]
2240	糖彩橱窗图纸	类型：挂饰。	"""在家具改装时使用,可以将其他家具改装为糖彩橱窗"""	Assets/Product/Texture/Image/IconTools/IconBlueChildrenWindow001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueChildrenWindow001Sp.png	16388	4	10	99999	999						1	10				13			[211301001]
2241	糖彩镖盘图纸	类型：挂饰。	"""在家具改装时使用,可以将其他家具改装为糖彩镖盘"""	Assets/Product/Texture/Image/IconTools/IconBlueChildrenDartboard001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueChildrenDartboard001Sp.png	16388	4	10	99999	999						1	10				13			[211301001]
2242	马卡龙凳(绿)图纸	类型：椅子。	"""在家具改装时使用,可以将其他家具改装为马卡龙软凳(绿)"""	Assets/Product/Texture/Image/IconTools/IconBlueChildrenSofa003.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueChildrenSofa003Sp.png	16388	4	10	99999	999						1	10				13			[211301001]
2243	马卡龙凳(紫)图纸	类型：椅子。	"""在家具改装时使用,可以将其他家具改装为马卡龙软凳(紫)"""	Assets/Product/Texture/Image/IconTools/IconBlueChildrenSofa002.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueChildrenSofa002Sp.png	16388	4	10	99999	999						1	10				13			[211301001]
2244	马卡龙凳(黄)图纸	类型：椅子。	"""在家具改装时使用,可以将其他家具改装为马卡龙软凳(黄)"""	Assets/Product/Texture/Image/IconTools/IconBlueChildrenSofa004.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueChildrenSofa004Sp.png	16388	4	10	99999	999						1	10				13			[211301001]
2245	戏园幕墙图纸	类型：墙。	"""在家具改装时使用,可以将其他家具改装为戏园幕墙"""	Assets/Product/Texture/Image/IconTools/IconBlueTheaterWall001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueTheaterWall001Sp.png	16388	4	10	99999	999						1	10				14			[211301001]
2246	戏园地毯图纸	类型：地板。	"""在家具改装时使用,可以将其他家具改装为戏园地毯"""	Assets/Product/Texture/Image/IconTools/IconBlueTheaterFloor001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueTheaterFloor001Sp.png	16388	4	10	99999	999						1	10				14			[211301001]
2247	垂伞横梁图纸	类型：天花板。	"""在家具改装时使用,可以将其他家具改装为垂伞横梁"""	Assets/Product/Texture/Image/IconTools/IconBlueTheaterCeiling001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueTheaterCeiling001Sp.png	16388	4	10	99999	999						1	10				14			[211301001]
2248	戏园寝榻图纸	类型：床。	"""在家具改装时使用,可以将其他家具改装为戏园寝榻"""	Assets/Product/Texture/Image/IconTools/IconBlueTheaterBed001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueTheaterBed001Sp.png	16388	4	10	99999	999						1	10				14			[211301001]
2249	席地明灯图纸	类型：物件。	"""在家具改装时使用,可以将其他家具改装为席地明灯"""	Assets/Product/Texture/Image/IconTools/IconBlueTheaterLamp001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueTheaterLamp001Sp.png	16388	4	10	99999	999						1	10				14			[211301001]
2250	竹香屏风图纸	类型：隔离墙。	"""在家具改装时使用,可以将其他家具改装为竹香屏风"""	Assets/Product/Texture/Image/IconTools/IconBlueTheaterScreen001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueTheaterScreen001Sp.png	16388	4	10	99999	999						1	10				14			[211301001]
2251	戏园立灯图纸	类型：物件。	"""在家具改装时使用,可以将其他家具改装为戏园立灯"""	Assets/Product/Texture/Image/IconTools/IconBlueTheaterLamp002.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueTheaterLamp002Sp.png	16388	4	10	99999	999						1	10				14			[211301001]
2252	戏园惊鼓图纸	类型：物件。	"""在家具改装时使用,可以将其他家具改装为戏园惊鼓"""	Assets/Product/Texture/Image/IconTools/IconBlueTheaterDrum001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueTheaterDrum001Sp.png	16388	4	10	99999	999						1	10				14			[211301001]
2253	青曲戏台图纸	类型：物件。	"""在家具改装时使用,可以将其他家具改装为青曲戏台"""	Assets/Product/Texture/Image/IconTools/IconBlueTheaterStage001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueTheaterStage001Sp.png	16388	4	10	99999	999						1	10				14			[211301001]
2254	仙云饰架图纸	类型：物件。	"""在家具改装时使用,可以将其他家具改装为仙云饰架"""	Assets/Product/Texture/Image/IconTools/IconBlueTheaterCabinet002.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueTheaterCabinet002Sp.png	16388	4	10	99999	999						1	10				14			[211301001]
2255	踏雪寻梅图纸	类型：挂饰。	"""在家具改装时使用,可以将其他家具改装为踏雪寻梅"""	Assets/Product/Texture/Image/IconTools/IconBlueTheaterDraw001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueTheaterDraw001Sp.png	16388	4	10	99999	999						1	10				14			[211301001]
2256	戏园书柜图纸	类型：柜子。	"""在家具改装时使用,可以将其他家具改装为戏园书柜"""	Assets/Product/Texture/Image/IconTools/IconBlueTheaterCabinet001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueTheaterCabinet001Sp.png	16388	4	10	99999	999						1	10				14			[211301001]
2257	戏园糙窗图纸	类型：挂饰。	"""在家具改装时使用,可以将其他家具改装为戏园糙窗"""	Assets/Product/Texture/Image/IconTools/IconBlueTheaterWindow001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueTheaterWindow001Sp.png	16388	4	10	99999	999						1	10				14			[211301001]
2258	戏园卧椅图纸	类型：沙发。	"""在家具改装时使用,可以将其他家具改装为戏园卧椅"""	Assets/Product/Texture/Image/IconTools/IconBlueTheaterSofa001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueTheaterSofa001Sp.png	16388	4	10	99999	999						1	10				14			[211301001]
2259	戏园板凳图纸	类型：板凳。	"""在家具改装时使用,可以将其他家具改装为戏园板凳"""	Assets/Product/Texture/Image/IconTools/IconBlueTheaterChair001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueTheaterChair001Sp.png	16388	4	10	99999	999						1	10				14			[211301001]
2260	书台案牍图纸	类型：桌子。	"""在家具改装时使用,可以将其他家具改装为书台案牍"""	Assets/Product/Texture/Image/IconTools/IconBlueTheaterTable001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueTheaterTable001Sp.png	16388	4	10	99999	999						1	10				14			[211301001]
2261	原木方格图纸	类型：地板。	"""在家具改装时使用,可以将其他家具改装为原木方格"""	Assets/Product/Texture/Image/IconTools/IconBlueForestFloor001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueForestFloor001Sp.png	16388	4	10	99999	999						1	10				15			[211301001]
2262	幽深石堡图纸	类型：墙。	"""在家具改装时使用,可以将其他家具改装为幽深石堡"""	Assets/Product/Texture/Image/IconTools/IconBlueForestWall001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueForestWall001Sp.png	16388	4	10	99999	999						1	10				15			[211301001]
2263	天光穹顶图纸	类型：天花板。	"""在家具改装时使用,可以将其他家具改装为天光穹顶"""	Assets/Product/Texture/Image/IconTools/IconBlueForestCeiling001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueForestCeiling001Sp.png	16388	4	10	99999	999						1	10				15			[211301001]
2264	绿植摇椅图纸	类型：沙发。	"""在家具改装时使用,可以将其他家具改装为绿植摇椅"""	Assets/Product/Texture/Image/IconTools/IconBlueForestSofa001.png	Assets/Product/Texture/Image/IconToolsSp/IconBlueForestSofa001Sp.png	16388	4	10	99999	999						1	10				15			[211301001]
