Id	Key	Text
20096013	WorldBossAttributeStageNotFinish	前置关卡未完成
20096014	WorldBossBossUnlockFinishedStageNotEnough	当前关卡未完成
20096015	WorldBossChallengeCountNotEnough	boss关卡未解锁
20096016	WorldBossActionPointNotEnough	挑战次数不足
20096017	WorldBossPreFightRobotIdsIsNull	行动点不足
20096018	WorldBossCardIdCountNotEqualRobotIdCount	机器人信息错误
20096019	WorldBossRobotIdNotUnlock	出战队伍信息错误
20096020	WorldBossFightCharacterIdRepeat	机器人未解锁
20096021	WorldBossAttributeAreaNotFinished	出战角色重复
20096022	WorldBossAttributeAreaRewardAlreadyGet	该区域未完成
20096023	WorldBossAttributeAreaNotContainStageId	区域奖励已领取
20096024	WorldBossAttributeStageNotHaveFinishReward	该区域不包含此关卡
20096025	WorldBossAttributeStageFinishRewardAlreadyGet	该关卡没有奖励
20096026	WorldBossBossPhasesRewardIdsNotContainsPhasesId	该关卡奖励已领取
20096027	WorldBossBossPhasesRewardHpPercentNotEnough	进度id不存在
20096028	WorldBossBossPhasesRewardAlreadyGet	boss血量进度不够
20096029	WorldBossShopIdAlreadyBuy	进度奖励已领取
20097001	PuzzleActivityInvalidId	商品已购买
20097002	PuzzleActivityInvalidPieceId	
20097003	PuzzleActivityPieceAlreadyFilped	
20097004	PuzzleActivityRewardFailedPieceNotEnough	
20098001	ClickClearCanNotFindActivityData	活动未开放
20098002	ClickClearCanNotFindStageConfig	找不到关卡信息
20098003	ClickClearStageLock	未达到解锁条件
20098004	ClickClearNotBestRecord	不是最佳记录时间
20098005	ClickClearRewardAlreadyGot	领取奖励失败，您已经领取过了
20098006	ClickClearNotPass	尚未完成对应难度
20098007	ClickClearTimeOut	记录已超时
20099001	ExpeditionNoRefreshTimes	已经没有刷新次数，请等刷新次数恢复
20099002	ExpeditionExceedingRecruitTimes	每次只能招募1名成员，请刷新后再招募
20099003	ExpeditionExceedingMaxMemberNum	队伍成员人数已满，解雇1名成员后可再招募
20099004	ExpeditionDailyLikeLimited	今日无法再次点赞
20099005	ExpeditionCannotFindChapterConfig	找不到章节信息
20099006	ExpeditionCannotFindDifficultyConfig	20099006打不到关卡难度配置
20099007	ExpeditionCannotFindStageConfig	找不到关卡信息
20099008	ExpeditionRefreshException	刷新异常
20099009	ExpeditionCannotFindCharacterConfig	找不到角色信息
20099010	ExpeditionCharacterLevelWrong	角色等级错误
20099011	ExpeditionCommentTooLong	留言信息过长
20099012	ExpeditionNotOpen	活动未开启
20099013	ExpeditionHadCommented	已经发送过留言
20099014	ExpeditionCannotFindCommand	找不到留言信息
20099015	ExpeditionChapterRewardIsGot	领取奖励失败，您已经领取过了
20099016	ExpeditionChapterIsNotPassed	请先通关
20099017	ExpeditionCanNotFindCharacterConfig	找不到章节配置
20099018	ExpeditionCanNotFindBaseCharacterConfig	找不到基础角色配置
20099019	ExpeditionCanNotFindDrawPrConfig	找不到招募概率配置
20099020	ExpeditionCanNotFindDrawStarConfig	找不到招募星级配置
20099021	ExpeditionCanNotFindChapterRewardConfig	找不到章节奖励配置
20099022	ExpeditionActivityIsEnd	活动已结束
20099023	ExpeditionActivityIsReset	活动已重置
20099024	ExpeditionPreLayerNotPass	20099024请先通关前置层数
20099025	ExpeditionStageDoNotNeedReset	20099025关卡无需重置
20099026	ExpeditionChapterDoNotNeedReset	当前并无内容需要重置
20099027	ExpeditionSelectDefaultTeamFirst	20099027请先选定预设队伍
20099028	ExpeditionDefaultTeamIdDoNotExist	20099028预设队伍不存在
20099029	ExpeditionCanNotSelectDefaultTeamRepeatedly	20099029不能重复选择预设队伍
20099030	ExpeditionCanNotFireDefaultTeamCharacter	20099030不能解雇预设队伍成员
20099031	ExpeditionCannotFindTierConfig	20099031打不到关卡层级配置
20099032	ExpeditionCannotFindCharacterConfigByBaseId	20099032找不到对应基础id的角色配置
20099033	ExpeditionCannotFindCharacterConfigByRank	20099033找不到对应星级的角色配置
20099034	ExpeditionCharacterHadBeenUsedInSameLayer	20099034角色已在同层的其他关卡中使用
20099035	ExpeditionPreStageNotPass	20099035前置关卡限制未达成
20099036	ExpeditionChapterNotOpen	20099036章节时间未开启
20100001	RpgNotOpen	活动未开放
20100002	RpgCanNotFindCharacter	找不到角色数据
20100003	RpgTalentPosHadActivated	该专精天赋已激活
20100004	RpgCanNotFindTalentConfig	找不到专精天赋
20100005	RpgTalentPointsNotEnough	专精点不足
20100006	RpgSameCharacter	存在相同的角色
20100007	RpgFightParamsError	活动参数错误
20100008	RpgTalentDoNotNeedReset	当前无需重置
20100009	RpgTalentIsNotForThisCharacter	不是当前角色的专精天赋
20100010	RpgCanNotFindCharacterTalentLayer	找不到角色天赋层配置
20100011	RpgCanNotFindTalentLayer	找不到专精配置
20100012	RpgPreTalentLayerDoNotActivated	请先激活上一层专精天赋
20100013	RpgCanNotFindDailyReward	找不到每日奖励配置
20100014	RpgHadGetDailyReward	今天已领取过每日奖励
20100015	RpgTalentPosNotActivated	专精天赋未激活
20100016	RpgMustResetNextLayerTalent	请先重置下一层天赋或所有天赋
20100017	RpgCanNotFindTalentLayerTemplate	找不到天赋层配置
20100018	RpgTalentNeedTeamLevelNotEnough	队伍等级不足
20100019	RpgTalentNotFindTalentType	目标天赋不存在
20100020	RpgTalentNotResetNotUseTalentType	专精天赋对应天赋类型错误
20100021	RpgTalentActivateNotCurLayer	无法激活非当前专精页的天赋
20100022	RpgActivityNotFind	20100022活动配置不存在
20100023	RpgStageIdNotFind	20100023关卡配置不存在
20101001	BackgroundChoseSameScene	
20101002	BackgroundIsLock	
20102001	DragPuzzleActivityInvalidId	无效的活动ID
20102002	DragPuzzleActivityInvalidPuzzleId	无效的拼图ID
20102003	DragPuzzleActivityInvalidPieceId	无效的碎片ID
20102004	DragPuzzleActivityNoPieceCanBeExchanged	无可兑换碎片
20102005	DragPuzzleActivityInvalidTargetIdx	无效的目标位置
20102006	DragPuzzleActivityPieceIdxIsCorrect	该碎片已在正确位置
20102007	DragPuzzleActivityPieceIdxEqualsTargetIdx	碎片未移动
20102008	DragPuzzleActivityCantSwapOnBoardPiece	无法交换未在拼图上的碎片
20102009	DragPuzzleActivityInvalidRewardIdx	无效的奖励索引
20102010	DragPuzzleActivityInvalidRewardIdxIsGot	该奖励已领取
20102011	DragPuzzleActivityCorrectPieceNotEnoughForReward	未达到奖励所需要求
20102012	DragPuzzleActivityExchangePieceRandIdExisted	兑换失败，请重试
20102013	DragPuzzleActivityPasswordAlreadyCorrect	
20102014	DragPuzzleActivityPuzzleStatusError	
20102015	DragPuzzleActivityPuzzlePasswordFormatError	
20102016	DragPuzzleActivityPuzzlePasswordOutRange	
20103001	MaintainerActionWrongCard	不存在的巡逻计划
20103002	MaintainerActionCardPoolError	巡逻计划池异常
20103003	MaintainerActionBoxFinish	本周支援已饱和
20103004	MaintainerActionNodeEventValueError	区域数据异常
20103005	MaintainerActionDailyActionPointLimit	每日行动次数已达上限
20103006	MaintainerActionCurrentNodeException	当前所处区域异常
20103007	MaintainerActionNodeTypeIsNotFight	当前所处区域不是战斗任务区，不能挑战关卡
20103008	MaintainerActionStageIdError	关卡id错误
20103009	MaintainerActionFightFinish	战斗任务已完成
20103010	MaintainerActionNodeNotTriggered	区域事件未触发，无法移动
20103011	MaintainerActionNodeIsTriggered	区域事件已被触发了
20103012	MaintainerActionNotOpen	功能未开放
20103013	MaintainerActionHadReset	活动已经重置
20103014	MaintainerActionCanNotFindFightNode	找不到战斗任务
20103015	MaintainerActionFightNodeException	战斗任务异常
20103016	MaintainerActionExplorationIsComplete	未知区域已探索完毕
20103017	MaintainerActionWarehouseFinish	废弃仓库已完成
20104001	TrpgTargetLinkIdExit	目标链不存在
20104002	TrpgFuncNotOpen	功能未开启
20104003	TrpgTimeNotOpen	该区域未开放
20104004	TrpgTargetCfgNotExist	目标配置不存在
20104005	TrpgTargetIsFinished	目标已经完成
20104006	TrpgPreTargetNotFinished	前置目标未完成
20104007	TrpgFuncCfgNotExist	功能事件配置不存在
20104008	TrpgFuncIdNotNeedSave	该功能事件不需要完成
20104009	TrpgFuncIdNotInGroup	功能事件id不在分组中
20104010	TrpgFuncGroupPreFuncNotFinish	前置功能事件未完成
20104011	TrpgFuncIsFinished	功能事件已完成
20104012	TrpgFuncStageNotFinish	功能事件关卡未完成
20104013	TrpgFuncExamineNotFinish	功能事件检定未完成
20104014	TrpgCharacterNotOwner	未拥有该探索员
20104015	TrpgCharacterCfgNotExist	探索员配置不存在
20104016	TrpgTalentCfgNotExit	天赋不存在
20104017	TrpgTalentAlreadyActivate	该天赋已激活
20104018	TrpgTalentPreIdNotActivate	前置天赋未激活
20104019	TrpgTalentPointNoEnough	天赋点不够
20104020	TrpgCharacterTalentsIsEmpty	没有激活的天赋
20104021	TrpgMazeIdNotExist	迷宫id错误
20104022	TrpgMazeInstNotExist	迷宫数据不存在
20104023	TrpgLayerIdNotInCurrentMaze	当前迷宫不存在该层数
20104024	TrpgLayerCfgNotExist	层数配置不存在
20104025	TrpgMapCfgNotExist	地图配置不存在
20104026	TrpgSelectLayerIdIsError	选择层数错误
20104027	TrpgSelectNodeIdIsError	选择节点错误
20104028	TrpgSelectPosNodeIdNotExist	选择节点不存在
20104029	TrpgSelectPosIndexNotExist	选择索引位置不存在
20104030	TrpgSelectCardCfgNotExist	卡牌配置不存在
20104031	TrpgSelectPosIndexIsCross	选择索引位置超出
20104032	TrpgSelectCardCanNotGiveUp	当前卡牌不能放弃
20104033	TrpgLevelNotEnough	探索等级不够
20104034	TrpgBlockCardCanNotSelect	不能选择阻挡牌
20104035	TrpgItemCfgNotExist	物品配置不存在
20104036	TrpgUseItemCountError	物品使用数量错误
20104037	TrpgUseItemCountNotEnough	物品数量不够
20104038	TrpgItemCanNotUse	该物品不能使用
20104039	TrpgExamineIdError	检定id错误
20104040	TrpgExamineActionIdError	检定行为id错误
20104041	TrpgEnduranceNotEnough	检定耐力值不够
20104042	TrpgExamineInstNotExist	检定数据不存在
20104043	TrpgExamineReachMaxRound	检定已达最大轮
20104044	TrpgExamineCurRoundNotFinish	当前轮未完成
20104045	TrpgExamineIdIsError	检定id错误
20104046	TrpgExamineAttributeIdNotExist	检定属性id不存在
20104047	TrpgExamineRoundError	检定伦次错误
20104048	TrpgExamineCharacterAlreadyExamine	该角色已检定
20104049	TrpgExamineUseItemNotExist	检定物品不存在
20104050	TrpgExamineUseItemEffectError	检定物品使用错误
20104051	TrpgExamineUseItemAttributeError	检定物品属性错误
20104052	TrpgExamineCharacterNotHaveScore	角色没有检定
20104053	TrpgShopIdIsError	商店id错误
20104054	TrpgShopItemIdIsError	商店物品id错误
20104055	TrpgShopItemCfgNotExist	商店物品配置不存在
20104056	TrpgShopItemBuyCountNotEnough	物品购买次数不足
20104057	TrpgMemoirIdIsError	回忆id错误
20104058	TrpgMemoirIdAlreadyUnlock	回忆已解锁
20104059	TrpgMemoirUnlockItemNotEnough	解锁物品不够
20104060	TrpgRewardIdIsError	奖励id错误
20104061	TrpgRewardIdAlreadyGet	奖励已领取
20104062	TrpgBossNotInOpenTime	boss不在开启时间
20104063	TrpgBossPhasesRewardIdIsError	进度奖励错误
20104064	TrpgBossPhasesRewardIdAlreadyGet	该进度奖励已领取
20104065	TrpgBossPercentNotEnough	boss血量不够
20104066	TrpgBossCfgNotExist	boss配置不存在
20104067	TrpgBossChallengeCountNotEnough	boss挑战次数不够
20104068	TrpgPageStatusNotChange	页面切换状态未改变
20104069	TrpgConditionNotPass	条件未满足
20104070	TrpgSecondMainStageNotExist	关卡不存在
20104071	TrpgExamineCurCardsTypeIsNotExamine	20104071当前未选择检定牌
20104072	TrpgExamineIdNotMatchWithCard	20104072请求ID与当前牌的检定ID不匹配
20105001	NieRActivityIsNotOpen	活动未开放
20105002	NieRRepeatedCharacter	重复的战斗角色
20105003	NieRFightNpcIsNullOrEmpty	必须上阵至少一个角色
20105004	NieRCanNotFindCharacterConfig	找不到角色配置
20105005	NieRCanNotFindCharacterLevelConfig	找不到角色等级配置
20105006	NieRCanNotFindCharacter	找不到角色数据
20105007	NieRWrongFightCharacter	错误的战斗角色
20105008	NieRCharacterDoNotHasFashion	角色未拥有该涂装
20105009	NieRCharacterIsLocked	角色未解锁
20105010	NieRWrongItemType	错误的道具类型
20105011	NieRFightResultIsNull	战斗结果为空
20105012	NieRCanNotFindChapterConfig	找不到章节配置
20105013	NieRChapterNotInTime	章节未开放
20105014	NieRCanNotFindRepeatableStageConfig	找不到关卡配置
20105015	NieRCanNotFindRepeatableStageStarConfig	找不到关卡星级配置
20105016	NieRCanNotFindExStageConfig	找不到关卡配置
20105017	NieRCanNotFindBossData	找不到Boss数据
20105018	NieRCanNotFindActivityConfig	找不到活动配置
20105019	NieRCanNotFindSupportConfig	找不到辅助机配置
20105020	NieRCanNotFindSupportSkillConfig	找不到辅助机技能配置
20105021	NieRCanNotFindSupportLevelConfig	找不到辅助机等级配置
20105022	NieRCanNotFindSupportSkillLevelConfig	找不到辅助机技能等级配置
20105023	NieRCanNotFindSkillData	找不到技能数据
20105024	NieRCanNotFindSupportData	找不到辅助机数据
20105025	NieRSupportSkillMaxLevel	技能已满级
20105026	NieRActivityIsEnd	活动已结束
20105027	NieRActivityIsReset	活动已重置
20105028	NieRCanNotFindEasterEggMessageConfig	找不到留言配置
20105029	NieREasterEggAgeWrong	留言年龄错误
20105030	NieRCanNotFindEasterEggLabelConfig	找不到留言标签配置
20105031	NieREasterEggNotOpen	彩蛋未开放
20105032	NieREasterEggStageNotPass	关卡尚未通关
20105033	NieREasterEggHadFinished	已经完成
20105034	NieREasterEggWrongFightCharacter	错误的战斗角色
20106001	MentorServiceUnavailable	指导系统不可用
20106002	MentorNotExit	对方未发布教官宣言
20106003	StudentNotExit	学员不存在
20106004	StudentNotPublish	对方没有发布学员宣言
20106005	MentorStudentFull	对方学员已满，无法建立协作关系
20106006	MentorStudentApplyFull	该教官的申请已满员
20106007	MentorApplyCd	申请冷却中
20106008	MentorAckApplyNotApply	该学员不在申请列表里
20106009	MentorAckApplyReachCapacity	已招募满学员无法再招募更多学员
20106010	MentorAckApplyStudentLevelError	该学员等级不符合条件
20106011	MentorApplyFriendFailedIsNotRepeatApply	申请学员失败，不能重复申请
20106012	MentorApplyListFull	对方待申请列表已满
20106013	MentorAcceptFriendFailedApplyIsNotExist	失败！该玩家不存在或已成为您的学员！
20106014	MentorStudentDataError	学员信息错误
20106015	MentorCannotApplyIsNotMentor	不是教官身份
20106016	MentorCannotApplyToMyself	不能向自己申请
20106017	MentorYourStudentFull	学员已满，无法建立协作关系
20106018	MentorIsYourStudentAlready	对方已成为你的学员
20106019	MentorOnlyStudentCanAgreeTeacher	只有学员才能同意教官的申请
20106020	MentorNotSendAnnouncement	你还没有发布宣言
20106021	MentorCannotSendAnnouncement	你没有权限发布宣言
20106022	MentorNoAuthority	你没有权限
20106023	MentorManagerApplyFailedIsRefused	申请失败，你已被拒绝
20106024	MentorManagerApplyFriendFailedIsDeleted	申请失败，你已被删除
20106025	MentorManagerRecommendFriendFailedRecommendCoolDownTime	刷新推荐列表过于频繁，请1分钟后再试
20106026	MentorDailyApplyCountTooMuch	今天申请次数过多
20106027	MentorManagerSearchFriendFailedRecommendCoolDownTime	搜索操作过于频繁，请稍后再试
20106028	MentorAddMemberMongoDbError	已成为学员无法再接受其他教官的招募
20106029	MentorTickMemberMongoDbError	剔除玩家数据库错误
