Id	MaxCount	Width	Height	Name	Icon	SmallIcon	Quality	Model	Desc	TypeId	LocateType	IsObstacle	SuitId	GainType	InitAttr	CreateTime	RandomGroupId	InteractRange	InteractWeight	InteractPos	InteractName	ReturnId	PicId	PicNum	MoneyNum	IlluminationSO	PointLight	BehaviorType	AttractBehaviorType	AnimationId	AttrTagY	FunitureBehaviorType	PutOnWidgetHight	HasBehavior	PosChangeType	PutNumType	IsDefaultLocked	PetId	ShowTimeStr
8970007		3	3	教室课椅	Assets/Product/Texture/Image/IconTools/IconDormSummerChair001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSummerChair001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Summer/SummerChair001/SummerChair001.prefab	可以拼成临时床的椅子。校园祭快要到了，要抓紧所有的时间来筹备，累了就在椅子上睡一会吧。	25008	1	1	19	2		1800	1	2		1			2327	1	2			['CHAIR']	['GOCHAIR']	1	1.0								
8970008		3	3	教室课桌	Assets/Product/Texture/Image/IconTools/IconDormSummerDesks001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSummerDesks001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Summer/SummerDesks001/SummerDesks001.prefab	结实耐用的课桌。在木制的课桌上留下了无数岁月的痕迹。	25007	1	1	19	2		1800	1						2328	1	2					1	1.0								
8970009		3	3	实木地板	Assets/Product/Texture/Image/IconTools/IconDormSummerFloor.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayPosters001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Summer/SummerFloor/SummerFloor.prefab	漂亮的实木地板。在上面跑跑跳跳都完全没有问题。	25001			19	2		1800	1						2329	1	2					1	1.0								
8970010		7	3	光荣劳动	Assets/Product/Texture/Image/IconTools/IconDormSummerLocker001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSummerLocker001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Summer/SummerLocker001/SummerLocker001.prefab	收纳清洁用具的置物柜。劳动是光荣的，就算是不起眼的清洁工作也是必不可少的。	25006	1	1	19	2		1800	1	2		1			2330	1	2			['CABINET']	['GOCABINET']	1	1.0								
8970011		3	3	扣篮高手	Assets/Product/Texture/Image/IconTools/IconDormSummerRebounds001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSummerRebounds001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Summer/SummerRebounds001/SummerRebounds001.prefab	简单的立式篮球架。零秒起跳，出手，目光聚焦，漂亮的抛物线，“咻”，哨声，比赛结束。	25011	1	1	19	2		1800	1						2331	1	2					1	1.0								
8970012		24	5	最后冲刺	Assets/Product/Texture/Image/IconTools/IconDormSummerRunway001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSummerRunway001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Summer/SummerRunway001/SummerRunway001.prefab	长直的塑胶跑道。不要留有遗憾，在人生的赛道上全力冲刺吧。	25011	1	1	19	2		1800	1						2332	1	2					1	1.0								
8970013		5	3	逆转时刻	Assets/Product/Texture/Image/IconTools/IconDormSummerScorecard001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSummerScorecard001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Summer/SummerScorecard001/SummerScorecard001.prefab	写着悬殊分数的立式计分板。虽然比分悬殊，但是只要比赛还没结束，就还有逆转的机会！	25011	1	1	19	2		1800	1						2333	1	2					1	1.0								
8970014		7	3	零食满载	Assets/Product/Texture/Image/IconTools/IconDormSummerSnacktable.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSummerSnacktableSp.png	4	Assets/Product/Scene/SuShe/Furniture/Summer/SummerSnacktable/SummerSnacktable.prefab	摆满零食和饮料的小桌。激烈的运动让肚子都饿了，这个时候就来一点零食吧。	25007	1	1	19	2		1800	1						2334	1	2					1	1.0								
8970015		19	5	夏祭舞台	Assets/Product/Texture/Image/IconTools/IconDormSummerStage001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSummerStage001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Summer/SummerStage001/SummerStage001.prefab	充满了夏日氛围的舞台。这个漂亮的舞台是大家一起装饰组装起来的，来拍照留念吧。	25011	1	1	19	2		1800	1						2335	1	2					1	1.0								
8970016		3	3	跳马沙发	Assets/Product/Texture/Image/IconTools/IconDormSummervaultinghorse001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayPosters001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Summer/Summervaultinghorse001/Summervaultinghorse001.prefab	跳马样式的沙发。平时用来跳高使用的跳马，但是累了的时候也能用来坐着休息。	25004	1	1	19	2		1800	1	2		1			2336	1	2			['SIT']	['GOSOFA']	1	1.0								
8970017				缤纷墙纸	Assets/Product/Texture/Image/IconTools/IconDormSummerWall001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMayPosters001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Summer/SummerWall001/SummerWall001.prefab	色彩缤纷的墙纸。为平时纯白的课室墙壁贴上色彩缤纷的墙纸，可不能随便弄脏哦。	25002			19	2		1800	1						2337	1	2					1	1.0								
8970018		3	3	水分补给	Assets/Product/Texture/Image/IconTools/IconDormSummerWater001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSummerWater001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Summer/SummerWater001/SummerWater001.prefab	补充水分用的饮水机。剧烈运动之后来一杯温水，别喝饮料了。	25011	1	1	19	2		1800	1						2338	1	2					1	1.0								
8970019		13	5	耀眼阳光	Assets/Product/Texture/Image/IconTools/IconDormSummerWindow001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSummerWindow001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Summer/SummerWindow001/SummerWindow001.prefab	透光度很高的玻璃窗户。夏天的阳光实在是太刺眼了，但沐浴在阳光里，有种舒畅的感觉。	25012	2		19	2		1800	1						2339	1	2					1	1.0								
8980001		9	5	银汉迢渡	Assets/Product/Texture/Image/IconTools/IconDormMagpieBridge001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMagpieBridge001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Magpie/MagpieBridge001/MagpieBridge001.prefab	画着喜鹊模样的桥，传说它能跨越过16.4光年的银河……当然，实物不会超过16.4米。	25011	1	1	20	2		1800	1	2		1			2340	1	2			['VALENTINE']	['GOVALENTINE']	1	1.0								
8980002				弄巧纤云	Assets/Product/Texture/Image/IconTools/IconDormMagpieCeiling001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMagpieCeiling001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Magpie/MagpieCeiling001/MagpieCeiling001.prefab	绘着云状图腾的房梁，清风吹拂过时，好似能看到纤薄的细云在徐徐变幻。	25003			20	2		1800	1						2341	1	2					1	1.0								
8980003		3	1	玉露缘照	Assets/Product/Texture/Image/IconTools/IconDormMagpieLantern001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMagpieLantern001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Magpie/MagpieLantern001/MagpieLantern001.prefab	闪着朦胧光华的立灯，愿这灯光能为人照亮缘分之路。	25011	1	1	20	2		1800	1						2342	1	2					1	1.0								
8980004		6	6	金风鹊窗	Assets/Product/Texture/Image/IconTools/IconDormMagpieWindow001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMagpieWindow001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Magpie/MagpieWindow001/MagpieWindow001.prefab	绘有喜鹊模样的纸窗，靠近聆听仿佛能听到晚风吹过，鹊鸟轻鸣的声音。	25012	2		20	2		1800	1						2343	1	2					1	1.0								
8980005		3	3	莲蓉月饼凳	Assets/Product/Texture/Image/IconTools/IconDormMooncake001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMooncake001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Magpie/Mooncake001/Mooncake001.prefab	莲蓉月饼切件形状的凳子，坐在上面会令人莫名想吃一些甜甜的东西。	25009	1	1	20	2		1800	1	2		1			2344	1	2			['CHAIR']	['GOCHAIR']	1	1.0								
8980006		3	3	奶油月饼凳	Assets/Product/Texture/Image/IconTools/IconDormMooncake002.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMooncake002Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Magpie/Mooncake002/Mooncake002.prefab	奶油月饼切件形状的凳子，坐在上面仿佛会软得塌陷下去。	25009	1	1	20	2		1800	1	2		1			2345	1	2			['CHAIR']	['GOCHAIR']	1	1.0								
8980007		3	3	冰淇淋月饼凳	Assets/Product/Texture/Image/IconTools/IconDormMooncake003.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMooncake003Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Magpie/Mooncake003/Mooncake003.prefab	冰淇淋月饼切件形状的凳子，坐在上面略有冰凉的触感。	25009	1	1	20	2		1800	1	2		1			2346	1	2			['CHAIR']	['GOCHAIR']	1	1.0								
8980008		3	3	绿豆月饼凳	Assets/Product/Texture/Image/IconTools/IconDormMooncake004.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMooncake004Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Magpie/Mooncake004/Mooncake004.prefab	绿豆月饼切件形状的凳子，坐在上面心情会颇感舒畅。	25009	1	1	20	2		1800	1	2		1			2347	1	2			['CHAIR']	['GOCHAIR']	1	1.0								
8980009		3	3	五仁月饼凳	Assets/Product/Texture/Image/IconTools/IconDormMooncake005.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMooncake005Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Magpie/Mooncake005/Mooncake005.prefab	五仁月饼切件形状的凳子，坐在上面心情会非常‘五味杂陈’。	25009	1	1	20	2		1800	1	2		1			2348	1	2			['CHAIR']	['GOCHAIR']	1	1.0								
8980010		5	5	皎月圆桌	Assets/Product/Texture/Image/IconTools/IconDormMooncakeTable001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMooncakeTable001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Magpie/MooncakeTable001/MooncakeTable001.prefab	团成月饼模样的圆桌，最适合家人朋友聚在周围，谈天说地。	25007	1	1	20	2		1800	1						2349	1	2					1	1.0								
8981001		3	3	简易护理推车	Assets/Product/Texture/Image/IconTools/IconDormSuperLivAmbulance001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSuperLivAmbulance001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SuperLiv/SuperLivAmbulance001/SuperLivAmbulance001.prefab	架设医护设备的简易推车，紧急时期，正是这些小小的推车在运送着伤者的生命。	25011	1	1	21	2		1800	1						2350	1	2					1	1.0								
8981002		3	9	通用理疗床	Assets/Product/Texture/Image/IconTools/IconDormSuperLivBed001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSuperLivBed001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SuperLiv/SuperLivBed001/SuperLivBed001.prefab	生命之星中最常见的理疗床，配备无影灯与简单的分析设备，可以在这上面完成一定规模的手术。	25005	1	1	21	2		1800	1	2		1			2351	1	2			['SLEEP']	['ATTRACT']	1	1.0								
8981003		3	5	医疗睡舱	Assets/Product/Texture/Image/IconTools/IconDormSuperLivCabinet001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSuperLivCabinet001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SuperLiv/SuperLivCabinet001/SuperLivCabinet001.prefab	量产式休眠舱室，兼具舒适度与医护功能，无论身体状况如何，躺进去都可以很快进入沉睡。	25011	1	1	21	2		1800	1						2352	1	2					1	1.0								
8981005				胞体连环	Assets/Product/Texture/Image/IconTools/IconDormSuperLivCeiling001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSuperLivCeiling001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SuperLiv/SuperLivCeiling001/SuperLivCeiling001.prefab	生命之星中经常能见到的吊顶装饰，三个嵌套的环型吊饰令人联想到组成生命的基本单位——细胞。	25003			21	2		1800	1						2354	1	2	Assets/Product/Scene/SuShe/IlluminationSO/GlobalIllumSOSuperLiv.asset				1	1.0								
8981006		2	4	命之星塔	Assets/Product/Texture/Image/IconTools/IconDormSuperLivChandeliers001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSuperLivChandeliers001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SuperLiv/SuperLivChandeliers001/SuperLivChandeliers001.prefab	生命之星建筑摆饰，在黄金时代的规划中，生命之星总部本应如此坐落在地球上。	25011	1	1	21	2		1800	1						2355	1	2					1	1.0								
8981007		18	2	手术用记录屏	Assets/Product/Texture/Image/IconTools/IconDormSuperLivDatawall001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSuperLivDatawall001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SuperLiv/SuperLivDatawall001/SuperLivDatawall001.prefab	坐落在各个手术室的巨大屏幕，供医护人员共同确认手术方案、人员分配等。	25011	1	1	21	2		1800	1						2356	1	2					1	1.0								
8981008		8	3	医生办公台	Assets/Product/Texture/Image/IconTools/IconDormSuperLivDesk001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSuperLivDesk001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SuperLiv/SuperLivDesk001/SuperLivDesk001.prefab	医生们通用的办公台，病历、资料、问诊用具一应俱全，但经常会找不到用来记录的笔。	25007	1	1	21	2		1800	1						2357	1	2					1	1.0								
8981009				维育方土	Assets/Product/Texture/Image/IconTools/IconDormSuperLivFloor001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSuperLivFloor001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SuperLiv/SuperLivFloor001/SuperLivFloor001.prefab	绘有生命之星标志的地板，小小的标志见证了无数生命的维系与成长。	25001			21	2		1800	1						2358	1	2					1	1.0								
8981010		4	4	蜂巢矮桌	Assets/Product/Texture/Image/IconTools/IconDormSuperLivGlasstable001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSuperLivGlasstable001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SuperLiv/SuperLivGlasstable001/SuperLivGlasstable001.prefab	六边形的矮桌与板凳组合，有复数套组，可相互拼接，组成井然有序的次级试验台。	25007	1	1	21	2		1800	1						2359	1	2					1	1.0								
8981011		3	1	指示屏幕	Assets/Product/Texture/Image/IconTools/IconDormSuperLivLamp001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSuperLivLamp001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SuperLiv/SuperLivLamp001/SuperLivLamp001.prefab	全息显示屏，原本用于指示患者进行分诊与路线，也有单纯的显示屏功能，在宿舍里设置为默认的显示状态。	25011	1	1	21	2		1800	1						2360	1	2					1	1.0								
8981012		5	3	屏幕化机械臂	Assets/Product/Texture/Image/IconTools/IconDormSuperLivMechanicalarm001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSuperLivMechanicalarm001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SuperLiv/SuperLivMechanicalarm001/SuperLivMechanicalarm001.prefab	搬运器械、药品等的机械臂，在搬运同时可读取搬运物资料，以防错漏。	25011	1	1	21	2		1800	1						2361	1	2					1	1.0								
8981013		7	1	蜂巢饰架	Assets/Product/Texture/Image/IconTools/IconDormSuperLivplant001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSuperLivplant001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SuperLiv/SuperLivplant001/SuperLivplant001.prefab	结合生命质感与科技感的装饰架，常见于生命之星的大堂。	25011	1	1	21	2		1800	1						2362	1	2					1	1.0								
8981014		3	3	双层推车	Assets/Product/Texture/Image/IconTools/IconDormSuperLivRcar001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSuperLivRcar001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SuperLiv/SuperLivRcar001/SuperLivRcar001.prefab	盛放药品、试剂的推车。在药房中更加常见。	25011	1	1	21	2		1800	1						2363	1	2					1	1.0								
8981015		3	7	生命之星沙发床	Assets/Product/Texture/Image/IconTools/IconDormSuperLivSofa001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSuperLivSofa001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SuperLiv/SuperLivSofa001/SuperLivSofa001.prefab	医生办公室里常见的沙发床，原本是为医护人员小憩准备的，但他们往往很少有这个空闲。	25004	1	1	21	2		1800	1	2		1			2364	1	2			['SIT']	['GOSOFA']	1	1.0								
8981016		1	1	病历终端	Assets/Product/Texture/Image/IconTools/IconDormSuperLivTreatment001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSuperLivTreatment001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SuperLiv/SuperLivTreatment001/SuperLivTreatment001.prefab	用于储存病人过往病史、过敏情况等资料的终端，由主治医师的工牌开启。	25011	1	1	21	2		1800	1						2365	1	2					1	1.0								
8981017				祈祷灰墙	Assets/Product/Texture/Image/IconTools/IconDormSuperLivWall001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSuperLivWall001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SuperLiv/SuperLivWall001/SuperLivWall001.prefab	生命之星中偶尔能见到的墙面装潢。医院的灰墙比教堂聆听了更多虔诚的祈祷。	25002			21	2		1800	1						2366	1	2					1	1.0								
8981018		9	1	翼蛇杖	Assets/Product/Texture/Image/IconTools/IconDormSuperLivWings001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSuperLivWings001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SuperLiv/SuperLivWings001/SuperLivWings001.prefab	生命之星里常见的摆饰，形象设计来自于神话中代表着复活与新生的蛇杖。	25011	1	1	21	2		1800	1	2		1			2367	1	2			['LIFUPRAY']	['LIFUGOPRAY']	1	1.0								
8981019		3	4	理疗椅	Assets/Product/Texture/Image/IconTools/IconDormSuperLivWorkchair001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSuperLivWorkchair001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SuperLiv/SuperLivWorkchair001/SuperLivWorkchair001.prefab	用于诊断治疗慢性、轻症病人的理疗椅。也存在更常见的家用版本。	25008	1	1	21	2		1800	1	2		1			2368	1	2			['SIT']	['GOSOFA']	1	1.0								
8981020		3	7	彩窗	Assets/Product/Texture/Image/IconTools/IconDormSuperLivWindow001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormSuperLivWindow001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/SuperLiv/SuperLivWindow001/SuperLivWindow001.prefab	以彩色玻璃制成的窗户，原本在宗教建筑中比较常见，如今作为装饰品被广泛使用。	25012	2		21	2		1800	1						2369	1	2					1	1.0								
8981101		9	3	库洛洛吧台	Assets/Product/Texture/Image/IconTools/IconDormMusicBar001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMusicBar001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Music/MusicBar001/MusicBar001.prefab	摆满了各类工具的吧台，可以时常看到有库洛洛装模作样地站在后面摇晃子弹杯，但实际上里面装的都是牛奶。	25007	1	1	22	2		1800	1						2375	1	2					1	1.0								
8981102				迪斯科球	Assets/Product/Texture/Image/IconTools/IconDormMusicCeiling001.png	Assets/Product/Texture/Image/IconToolsSp/IconDormMusicCeiling001Sp.png	4	Assets/Product/Scene/SuShe/Furniture/Music/MusicCeiling001/MusicCeiling001.prefab	架满了照灯的钢架，耀眼的迪斯科球能够营造出最棒的舞台。	25003			22	2		1800	1						2376	1	2	Assets/Product/Scene/SuShe/IlluminationSO/GlobalIllumSOMusic.asset				1	1.0								
