Id	Group	Name	Describe	IconType	Icon	Icon2	IconCustom	TimeOut	OnlyTrue	IsMySelf	AndOr	ForbidMoveType	MoveType	EffectType	EffectButton	SkillId	MissileId
915	111605	三消黄球	拉弥亚-黄三消	1	103			-1	True	True				[1]	[2]	[113815]	
916	111606	溯汐球	溯汐球	1	99		Assets/Product/Texture/Image/UiFight/FightSkillIconR3Lamiya1.png	-1	True	True				[1]	[1]	[113835]	
917	111607	必杀	拉弥亚-必杀	1	3			-1						[1]	[17]	[113816]	
918	111608	三消蓝球	拉弥亚-人鱼蓝三消	1	102			-1	True	True				[1]	[2]	[113880, 113887]	
919	111609	普攻	拉弥亚-普攻	1	1			-1						[1]	[15]	[113840]	
920	111610	三消蓝球	拉弥亚-人鱼蓝三消	1	102			-1	True	True				[1]	[2]	[113880, 113887]	
921	111611	潮涌球	潮涌球	1	99		Assets/Product/Texture/Image/UiFight/FightSkillIconR3Lamiya0B.png	-1	True					[1]	[1]	[113839]	
922	111612	三消蓝球	拉弥亚-人鱼蓝三消	1	102			-1	True	True				[1]	[2]	[113880, 113887]	
923	111612	溯汐球	溯汐球	1	99		Assets/Product/Texture/Image/UiFight/FightSkillIconR3Lamiya1.png	-1						[1]	[1]	[113841]	
924	111613	三消蓝球	拉弥亚-人鱼蓝三消	1	102			-1	True	True				[1]	[2]	[113880, 113887]	
925	111613	沧浪溯汐球	沧浪溯汐球	1	99		Assets/Product/Texture/Image/UiFight/FightSkillIconR3Lamiya2.png	-1						[1]	[1]	[113842]	
926	111614	<color=#ffda58>长按</color>普攻	拉弥亚-人鱼长按普攻	1	99			-1						[2]	[15]	[113877]	
927	111615	必杀	拉弥亚-必杀	1	3			-1						[1]	[17]	[113836]	
928	111616	必杀	拉弥亚-必杀	1	3			-1						[1]	[17]	[113816]	
929	111617	三消红球	拉弥亚-人鱼红三消	1	301			-1	True	True				[1]	[2]	[113876]	
930	111617	三消红球	拉弥亚-人鱼红三消	1	301			4000	True	True				[1]	[2]	[113874]	
931	111617	三消红球	拉弥亚-人鱼红三消	1	301			4000	True	True				[1]	[2]	[113875]	
932	111618	沧浪溯汐球	沧浪溯汐球	1	99		Assets/Product/Texture/Image/UiFight/FightSkillIconR3Lamiya2.png	-1	True	True				[1]	[1]	[113842, 113889]	
933	111618	<color=#ffda58>长按</color>普攻	拉弥亚-人鱼长按普攻	1	99			-1						[2]	[15]	[113877]	
934	111618	必杀	拉弥亚-必杀	1	3			-1						[1]	[17]	[113836]	
935	111619	三消黄球	拉弥亚-黄三消	1	103			-1	True	True				[1]	[2]	[113815]	
936	111619	三消黄球	拉弥亚-黄三消	1	103			-1						[1]	[2]	[113815, 113871]	
937	111619	骇浪涡流	拉弥亚-辅助机技能教学	1	8			-1						[1]	[23]	[421802, 421803, 421804, 421805, 421806]	
938	111620	三消黄球	拉弥亚-黄三消	1	103			-1	True	True				[1]	[2]	[113815]	
939	111620	三消黄球	拉弥亚-黄三消	1	103			-1						[1]	[2]	[113815, 113871]	
940	111620	恶浪狂涛	拉弥亚-辅助机技能教学	1	8			-1						[1]	[23]	[421807, 421808, 421809, 421810, 421811]	
941	111621	三消蓝球	拉弥亚-蓝三消	1	102			-1	True	True				[1]	[2]	[113812]	
942	111622	必杀	拉弥亚-必杀	1	3			-1						[1]	[17]	[113816]	
943	111623	三消红球	拉弥亚-人鱼红三消	1	301			-1						[1]	[2]	[113876]	
944	111623	潮涌球	潮涌球	1	99		Assets/Product/Texture/Image/UiFight/FightSkillIconR3Lamiya0B.png	-1	True					[1]	[1]	[113839]	
945	111623	<color=#ffda58>长按</color>普攻	拉弥亚-人鱼长按普攻	1	99			-1						[2]	[15]	[113877]	
946	111624	必杀	拉弥亚-必杀	1	3			-1						[1]	[17]	[113836]	
947	111625	必杀	拉弥亚-必杀	1	3			-1						[1]	[17]	[113836]	
948	111626	普攻	黑岩-普攻	1	1			-1						[1]	[15]	[121141]	
949	111626	普攻	黑岩-普攻	1	1			2000						[1]	[15]	[121142]	
950	111626	普攻	黑岩-普攻	1	1			2000						[1]	[15]	[121143]	
951	111626	普攻	黑岩-普攻	1	1			2000						[1]	[15]	[121144]	
952	111626	普攻	黑岩-普攻	1	1			2000						[1]	[15]	[121145]	
953	111627	三消黄球	黑岩-黄三消	1	103			-1	True	True				[1]	[1]	[121122]	
954	111628	三消红球	黑岩-红三消	1	301			-1	True	True				[1]	[1]	[121112]	
955	111629	必杀	黑岩-必杀	1	3			-1						[1]	[17]	[121106]	
956	111630	必杀	黑岩-必杀二段	1	3			-1						[1]	[17]	[121117, 121118, 121119]	
957	111631	普攻	黑岩-普攻	1	1			-1						[1]	[15]	[121141]	
958	111631	普攻	黑岩-普攻	1	1			2000						[1]	[15]	[121142]	
959	111631	普攻	黑岩-普攻	1	1			2000						[1]	[15]	[121143]	
960	111631	普攻	黑岩-普攻	1	1			2000						[1]	[15]	[121144]	
961	111631	普攻	黑岩-普攻	1	1			2000						[1]	[15]	[121145]	
962	111632	长按普攻	黑岩-光子加农	4	1			-1						[2]	[15]	[121146]	
963	111632	松开普攻	黑岩-光子加农	1	1			2000						[2]	[15]	[121147]	
964	111633	三消红球	黑岩-红三消	1	301			-1	True	True				[1]	[1]	[121112]	
965	111633	三消红球	黑岩-红三消	1	301			1500	True	True				[1]	[1]	[121112]	
966	111633	三消红球	黑岩-红三消	1	301			1500	True	True				[1]	[1]	[121112]	
967	111634	三消黄球	黑岩-黄三消	1	103			-1	True	True				[1]	[1]	[121122]	
968	111635	必杀	黑岩-必杀	1	3			-1						[1]	[17]	[121106]	
969	111636	三消红球	黑岩-红三消	1	301			-1	True	True				[1]	[1]	[121112]	
970	111636	三消红球	黑岩-红三消	1	301			1500	True	True				[1]	[1]	[121112]	
971	111636	三消红球	黑岩-红三消	1	301			1500	True	True				[1]	[1]	[121112]	
972	111637	必杀	黑岩-必杀二段	1	3			-1						[1]	[17]	[121117, 121118, 121119]	
973	111638	三消红球	黑岩-红三消	1	301			-1	True	True				[1]	[1]	[121112]	
974	111639	三消黄球	雷比跃升-黄三消	1	103			-1	True	True				[1]	[1]	[101436]	
975	111640	三消红球	雷比跃升-红三消	1	301			-1	True	True				[1]	[1]	[101408]	
976	111640	三消黄球	雷比跃升-黄三消	1	103			2000	True	True				[1]	[1]	[101436, 101438]	
977	111641	普攻	雷比跃升-狙击普攻1	1	1			-1						[1]	[15]	[101422, 101423]	
978	111641	普攻	雷比跃升-狙击普攻2	1	1			-1						[1]	[15]	[101422, 101423]	
979	111641	普攻	雷比跃升-狙击普攻3	1	1			-1						[1]	[15]	[101422, 101423]	
980	111641	普攻	雷比跃升-狙击普攻4	1	1			-1						[1]	[15]	[101422, 101423]	
981	111641	普攻	雷比跃升-狙击普攻5	1	1			-1						[1]	[15]	[101422, 101423]	
982	111641	普攻	雷比跃升-狙击普攻6	1	1			-1						[1]	[15]	[101422, 101423]	
983	111642	普攻	雷比跃升-狙击普攻1	1	1			-1						[1]	[15]	[101422, 101423]	
984	111642	普攻	雷比跃升-狙击普攻2	1	1			-1						[1]	[15]	[101422, 101423]	
985	111642	普攻	雷比跃升-狙击普攻3	1	1			-1						[1]	[15]	[101422, 101423]	
986	111642	长按普攻	雷比跃升-长按普攻	4	1			1000						[2]	[15]	[107452, 107453, 107454, 101441, 101442, 101429]	
987	111643	必杀	雷比跃升-必杀	1	3			-1						[1]	[17]	[101418]	
1001	301011	移动	教学移动	4	4			-1				14		[2]	[51]		
1002	301012	普攻1	普攻教学	1	1			-1								[100208, 100231]	
1003	301012	普攻2	普攻教学	1	1			2800								[100209]	
1004	301012	普攻3	普攻教学	1	1			2100								[100210]	
1005	301012	普攻4	普攻教学	1	1			2700								[100211]	
1006	301012	普攻5	普攻教学	1	1			3100								[100212]	
1007	301013	红球	消球教学-红球	1	101			-1						[1]	[1]	[100201, 100202, 100203]	
1008	301014	蓝球	消球教学-蓝球	1	102			-1						[1]	[1]	[100220, 100221, 100222]	
1009	301015	黄球	消球教学-黄球	1	103			-1						[1]	[1]	[100204, 100205, 100206]	
1010	301021	闪避	序章闪避教学	1	2			-1	True					[1]	[16]	[100227]	
1011	301031	黄球单消	消球技巧教学	1	103			-1	True					[1]	[3]	[100204, 100205, 100206]	
1012	301031	红球三消	消球技巧教学	1	101			-1	True					[1, 1, 1]	[1, 2, 3]	[100201, 100202, 100203]	
1013	301032	红球三消	消球技巧教学	1	101			-1	True					[1, 1, 1]	[4, 5, 6]	[100201, 100202, 100203]	
1014	301032	蓝球三消	消球技巧教学	1	102			-1	True					[1, 1, 1]	[2, 3, 4]	[100220, 100221, 100222]	
1015	301032	黄球三消	消球技巧教学	1	103			-1	True					[1, 1, 1]	[1, 2, 3]	[100204, 100205, 100206]	
1016	301101	蓝球三消	QTE教学	1	102			-1	True					[1, 1, 1]	[1, 2, 3]	[100220, 100221, 100222]	
1017	301101	QTE	QTE教学	1	92			-1	True					[1]	[20]	[100318]	
1018	301102	黄球三消	QTE教学	1	103			-1	True					[1, 1, 1]	[1, 2, 3]	[100204, 100205, 100206]	
1019	301102	QTE	QTE教学	1	91			-1	True					[1]	[21]	[100519]	
1020	301103	闪袭	处决-见切	4	2			-1	True					[1]	[16]	[110449, 110450, 110452, 110453]	
1021	301104	终结	处决-处决	1	1			-1	True					[1]	[15]	[110451, 110454]	
1022	301105	黄球三消	黎明跃升-红球3消	1	103			-1	True					[1, 1, 1]	[1, 2, 3]	[101213, 101214, 101215]	
1023	301105	蓝球三消	黎明跃升-红球3消	1	102			-1	True					[1, 1, 1]	[1, 2, 3]	[101212]	
1024	301106	QTE1	QTE教学	1	92			-1	True					[1]	[20]	[101320]	
1025	301106	QTE2	QTE教学	1	91			-1	True					[1]	[21]	[110214]	
1026	301106	黄球三消	黎明跃升-红球3消	1	103			-1	True					[1, 1, 1]	[1, 2, 3]	[101213, 101214, 101215]	
1027	301106	蓝球三消	黎明跃升-红球3消	1	102			-1	True					[1, 1, 1]	[1, 2, 3]	[101212]	
1028	301107	任意三消	辅助机教学-蓝球3消	1	99			-1	True							[101408, 101411, 101414]	
1029	301107	任意三消	辅助机教学-蓝球3消	1	99			-1	True							[101408, 101411, 101414]	
1030	301107	触发辅助机	辅助机教学-触发辅助机	1	8			-1	True					[1]	[23]	[420124]	
1031	301108	任意三消	辅助机教学-蓝球3消	1	99			-1	True							[101408, 101411, 101414]	
1032	301108	任意三消	辅助机教学-蓝球3消	1	99			-1	True							[101408, 101411, 101414]	
1033	301108	触发辅助机	辅助机教学-触发辅助机	1	8			-1	True					[1]	[23]	[420124]	
1034	301109	长按普攻	辅助机教学-被动辅助机	4	1			-1						[2]	[15]	[102728]	
1035	301110	普通攻击	拼刀教学	1	1			-1	True					[1]	[15]	[110401, 110402, 110403, 110404, 110405, 110406]	
1036	301111	闪避	比安卡翻滚	1	2			-1						[1]	[16]	[855302]	
1037	301112	长按闪避后持续推摇杆	比安卡滑行	4	2			-1						[2]	[16]		[85530209]
1038	301113	普攻	比安卡跃击	1	1			-1	True					[1]	[15]	[855305]	
1039	301114	长按普攻	比安卡剑气	4	1			-1	True					[2]	[15]	[855306]	
2001	111335	红球	薇拉A-消球教学-红球	1	101			-1						[1]	[1]	[110306]	
2002	401101	红色三消	薇拉S-核心教学-3红+普攻	3	101			-1						[1, 1, 1]	[1, 2, 3]	[111309]	
2003	401101	普攻	薇拉S-核心教学-3红+普攻	1	1			-1	True					[1]	[15]	[111316]	
2004	401102	长按普攻	薇拉S-核心教学-长按普攻	4	1			3000						[2]	[15]	[111325]	
2005	401103	大招	薇拉S-核心教学-大招+普攻	1	3			-1						[1]	[17]	[111326]	
2006	401103	长按普攻	薇拉S-核心教学-长按普攻	4	1			2800						[2]	[15]	[111322]	
2007	401111	红色三消	S21号-核心教学-3红+3消+追击	3	101			-1						[1, 1, 1]	[1, 2, 3]	[131308]	
2008	401111	红色三消	S21号-核心教学-3红+3消+追击	1	99			3000						[1]	[1]		[13131915]
2009	401111	普攻	S21号-核心教学-3红+3消+追击	1	1			3000	True					[1]	[15]	[131318, 131319]	
2010	401112	长按普攻	S21号-核心教学-狂化普攻	4	1			-1	True					[2]	[15]	[131324]	
2011	401112	长按普攻	S21号-核心教学-狂化普攻	4	1			3000	True					[2]	[15]	[131325]	
2012	401112	长按普攻	S21号-核心教学-狂化普攻	4	1			3000	True					[2]	[15]	[131324]	
2013	401112	长按普攻	S21号-核心教学-狂化普攻	4	1			3000	True					[2]	[15]	[131325]	
2014	401112	长按普攻	S21号-核心教学-狂化普攻	4	1			3000	True					[2]	[15]	[131324]	
2015	401112	长按普攻	S21号-核心教学-狂化普攻	4	1			3000	True					[2]	[15]	[131325]	
2016	401112	长按普攻	S21号-核心教学-狂化普攻	4	1			3000	True					[2]	[15]	[131324]	
2017	401112	长按普攻	S21号-核心教学-狂化普攻	4	1			3000	True					[2]	[15]	[131325]	
2018	401112	长按普攻	S21号-核心教学-狂化普攻	4	1			3000	True					[2]	[15]	[131326]	
2019	401113	大招	S21号-大招教学-放大	1	3			-1						[1]	[17]	[131329]	
2020	401121	长按蓄力	诺克提-长按普攻	4	1			-1	True					[2]	[15]	[130708]	
2021	401121	大招	诺克提-一段大	1	3			-1						[1]	[17]	[130751]	
2022	401122	爆裂球	诺克提-爆弹球	1	101			5000						[1]	[1]	[130715, 130725, 130735]	
2023	401122	霹雳徊袭	诺克提-爆弹球派生	4	1			3000						[2]	[15]	[130716, 130726, 130736]	
2024	401123	大招	诺克提-二段大	1	3			-1						[1]	[17]	[130752]	
2025	401131	红色三消	薇拉S-核心教学-3红+普攻	3	101			-1						[1, 1, 1]	[1, 2, 3]	[111309]	
2026	401132	大招	薇拉S-精切教学-大招+精切	1	3			-1						[1]	[17]	[111326]	
2027	401132	连携特攻	薇拉S-精切教学-大招+精切	1	94			5000						[1]	[22]	[190102]	
2028	401133	长按普攻	S21号-精切教学-核心普攻	4	1			-1	True					[2]	[15]	[131324]	
2029	401133	长按普攻	S21号-精切教学-核心普攻	4	1			3000	True					[2]	[15]	[131325]	
2030	401133	长按普攻	S21号-精切教学-核心普攻	4	1			3000	True					[2]	[15]	[131324]	
2031	401133	长按普攻	S21号-精切教学-核心普攻	4	1			3000	True					[2]	[15]	[131325]	
2032	401133	长按普攻	S21号-精切教学-核心普攻	4	1			3000	True					[2]	[15]	[131324]	
2033	401133	长按普攻	S21号-精切教学-核心普攻	4	1			3000	True					[2]	[15]	[131325]	
2034	401133	长按普攻	S21号-精切教学-核心普攻	4	1			3000	True					[2]	[15]	[131324]	
2035	401133	长按普攻	S21号-精切教学-核心普攻	4	1			3000	True					[2]	[15]	[131326]	
2036	401133	连携特攻	S21号-精切教学-精切下个角色	1	95			5000	True					[1]	[21]	[190103]	
2037	401134	大招	诺克提-精切教学-一段大	1	3			-1						[1]	[17]	[130752, 130751]	
2038	401134	连携特攻	诺克提-精切教学-一段大	1	93			5000	True					[1, 1]	[20, 22]	[190101, 190102]	
2039	401141	红色三消	薇拉S-核心教学-3红+普攻	3	101			-1						[1, 1, 1]	[1, 2, 3]	[111309]	
2040	401141	普攻	薇拉S-核心教学-3红+普攻	1	1			-1	True					[1]	[15]	[111316]	
2041	401141	长按普攻	薇拉S-核心教学-长按普攻	4	1			-1						[2]	[15]	[111325]	
2042	401141	连携特攻	薇拉S-精切教学-大招+精切	1	94			5000						[1]	[22]	[190102, 190103]	
2043	401142	大招	S21号-大招教学-放大	1	3			-1						[1]	[17]	[131329]	
2044	401143	向声音方向移动	诺克提BOSS教学	4	5			-1						[2]	[54]	[131114, 131124, 131134]	
2045	401144	普攻	诺克提-普攻	1	1			-1						[1]	[15]	[130701]	
2046	401145	大招	薇拉S-核心教学-大招+普攻	1	3			-1						[1]	[17]	[111326]	
2047	401145	长按普攻	薇拉S-核心教学-长按普攻	4	1			2800						[2]	[15]	[111322]	
2048	401145	连携特攻	薇拉S-精切教学-大招+精切	1	94			5000						[1]	[22]	[190102]	
2049	401146	长按普攻	S21号-精切教学-核心普攻	4	1			-1	True					[2]	[15]	[131324]	
2050	401146	长按普攻	S21号-精切教学-核心普攻	4	1			3000	True					[2]	[15]	[131325]	
2051	401146	长按普攻	S21号-精切教学-核心普攻	4	1			3000	True					[2]	[15]	[131324]	
2052	401146	长按普攻	S21号-精切教学-核心普攻	4	1			3000	True					[2]	[15]	[131325]	
2053	401146	长按普攻	S21号-精切教学-核心普攻	4	1			3000	True					[2]	[15]	[131324]	
2054	401146	长按普攻	S21号-精切教学-核心普攻	4	1			3000	True					[2]	[15]	[131325]	
2055	401146	长按普攻	S21号-精切教学-核心普攻	4	1			3000	True					[2]	[15]	[131324]	
2056	401146	长按普攻	S21号-精切教学-核心普攻	4	1			3000	True					[2]	[15]	[131326]	
2057	401146	大招	S21号-大招教学-放大	1	3			3000						[1]	[17]	[131329]	
2058	401146	连携特攻	S21号-精切教学-精切下个角色	1	95			8000	True					[1]	[21]	[190103]	
3000	111644	普攻	渡边-普攻	1	1			-1						[1]	[15]	[103801, 103806]	
3001	111644	普攻	渡边-普攻	1	1			2000						[1]	[15]	[103802]	
3002	111644	普攻	渡边-普攻	1	1			2000						[1]	[15]	[103803]	
3003	111644	普攻	渡边-普攻	1	1			2000						[1]	[15]	[103804]	
3004	111644	普攻	渡边-普攻	1	1			2000						[1]	[15]	[103805]	
3006	111645	三消黄球	渡边-黄三消	1	103			-1	True	True				[1]	[1]	[103837]	
3007	111646	三消蓝球	渡边-蓝三消	1	102			-1	True	True				[1]	[1]	[103834]	
3008	111647	必杀	渡边-必杀	1	3			-1						[1]	[17]	[103838]	
3009	111648	三消红球	渡边-红三消	1	301			-1	True	True				[1]	[2]	[103813, 103819]	
3010	111649	必杀	渡边-必杀	1	3		Assets/Product/Texture/Image/UiFight/FightSkillIconR4Dubian52.png	-1						[1]	[17]	[103839]	
3011	111650	三消黄球	渡边-黄三消	1	103			-1	True	True				[1]	[1]	[103837]	
3012	111650	三消蓝球	渡边-蓝三消	1	102			-1	True	True				[1]	[1]	[103834]	
3013	111650	三消黄球	渡边-黄三消	1	103			-1	True	True				[1]	[1]	[103837]	
3014	111651	普攻	渡边-普攻	1	1			-1						[1]	[15]	[103808]	
3015	111652	必杀	渡边-必杀	1	3			-1						[1]	[17]	[103838]	
3016	111653	红球	渡边-红单消	1	301			-1	True	True				[1]	[2]	[103813, 103819]	
3017	111654	长按闪避	渡边-闪避	4	2			-1						[2]	[16]	[103855, 103848]	
3018	111654	红球	渡边-红单消	1	301			2000						[1]	[2]	[103817, 103819]	
3019	111655	普攻	渡边-普攻	1	1			-1	True	True				[1]	[15]	[103808]	
3020	111655	普攻	渡边-普攻	1	1			-1						[1]	[15]	[103809, 103808]	
3021	111655	普攻	渡边-普攻	1	1			-1						[1]	[15]	[103809, 103808, 103810]	
3022	111656	炽能球	渡边-红单消	1	301		Assets/Product/Texture/Image/UiFight/FightSkillIconR4Dubian12.png	-1						[1]	[1]	[103823]	
3023	111656	炽能球	渡边-红单消	1	301		Assets/Product/Texture/Image/UiFight/FightSkillIconR4Dubian12.png	-1						[1]	[1]	[103879, 103823]	
3024	111656	炽能球	渡边-红单消	1	301		Assets/Product/Texture/Image/UiFight/FightSkillIconR4Dubian12.png	-1						[1]	[1]	[103880, 103879, 103823]	
3025	111657	必杀	渡边-必杀	1	3		Assets/Product/Texture/Image/UiFight/FightSkillIconR4Dubian52.png	-1						[1]	[17]	[103839]	
3026	111658	三消黄球	渡边-黄三消	1	103			-1	True	True				[1]	[1]	[103837]	
3027	111658	三消黄球	渡边-黄三消	1	103			-1						[1]	[1]	[103837]	
3028	111659	三消红球	渡边-红三消	1	301			-1	True	True				[1]	[2]	[103813, 103819]	
3029	111660	普攻	渡边-普攻	1	1			-1	True	True				[1]	[15]	[103808]	
3030	111660	普攻	渡边-普攻	1	1			-1						[1]	[15]	[103809, 103808]	
3031	111660	普攻	渡边-普攻	1	1			-1						[1]	[15]	[103810, 103808, 103809]	
3032	111661	炽能球	渡边-红单消	1	301		Assets/Product/Texture/Image/UiFight/FightSkillIconR4Dubian12.png	-1						[1]	[1]	[103823]	
3033	111661	炽能球	渡边-红单消	1	301		Assets/Product/Texture/Image/UiFight/FightSkillIconR4Dubian12.png	-1						[1]	[1]	[103879, 103823]	
3034	111661	炽能球	渡边-红单消	1	301		Assets/Product/Texture/Image/UiFight/FightSkillIconR4Dubian12.png	-1						[1]	[1]	[103880, 103879, 103823]	
3035	111661	必杀	渡边-必杀	1	3		Assets/Product/Texture/Image/UiFight/FightSkillIconR4Dubian52.png	-1						[1]	[17]	[103839]	
3036	111662	必杀	渡边-必杀	1	3			-1						[1]	[17]	[103838]	
3037	111663	长按普攻	渡边-长按普攻	4	1			-1	True	True				[2]	[15]	[103849]	
3038	111664	三消黄球	渡边-黄三消	1	103			-1	True	True				[1]	[1]	[103837]	
3039	111664	三消黄球	渡边-黄三消	1	103			-1						[1]	[1]	[103837]	
3040	111664	广域声波	渡边-辅助机技能教学	1	8			-1						[1]	[23]	[421902, 421903, 421904, 421905, 421906]	
3041	111665	三消黄球	渡边-黄三消	1	103			-1	True	True				[1]	[1]	[103837]	
3042	111665	三消黄球	渡边-黄三消	1	103			-1						[1]	[1]	[103837]	
3043	111665	抵近干涉	渡边-辅助机技能教学	1	8			-1						[1]	[23]	[421907, 421908, 421909, 421910, 421911]	
3044	111666	长按普攻	渡边-长按普攻	4	1			-1	True	True				[2]	[15]	[103858]	
3045	111667	必杀	渡边-必杀	1	3			-1						[1]	[17]	[103838]	
3046	111668	普攻	曲-普攻	1	1			-1						[1]	[15]	[112601]	
3047	111668	普攻	曲-普攻	1	1			2000						[1]	[15]	[112602]	
3048	111668	普攻	曲-普攻	1	1			2000						[1]	[15]	[112603]	
3049	111668	普攻	曲-普攻	1	1			2000						[1]	[15]	[112604]	
3050	111668	普攻	曲-普攻	1	1			2000						[1]	[15]	[112606]	
