StageId	Type	Name	Description	Icon	StoryIcon	BgmId	AmbientSound	LoadingType	RewardTipId	EventId	NormalEventIdOnPassed	UnlockEventId	NormalEventId	PreEventId	ClearEventId	DisappearCondition	OrderId	RecommandLevel	IsMultiplayer	HaveAssist	StandardUseTimeSec	RequireLevel	RequireActionPoint	FirstRequireActionPoint	FinishRequireActionPoint	CharacterLimitType	CareerSuggestType	AISuggestType	LimitBuffId	PassTimeLimit	PreStageId	FlopRewardId	FinishRewardShow	FirstRewardShow	FinishDropId	FirstRewardId	StarRewardId	TeamExp	FirstTeamExp	FinishTeamExp	CardExp	FirstCardExp	FinishCardExp	MaxChallengeNums	BuyChallengeCost	BuyChallengeCount	KeepPlayingStory	BeginStoryIds	BeginConditions	EndStoryIds	EndConditions	OnlinePlayerLeast	OnlinePlayerLimit	StarDesc	DescEventId	SettleLoseTipId	SuggestedConditionId	ForceConditionId	HaveFirstPass	FirstGotoSkipId	FunctionLeftBtn	FunctionRightBtn	RobotId	UrgentEventId	RebootId	AutoFightId	StageType	StageGridStyle	FightControlId	DisableJoystick	NeedJobType	MultiChallengeId	Restartable	ResetHpCount	StoryUiStyle	OnlineMsgId	ForceAllyEffect	DisableDeadEffect	HideAction	Ability	GeneralSkillIds	NextStageId
13011914	11	旅途的终点	这一次，恐怕便是我与你与祂最后的别离。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab14.png		7		20009			1						1	1													[13011913]			13010114		13010114								1			1	['JZ11404BA']					3						True		2	1					2	Rectangle			[1, 2, 3]											[13011915]
13011915	11	为生而祈祷	在你的祈祷中再次诞生的奇迹，向着最后的希望而前进。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab14.png		7		20009			1						1	1													[13011914]			13010115		13010115								1			1	['JZ11405BA']					3						True		2	1					2	Rectangle			[1, 2, 3]											[13011916]
13011916	11	最后的守林人	即使成为了守林人，你也是纯洁无垢的我最爱的孙女。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTabLuosaita02.png		8		20009			1			[130119121, 130119122, 130119123]			1	1													[13011915]			13010116		13010116								1			1	['JZ11406BA']		['JZ11406EA']			3						True		2	1	[1132]				1	Rectangle			[1, 2, 3]											[13011920]
13011920	11	名为你的救赎	如果可以的话，请让我陪伴着你——直到我的生命终结为止。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab14.png		16		20009			1	[130119160]					1	1													[13011916]													1			1	['JZ11407BA']					3						True		2	1					3	Rectangle			[1, 2, 3]											
13012011	11	启	它安详地躺在九龙环城的正下方，不被任何存在打扰自身的长眠。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab15.png		28		20009			1						1	1																13010111		13010111								1			1	['JZ15201BA']					3						True		2	1					2	Rectangle			[1, 2, 3]											[13012012]
13012012	11	史	这里是九龙商会的档案室，是历史和荣耀的象征，伫立在商会的一角见证先人的足迹。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab15.png		28		20009			1						1	1													[13012011]			13010112		13010112								1			1	['JZ15202BA']					3						True		2	1					2	Rectangle			[1, 2, 3]											[13012013]
13012013	11	象	王不会存在真实，只有用权术编织于众人面前的假象。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTabQu01.png		28		20009			1						1	1													[13012012]			13010113		13010113								1			1	['JZ15203BA']		['JZ15203EA']			3						True		2	1	[1135]				1	Rectangle			[1, 2, 3]											[13012014]
13012014	11	云	顺着声音看去，二人发现那是一位穿着白衣的年轻女子，她身后的木质推车在如今的时代中是那么的格格不入。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab15.png		28		20009			1						1	1													[13012013]			13010114		13010114								1			1	['JZ15204BA']					3						True		2	1					2	Rectangle			[1, 2, 3]											[13012015]
13012015	11	乱	胤轻声地呢喃着，而曲始终保持着站立的姿势，俯瞰整座九龙。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTabQu02.png		28		20009			1			[130120130]			1	1													[13012014]			13010115		13010115								1			1	['JZ15205BA']		['JZ15205EA']			3						True		2	1	[1135]				1	Rectangle			[1, 2, 3]											[13012016]
13012016	11	律	这就是如今这个时代，遍布地表的主旋律。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab15.png		28		20009			1						1	1													[13012015]			13010116		13010116								1			1	['JZ15206BA']					3						True		2	1					2	Rectangle			[1, 2, 3]											[13012020]
13012020	11	王	当人们仰望帝王时，看到的每一面都是人们希望看到的样子。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab15.png		28		20009			1	[130120150]					1	1													[13012016]													1			1	['JZ15207BA']					3						True		2	1					3	Rectangle			[1, 2, 3]											
13012101	11	常羽·游麟	描述	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTabChallenge.png		16		10101			1						1	1					30						1				130113010		131301			30			50			2									3	['击毁所有感染体。', '注意构造体阵容搭配。']							2	1			2	2	1	Rectangle			[1, 2, 3]											
13012111	11	夜航船	天上人间，最繁华莫过于此。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab16.png		16	307	10101			1						1	1											1					13011211		13011211								1			1	['JZ11601BA']					3						True		2	1					2	Rectangle			[1, 2, 3]											[13012112]
13012112	11	疑云	这种事情……要怎么习惯。你就没有考虑过，如果我们生来就有生存的权力呢？如果我们本就不应该这样出卖自己才能获得生活的资格呢。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab16.png		16		10101			1						1	1											1		[13012111]			13011212		13011212								1			1	['JZ11602BA']					3						True		2	1					2	Rectangle			[1, 2, 3]											[13012113]
13012113	11	疤痕	槐南在那其中看见自己清晰的剪影，他沉默了片刻，随后将耳边的长发拨开，拉低衣领，露出他脖颈上可怖的疤痕。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab16.png		16		10101			1						1	1											1		[13012112]			13011213		13011213								1			1	['JZ11603BA']					3						True		2	1					2	Rectangle			[1, 2, 3]											[13012114]
13012114	11	华胥梦	吵闹欢笑的人声从很远的地方传来，孔明灯自甲板悠悠飘向天空。透过窗户望去，就如同正在观看一场美丽盛大的皮影戏，令人感到如此不真切。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab16.png		16		10101			1						1	1											1		[13012113]			13011214		13011214								1			1	['JZ11604BA']					3						True		2	1					2	Rectangle			[1, 2, 3]											[13012115]
13012115	11	梦魇	无数漆黑的身形从火焰中走出，那些影子有着猩红的双眼。那是什么？常羽使劲张望着，企图从那团灼热的火焰中看清楚什么——	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTabChangYu01.png		16	307	10101			1						1	1											1		[13012114]			13011215		13011215								1			1	['JZ11605BA']					3						True		2	1	[1136]				1	Rectangle			[1, 2, 3]											[13012116]
13012116	11	本相	槐南就站在他的对面。他的头发乱糟糟地落在一边，那双眼睛黑沉沉的，看不出喜怒。常羽从未见过槐南露出那种眼神，仿佛冰雪要从其中冲破而出，朝常羽呼啸而来。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTabChangYu02.png		16	302	10101			1			[130121150]			1	1											1		[13012115]			13011216		13011216								1			1	['JZ11606BA']		['JZ11606EA']			3						True		2	1	[1136]				1	Rectangle			[1, 2, 3]											[13012120]
13012120	11	梦回	‘尽管没有证据……但有种隐约的感觉，像他那样不择手段达到自己目的的人，我知道他一定还在世界上的某处存在。’	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab16.png		16		10101			1	[130121160]					1	1											1		[13012116]													1			1	['JZ11607BA']					3						True		2	1					3	Rectangle			[1, 2, 3]											
13012211	11	被粉碎的希望	当被赋予的希望全部变成了绝望……	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab17.png		101		20009			1						1	1																13010111		13010111								1			1	['JZ11701BA']					3						True		2	1					2	Rectangle			[1, 2, 3]											[13012212]
13012212	11	无光的黑夜	当黑夜不会终结，明日不会到来……	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab17.png		101		20009			1						1	1													[13012211]			13010112		13010112								1			1	['JZ11702BA']					3						True		2	1					2	Rectangle			[1, 2, 3]											[13012213]
13012213	11	卑劣的怪物	当怪物失去价值，便失去了存在的意义。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab17.png		101		20009			1						1	1													[13012212]			13010113		13010113								1			1	['JZ11703BA']					3						True		2	1					2	Rectangle			[1, 2, 3]											[13012214]
13012214	11	无明的降生	当不被祝福的诞生自天而降，是毁灭，抑或是救赎？	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTabLuNa01.png		101		20009			1						1	1													[13012213]			13010114		13010114								1			1	['JZ11704BA']		['JZ11704EA']			3						True		2	1	[1137]				1	Rectangle			[1, 2, 3]											[13012215]
13012215	11	铁造的信念	当终结已至，能够被带走的只是躯壳，而无法被扭曲的却是灵魂。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab17.png		101		20009			1						1	1													[13012214]			13010115		13010115								1			1	['JZ11705BA']					3						True		2	1					2	Rectangle			[1, 2, 3]											[13012216]
13012216	11	为重逢而诀别	当一切都毁灭之后，剩下的一定就是我与你永远的乐园。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTabLuNa02.png		101		20009			1			[130122140]			1	1													[13012215]			13010116		13010116								1			1	['JZ11706BA']		['JZ11706EA']			3						True		2	1	[1137]				1	Rectangle			[1, 2, 3]											[13012220]
13012220	11	他与它的对谈	一段对谈记录。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab17.png		101		20009			1	[130122160]					1	1													[13012216]													1			1	['JZ11707BA']					3						True		2	1					3	Rectangle			[1, 2, 3]											
13012301	11	万事·明觉	描述	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTabChallenge.png		101		10101			1						1	1					30						1				130114010		131401			30			50			2									3	['击毁所有感染体。', '注意构造体阵容搭配。']							2	1			2	2	1	Rectangle			[1, 2, 3]											
13012311	11	谎言的开始	越过谎言，看到真正现实的那一刻开始，某一根弦便会开始收紧，或是崩断。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab19.png		101		20009			1						1	1																13010111		13010111								1			1	['JZ11801BA']					3						True		2	1					2	Rectangle			[1, 2, 3]											[13012312]
13012312	11	习以为常	一如过去那一幕幕重复的习以为常。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab19.png		101		20009			1						1	1													[13012311]			13010112		13010112								1			1	['JZ11802BA']					3						True		2	1					2	Rectangle			[1, 2, 3]											[13012313]
13012313	11	滋长	万事努力在脑海中搜寻能够宽慰面前这位构造体的词组，却发现所有的词组都指向了一个万事早就知道的答案。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab19.png		101		20009			1						1	1													[13012312]			13010113		13010113								1			1	['JZ11803BA']					3						True		2	1					2	Rectangle			[1, 2, 3]											[13012314]
13012314	11	漫长之夜	用手接过一捧冷水，水流转瞬间从指缝滑落，万事摇了摇头，走出了卫生间。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab19.png		101		20009			1						1	1													[13012313]			13010114		13010114								1			1	['JZ11804BA']					3						True		2	1					2	Rectangle			[1, 2, 3]											[13012315]
13012315	11	旗帜	因为我们是‘旗帜’。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTabWanShi01.png		101		20009			1						1	1													[13012314]			13010115		13010115								1			1	['JZ11805BA']		['JZ11805EA']			3						True		2	1	[9073]				1	Rectangle			[1, 2, 3]											[13012316]
13012316	11	熟睡	感觉还不赖。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTabWanShi02.png		101		20009			1			[130123150]			1	1													[13012315]			13010116		13010116								1			1	['JZ11806BA']		['JZ11806EA']			3						True		2	1	[9071]				1	Rectangle			[1, 2, 3]											[13012320]
13012320	11	不存在的对白	比安卡沉默了片刻后，将杰特的这一段对话从档案中剥离。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab19.png		101		20009			1	[130123160]					1	1													[13012316]													1			1	['JZ11807BA']					3						True		2	1					3	Rectangle			[1, 2, 3]											
13012411	11	“图兰朵”	因为已经知道自己原罪的她，清楚他将会赐予自己最后的审判。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab18.png		9		20009			1						1	1																13010111		13010111								1			1	['JZ11901BA']					3						True		2	1					2	Rectangle			[1, 2, 3]											[13012412]
13012412	11	神曲	伊甸感谢你们的付出，你们是伊甸英勇的战士，全人类将会永远铭记你们的光辉。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTabSaiLinna01.png		52		20009			1						1	1													[13012411]			13010112		13010112								1			1	['JZ11902BA']		['JZ11902EA']			3						True		2	1	[9072]				1	Rectangle			[1, 2, 3]											[13012413]
13012413	11	浮士德	这是我迄今为止的人生中，获得的最大的荣幸。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab18.png		9		20009			1						1	1													[13012412]			13010113		13010113								1			1	['JZ11903BA']					3						True		2	1					2	Rectangle			[1, 2, 3]											[13012414]
13012414	11	暴风雨	现在这个地方，站着的是继承了所有先遣部队队员遗志的容器。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTabSaiLinna02.png		9		20009			1						1	1													[13012413]			13010114		13010114								1			1	['JZ11904BA']		['JZ11904EA']			3						True		2	1	[9072]				1	Rectangle			[1, 2, 3]											[13012415]
13012415	11	收场诗	现在我已把我的魔法尽行抛弃，剩余微弱的力量都属于我自己。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab18.png		9		20009			1						1	1													[13012414]			13010115		13010115								1			1	['JZ11905BA']					3						True		2	1					2	Rectangle			[1, 2, 3]											[13012416]
13012416	11	天真的预言	对于生活在白昼中的人，神化作人性。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab18.png		9		20009			1						1	1													[13012415]			13010116		13010114								1			1	['JZ11906BA']					3						True		2	1					2	Rectangle			[1, 2, 3]											[13012420]
13012420	11	幕间	就近的某个地方，忽然传来了一阵悠扬的低吟。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab18.png		9		20009			1	[130124120]					1	1													[13012416]													1			1	['JZ11907BA']					3						True		2	1					3	Rectangle			[1, 2, 3]											
13012511	11	宴会	在他看来，那反而是摇摇欲坠的幻影。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab20.png		53		20009			1						1	1																13010111		13010111								1			1	['JZ12001BA']					3						True		2	1					2	Rectangle			[1, 2, 3]											[13012512]
13012512	11	布局	既然如此，特化机体的计划，总算可以开始下一个阶段了。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab20.png		53		20009			1						1	1													[13012511]			13010112		13010112								1			1	['JZ12002BA']					3						True		2	1					2	Rectangle			[1, 2, 3]											[13012513]
13012513	11	殉难者	就算……撑到了战争胜利，我们，也不会有‘未来’可言吧。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTabChrome01.png		53		20009			1						1	1													[13012512]			13010113		13010113								1			1	['JZ12003BA']		['JZ12003EA']			3						True		2	1	[9078]				1	Rectangle			[1, 2, 3]											[13012514]
13012514	11	道路	我已经做好了决定。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab20.png		53		20009			1						1	1													[13012513]			13010114		13010114								1			1	['JZ12004BA']					3						True		2	1					2	Rectangle			[1, 2, 3]											[13012515]
13012515	11	执棋之人	我会利用“史密斯”来成就“库洛姆”。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTabChrome02.png		53		20009			1						1	1													[13012514]			13010115		13010115								1			1	['JZ12005BA']		['JZ12005EA']			3						True		2	1	[9080]				1	Rectangle			[1, 2, 3]											[13012516, 13012520]
13012516	11	计划	早在踏入这扇门之前，我就已经准备好了。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab20.png		53		20009			1						1	1													[13012515]			13010116		13010114								1			1	['JZ12006BA']					3						True		2	1					2	Rectangle			[1, 2, 3]											
13012520	11	离巢之鹰	在他手中的从来不是什么需要牵线的风筝，而是振翅欲飞的雄鹰。	Assets/Product/Texture/Image/UiFubenPrequelTab/PrequelTab20.png		53		20009			1	[130125150]					1	1													[13012515]													1			1	['JZ12007BA']					3						True		2	1					3	Rectangle			[1, 2, 3]											
